average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
650.1172223281247,662.7535669550733,637.3927849089695,5.422412434796931,0.08917770932328051,0.4563388552429384,0.007105192269422533,0.062164118750407595,0.0006692605223714122,0.00455792881371846,0.00010375666024636026,0.0007526513979283099
