timestamp,cmd_num,J1,J2,J3,J4,J5,J6
1.630000042496249080e-04,-1.000000000000000000e+00,7.916737556457519531e+00,-1.017432117462158203e+01,2.697745084762573242e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805503997802734375e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343106746673583984e+00,7.562291717529296875e+01,3.135697174072265625e+01
4.701000172644853592e-03,1.000000000000000000e+00,7.916737556457519531e+00,-1.017427635192871094e+01,2.697704553604125977e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562291717529296875e+01,3.135697174072265625e+01
8.526000194251537323e-03,1.000000000000000000e+00,7.916737556457519531e+00,-1.017427635192871094e+01,2.697704553604125977e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562291717529296875e+01,3.135697174072265625e+01
1.243900042027235031e-02,1.000000000000000000e+00,7.916737556457519531e+00,-1.017427635192871094e+01,2.697745084762573242e+00,-2.074703674316406250e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562299346923828125e+01,3.135697174072265625e+01
3.448199853301048279e-02,1.000000000000000000e+00,7.916737556457519531e+00,-1.017427635192871094e+01,2.697745084762573242e+00,-2.074703674316406250e+02,-1.020308685302734375e+02,-1.805503997802734375e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343106746673583984e+00,7.562291717529296875e+01,3.135697174072265625e+01
3.690699860453605652e-02,1.000000000000000000e+00,7.916881084442138672e+00,-1.017427635192871094e+01,2.697745084762573242e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562291717529296875e+01,3.135697174072265625e+01
3.839800134301185608e-02,1.000000000000000000e+00,7.916881084442138672e+00,-1.017427635192871094e+01,2.697745084762573242e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562291717529296875e+01,3.135697174072265625e+01
4.130800068378448486e-02,1.000000000000000000e+00,7.916822910308837891e+00,-1.017427635192871094e+01,2.697704553604125977e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805503997802734375e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562291717529296875e+01,3.135697174072265625e+01
4.263100028038024902e-02,1.000000000000000000e+00,7.916822910308837891e+00,-1.017427635192871094e+01,2.697704553604125977e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805503997802734375e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562291717529296875e+01,3.135697174072265625e+01
4.516899958252906799e-02,1.000000000000000000e+00,7.916737556457519531e+00,-1.017427635192871094e+01,2.697745084762573242e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805503997802734375e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343106746673583984e+00,7.562291717529296875e+01,3.135697174072265625e+01
4.644500091671943665e-02,1.000000000000000000e+00,7.916737556457519531e+00,-1.017427635192871094e+01,2.697745084762573242e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805503997802734375e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343106746673583984e+00,7.562291717529296875e+01,3.135697174072265625e+01
5.364000052213668823e-02,1.000000000000000000e+00,7.916679382324218750e+00,-1.017423152923583984e+01,2.697704553604125977e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562291717529296875e+01,3.135675048828125000e+01
5.491900071501731873e-02,1.000000000000000000e+00,7.916679382324218750e+00,-1.017423152923583984e+01,2.697704553604125977e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562291717529296875e+01,3.135675048828125000e+01
5.832500010728836060e-02,1.000000000000000000e+00,7.916449546813964844e+00,-1.017395973205566406e+01,2.697704553604125977e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667435455322265625e+01,-1.826887054443359375e+02,-2.343106746673583984e+00,7.562291717529296875e+01,3.135697174072265625e+01
6.098299846053123474e-02,1.000000000000000000e+00,7.915589332580566406e+00,-1.017325782775878906e+01,2.697745084762573242e+00,-2.074702606201171875e+02,-1.020307693481445312e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562291717529296875e+01,3.135697174072265625e+01
6.459300220012664795e-02,1.000000000000000000e+00,7.913981437683105469e+00,-1.017192268371582031e+01,2.697806119918823242e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343106746673583984e+00,7.562291717529296875e+01,3.135697174072265625e+01
6.603699922561645508e-02,1.000000000000000000e+00,7.913981437683105469e+00,-1.017192268371582031e+01,2.697806119918823242e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343106746673583984e+00,7.562291717529296875e+01,3.135697174072265625e+01
6.845699995756149292e-02,1.000000000000000000e+00,7.913981437683105469e+00,-1.017192268371582031e+01,2.697806119918823242e+00,-2.074702606201171875e+02,-1.020308685302734375e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343106746673583984e+00,7.562291717529296875e+01,3.135697174072265625e+01
6.980200111865997314e-02,1.000000000000000000e+00,7.911339759826660156e+00,-1.016988658905029297e+01,2.697806119918823242e+00,-2.074700927734375000e+02,-1.020306015014648438e+02,-1.805503997802734375e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343106746673583984e+00,7.562291717529296875e+01,3.135697174072265625e+01
7.319600135087966919e-02,1.000000000000000000e+00,7.911339759826660156e+00,-1.016988658905029297e+01,2.697806119918823242e+00,-2.074700927734375000e+02,-1.020306015014648438e+02,-1.805503997802734375e+02,4.033146500587463379e-01,-6.667444610595703125e+01,-1.826887054443359375e+02,-2.343106746673583984e+00,7.562291717529296875e+01,3.135697174072265625e+01
7.644999772310256958e-02,1.000000000000000000e+00,7.907608032226562500e+00,-1.016692161560058594e+01,2.697846889495849609e+00,-2.074700927734375000e+02,-1.020300674438476562e+02,-1.805502014160156250e+02,4.033146500587463379e-01,-6.667453765869140625e+01,-1.826887054443359375e+02,-2.343034982681274414e+00,7.562277984619140625e+01,3.135697174072265625e+01
