1090.1612137174202,-506.72253554211744,994.0466002214231
1090.1641852450891,-506.704178055631,994.0459293788817
1090.1671567727578,-506.68582056914454,994.0452585363404
1090.1701283004268,-506.6674630826581,994.0445876937989
1090.1730998280955,-506.6491055961717,994.0439168512576
1090.1760713557644,-506.63074810968527,994.0432460087162
1090.179042883433,-506.6123906231988,994.0425751661749
1090.182014411102,-506.59403313671237,994.0419043236335
1090.184985938771,-506.57567565022595,994.0412334810921
1090.1879574664397,-506.5573181637395,994.0405626385507
1090.1909289941086,-506.53896067725304,994.0398917960093
1090.1939005217773,-506.5206031907666,994.039220953468
1090.1968720494463,-506.5022457042802,994.0385501109266
1090.1998435771152,-506.4838882177938,994.0378792683853
1090.202815104784,-506.4655307313073,994.0372084258438
1090.2057866324528,-506.4471732448209,994.0365375833024
1090.2087581601215,-506.42881575833445,994.0358667407611
1090.2117296877905,-506.410458271848,994.0351958982197
1090.2147012154592,-506.39210078536155,994.0345250556784
1090.217672743128,-506.3737432988751,994.033854213137
1090.220644270797,-506.3553858123887,994.0331833705956
1090.2236157984657,-506.3370283259022,994.0325125280542
1090.2265873261347,-506.3186708394158,994.0318416855129
1090.2295588538034,-506.3003133529294,994.0311708429715
1090.2325303814723,-506.28195586644296,994.0305000004302
1090.2355019091412,-506.2635983799565,994.0298291578887
1090.23847343681,-506.24524089347005,994.0291583153473
1090.241444964479,-506.22688340698363,994.028487472806
1090.2444164921476,-506.2085259204972,994.0278166302646
1090.2473880198165,-506.19016843401073,994.0271457877233
1090.2503595474852,-506.1718109475243,994.0264749451819
1090.2533310751542,-506.1534534610379,994.0258041026404
1090.256302602823,-506.13509597455146,994.0251332600991
1090.2592741304918,-506.116738488065,994.0244624175577
1090.2622456581607,-506.09838100157856,994.0237915750164
1090.2652171858294,-506.08002351509214,994.023120732475
1090.2681887134984,-506.06166602860566,994.0224498899337
1090.2711602411673,-506.04330854211923,994.0217790473922
1090.274131768836,-506.0249510556328,994.0211082048509
1090.277103296505,-506.0065935691464,994.0204373623095
1090.2800748241737,-505.9882360826599,994.0197665197682
1090.2830463518426,-505.9698785961735,994.0190956772268
1090.2860178795113,-505.95152110968706,994.0184248346853
1090.2889894071802,-505.93316362320064,994.017753992144
1090.2919609348492,-505.91480613671416,994.0170831496026
1090.2949324625179,-505.89644865022774,994.0164123070613
1090.2979039901868,-505.8780911637413,994.0157414645199
1090.3008755178555,-505.8597336772549,994.0150706219786
1090.3038470455244,-505.8413761907684,994.0143997794371
1090.3068185731934,-505.823018704282,994.0137289368957
1090.309790100862,-505.80466121779557,994.0130580943544
1090.312761628531,-505.7863037313091,994.012387251813
1090.3157331561997,-505.76794624482267,994.0117164092717
1090.3187046838686,-505.74958875833624,994.0110455667302
1090.3216762115374,-505.7312312718498,994.0103747241889
1090.3246477392063,-505.71287378536334,994.0097038816475
1090.3276192668752,-505.6945162988769,994.0090330391062
1090.330590794544,-505.6761588123905,994.0083621965648
1090.3335623222129,-505.6578013259041,994.0076913540235
1090.3365338498816,-505.6394438394176,994.007020511482
1090.3395053775505,-505.6210863529312,994.0063496689406
1090.3424769052194,-505.60272886644475,994.0056788263993
1090.3454484328881,-505.5843713799583,994.0050079838579
1090.348419960557,-505.56601389347185,994.0043371413166
1090.3513914882258,-505.5476564069854,994.0036662987751
1090.3543630158947,-505.529298920499,994.0029954562337
1090.3573345435634,-505.5109414340125,994.0023246136924
1090.3603060712323,-505.4925839475261,994.001653771151
1090.3632775989013,-505.4742264610397,994.0009829286097
1090.36624912657,-505.45586897455325,994.0003120860683
1090.369220654239,-505.4375114880668,993.9996412435269
1090.3721921819076,-505.41915400158035,993.9989704009855
1090.3751637095766,-505.40079651509393,993.9982995584442
1090.3781352372455,-505.3824390286075,993.9976287159028
1090.3811067649142,-505.364081542121,993.9969578733615
1090.3840782925831,-505.3457240556346,993.99628703082
1090.3870498202518,-505.3273665691482,993.9956161882786
1090.3900213479208,-505.30900908266176,993.9949453457373
1090.3929928755895,-505.2906515961753,993.9942745031959
1090.3959644032584,-505.27229410968886,993.9936036606546
1090.3989359309273,-505.25393662320243,993.9929328181132
1090.401907458596,-505.235579136716,993.9922619755718
1090.404878986265,-505.21722165022953,993.9915911330304
1090.4078505139337,-505.1988641637431,993.990920290489
1090.4108220416026,-505.1805066772567,993.9902494479477
1090.4137935692715,-505.1621491907702,993.9895786054063
1090.4167650969403,-505.1437917042838,993.988907762865
1090.4197366246092,-505.12543421779736,993.9882369203235
1090.422708152278,-505.10707673131094,993.9875660777822
1090.4256796799468,-505.08871924482446,993.9868952352408
1090.4286512076155,-505.07036175833804,993.9862243926995
1090.4316227352845,-505.0520042718516,993.9855535501581
1090.4345942629534,-505.0336467853652,993.9848827076166
1090.437565790622,-505.0152892988787,993.9842118650753
1090.440537318291,-504.9969318123923,993.9835410225339
1090.4435088459597,-504.97857432590587,993.9828701799926
1090.4464803736287,-504.96021683941945,993.9821993374512
1090.4494519012976,-504.94185935293297,993.9815284949099
1090.4524234289663,-504.92350186644654,993.9808576523684
1090.4553949566352,-504.9051443799601,993.980186809827
1090.458366484304,-504.88678689347364,993.9795159672857
1090.4613380119729,-504.8684294069872,993.9788451247443
1090.4643095396416,-504.8500719205008,993.978174282203
1090.4672810673105,-504.8317144340144,993.9775034396615
1090.4702525949795,-504.8133569475279,993.9768325971202
1090.4732241226482,-504.79499946104147,993.9761617545788
1090.476195650317,-504.77664197455505,993.9754909120375
1090.4791671779858,-504.7582844880686,993.9748200694961
1090.4821387056547,-504.73992700158215,993.9741492269548
