breakpoints,primitives,points,q_bp
11000,movej_fit,"[array([ 331.43333968,  526.55645416, 1007.99971305])]","[array([ 0.0710953 , -0.11433052, -0.00818804, -0.02246819, -1.77412809,
       -1.57395554])]"
12000,movej_fit,"[array([ 320.33867783,  527.59650355, 1014.81691587])]","[array([ 0.07601008, -0.12427305, -0.01776933, -0.02345747, -1.78250737,
       -1.57343982])]"
13000,movej_fit,"[array([ 309.2621473 ,  528.49268266, 1021.46807819])]","[array([ 0.08078611, -0.13414753, -0.02736337, -0.02445867, -1.79081075,
       -1.57296176])]"
14000,movej_fit,"[array([ 298.44533074,  529.27194186, 1027.7115964 ])]","[array([ 0.08541413, -0.14368085, -0.03669925, -0.02555509, -1.79880424,
       -1.57249076])]"
15000,movej_fit,"[array([ 288.14796672,  529.97022443, 1033.30532093])]","[array([ 0.08989396, -0.15258687, -0.04548371, -0.02682907, -1.80624423,
       -1.57198303])]"
16000,movej_fit,"[array([ 278.63871938,  530.63059141, 1038.01622409])]","[array([ 0.09423315, -0.16057718, -0.05341307, -0.02835908, -1.81288652,
       -1.57138688])]"
17000,movej_fit,"[array([ 270.19763533,  531.30076653, 1041.61966142])]","[array([ 0.0984405 , -0.1673595 , -0.06017412, -0.03021838, -1.81848502,
       -1.57064908])]"
18000,movej_fit,"[array([ 263.11411454,  532.03167149, 1043.89652156])]","[array([ 0.10252227, -0.17263708, -0.06544629, -0.03247716, -1.82279149,
       -1.5697202 ])]"
19000,movej_fit,"[array([ 257.68882849,  532.87633986, 1044.62348219])]","[array([ 0.10647776, -0.17610182, -0.06889717, -0.03520605, -1.8255494 ,
       -1.56855835])]"
20000,movej_fit,"[array([ 254.23480375,  533.88837571, 1043.5615365 ])]","[array([ 0.11029393, -0.17742662, -0.07017655, -0.03847839, -1.82648674,
       -1.56713245])]"
21000,movej_fit,"[array([ 253.06465365,  535.12209896, 1040.44211909])]","[array([ 0.11394985, -0.17626417, -0.06891656, -0.04238007, -1.82531301,
       -1.565422  ])]"
22000,movej_fit,"[array([ 254.48694534,  536.62813041, 1034.95512826])]","[array([ 0.11740738, -0.1722417 , -0.06472963, -0.04700984, -1.82171382,
       -1.56342375])]"
23000,movej_fit,"[array([ 258.78051249,  538.44646329, 1026.75179262])]","[array([ 0.12060456, -0.16497694, -0.05723345, -0.05248089, -1.81536537,
       -1.56116511])]"
24000,movej_fit,"[array([ 266.17014398,  540.59676368, 1015.45398443])]","[array([ 0.12344441, -0.15409767, -0.046089  , -0.05892432, -1.80595553,
       -1.55873037])]"
25000,movej_fit,"[array([ 276.79816689,  543.05964552, 1000.70449044])]","[array([ 0.12576799, -0.13928928, -0.03107852, -0.06646894, -1.79323182,
       -1.55631358])]"
26000,movej_fit,"[array([290.67722501, 545.74943419, 982.29017034])]","[array([ 0.1273254 , -0.12039918, -0.01224575, -0.07517423, -1.77709414,
       -1.55429397])]"
27000,movej_fit,"[array([307.62084064, 548.48805811, 960.34922004])]","[array([ 0.12777648, -0.09760667,  0.00991733, -0.08489044, -1.7577292 ,
       -1.55329102])]"
28000,movej_fit,"[array([327.12504312, 551.0040671 , 935.63807676])]","[array([ 0.12677865, -0.07165129,  0.03428981, -0.09506032, -1.73577747,
       -1.55408937])]"
29000,movej_fit,"[array([348.25412982, 553.00304257, 909.63471199])]","[array([ 0.12420273, -0.04394366,  0.05915832, -0.10465932, -1.71240319,
       -1.55731034])]"
30000,movej_fit,"[array([369.60873823, 554.30808902, 884.28666878])]","[array([ 0.12037317, -0.01640821,  0.08257586, -0.11251439, -1.68917355,
       -1.56295013])]"
31000,movej_fit,"[array([389.52399256, 554.98596015, 861.43310866])]","[array([ 0.1161028 ,  0.00896956,  0.10292352, -0.11792838, -1.66772346,
       -1.57021513])]"
32000,movej_fit,"[array([406.33811855, 555.35100954, 842.4127639 ])]","[array([ 0.11247848,  0.03048336,  0.11919781, -0.12106007, -1.64950609,
       -1.57783   ])]"
33000,movej_fit,"[array([418.62080817, 555.86136637, 827.97974327])]","[array([ 0.11058756,  0.046851  ,  0.13098811, -0.12280713, -1.63567171,
       -1.58450769])]"
34000,movej_fit,"[array([425.12964997, 556.98425633, 818.57001545])]","[array([ 0.11139091,  0.05703772,  0.13816487, -0.12438012, -1.62719066,
       -1.58916718])]"
35000,movej_fit,"[array([424.73603508, 559.0625865 , 814.58170556])]","[array([ 0.11566441,  0.06007836,  0.14058454, -0.12685705, -1.62496191,
       -1.59094353])]"
36000,movej_fit,"[array([416.55602965, 562.16782431, 816.47792613])]","[array([ 0.12387488,  0.05512616,  0.13794279, -0.13075075, -1.62971838,
       -1.58923353])]"
37000,movej_fit,"[array([400.22757072, 565.97934404, 824.75143871])]","[array([ 0.13600339,  0.04165315,  0.12973398, -0.13563806, -1.64181376,
       -1.58386543])]"
38000,movej_fit,"[array([376.12802489, 569.79461172, 839.81737707])]","[array([ 0.15144314,  0.01962603,  0.11528088, -0.14008358, -1.66108007,
       -1.57536418])]"
39000,movej_fit,"[array([345.66374965, 572.68220404, 861.71039277])]","[array([ 0.16886541, -0.01021268,  0.09397977, -0.14205497, -1.68666578,
       -1.56531325])]"
40000,movej_fit,"[array([311.67196098, 573.82444606, 889.30231408])]","[array([ 0.18613535, -0.04570568,  0.06608234, -0.14011238, -1.71665813,
       -1.55646309])]"
41000,movej_fit,"[array([277.98871505, 573.02283327, 919.4895727 ])]","[array([ 0.20098506, -0.08293952,  0.03378546, -0.1349949 , -1.74796259,
       -1.55144155])]"
42000,movej_fit,"[array([247.81923241, 570.88612223, 947.7959778 ])]","[array([ 2.12423399e-01, -1.17330534e-01,  1.28009665e-03, -1.29409631e-01,
       -1.77708001e+00, -1.55050919e+00])]"
43000,movej_fit,"[array([222.92696015, 568.40028737, 970.40562589])]","[array([ 0.22103523, -0.14536539, -0.02688004, -0.12566285, -1.80116602,
       -1.55160532])]"
44000,movej_fit,"[array([204.38092914, 566.44221399, 985.28675871])]","[array([ 0.22783121, -0.16506622, -0.04729922, -0.1244989 , -1.81835472,
       -1.55254969])]"
45000,movej_fit,"[array([193.42557424, 565.67555801, 991.47175347])]","[array([ 0.23334225, -0.17508146, -0.05761934, -0.12587016, -1.82725992,
       -1.55217249])]"
46000,movej_fit,"[array([191.38027351, 566.56524833, 988.21291039])]","[array([ 0.23756111, -0.17414012, -0.05603002, -0.12967227, -1.82664488,
       -1.55008126])]"
47000,movej_fit,"[array([198.43744438, 569.21468248, 975.14425625])]","[array([ 0.24035238, -0.16178757, -0.04187692, -0.13590277, -1.81601066,
       -1.54627976])]"
48000,movej_fit,"[array([213.3638958 , 573.30657737, 952.37131182])]","[array([ 0.24159868, -0.13862074, -0.01602858, -0.14484451, -1.7958863 ,
       -1.54118116])]"
49000,movej_fit,"[array([234.76480986, 578.23105663, 920.56243784])]","[array([ 0.24067474, -0.10570757,  0.01921534, -0.1569685 , -1.76752217,
       -1.53640351])]"
50000,movej_fit,"[array([261.88107388, 583.11560454, 882.53028883])]","[array([ 0.23607507, -0.06531599,  0.05906176, -0.17131673, -1.73332969,
       -1.53578909])]"
