average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
208.82314294555266,223.218582875596,192.04147905544167,5.158541465803399,0.07520501502898874,0.4472928553462395,0.002855376311527783,0.06918975368529486,0.00020837087452504666,0.004226616300775184,1.5284117477367676e-05,0.0003513169215563153
