breakpoints,primitives,p_bp,q_bp
29000,movel_fit,"[array([  348.39440172, -1004.85789323,   915.3632715 ])]","[array([-0.87507534, -0.27191346,  0.73569072,  2.51455329, -1.29753406,
       -2.70243944])]"
29500,movel_fit,"[array([  349.37739029, -1014.38563443,   911.64943719])]","[array([-0.90321382, -0.26196021,  0.7173196 ,  2.55105975, -1.2884219 ,
       -2.68336778])]"
30000,movel_fit,"[array([  350.24202461, -1023.86497411,   907.78252641])]","[array([-0.9307627 , -0.25141077,  0.69992475,  2.5870775 , -1.28036072,
       -2.6650096 ])]"
30500,movel_fit,"[array([  351.03017776, -1033.28434583,   903.74660421])]","[array([-0.95721759, -0.24033633,  0.68369276,  2.62184955, -1.2732884 ,
       -2.64771379])]"
31000,movel_fit,"[array([  351.79302085, -1042.62762095,   899.53327802])]","[array([-0.98209825, -0.22885048,  0.66875688,  2.65465761, -1.26707839,
       -2.63178031])]"
31500,movel_fit,"[array([  352.59182485, -1051.88413123,   895.13740283])]","[array([-1.00499674, -0.21708383,  0.65518314,  2.68488969, -1.26154968,
       -2.61743191])]"
32000,movel_fit,"[array([  353.49685715, -1061.04095256,   890.56006907])]","[array([-1.0255638 , -0.20517965,  0.64299363,  2.71202387, -1.25649339,
       -2.60482981])]"
32500,movel_fit,"[array([  354.58677215, -1070.08691199,   885.8059784 ])]","[array([-1.04351548, -0.19327751,  0.63217454,  2.73563551, -1.25168972,
       -2.59407838])]"
33000,movel_fit,"[array([  355.94617193, -1079.00652097,   880.88539255])]","[array([-1.0586096 , -0.18151311,  0.62269946,  2.75536148, -1.24692654,
       -2.58524909])]"
33500,movel_fit,"[array([  357.66177073, -1087.77782077,   875.81415988])]","[array([-1.07063345, -0.17001577,  0.61454453,  2.77087638, -1.24201114,
       -2.57839727])]"
34000,movel_fit,"[array([  359.81716484, -1096.37386627,   870.61128979])]","[array([-1.07939935, -0.15890244,  0.60769846,  2.78187666, -1.23677719,
       -2.57357414])]"
34500,movel_fit,"[array([  362.48371513, -1104.75737601,   865.30031852])]","[array([-1.08473761, -0.14828079,  0.60217636,  2.78806033, -1.23109492,
       -2.57084008])]"
35000,movel_fit,"[array([  365.70828009, -1112.87820911,   859.9097701 ])]","[array([-1.08651002, -0.13824704,  0.5980248 ,  2.78913523, -1.22488263,
       -2.57026564])]"
35500,movel_fit,"[array([  369.51524572, -1120.70384828,   854.45157588])]","[array([-1.08462793, -0.12884279,  0.59530974,  2.78483072, -1.21809339,
       -2.57193086])]"
36000,movel_fit,"[array([  373.88922869, -1128.19156527,   848.93866578])]","[array([-1.07905329, -0.12008397,  0.59413297,  2.77490038, -1.2107459 ,
       -2.57592943])]"
36500,movel_fit,"[array([  378.78050793, -1135.31026057,   843.37155437])]","[array([-1.06981956, -0.11192797,  0.5946154 ,  2.75915232, -1.20291979,
       -2.58236   ])]"
37000,movel_fit,"[array([  384.11377842, -1142.04700788,   837.7348379 ])]","[array([-1.057029  , -0.10426154,  0.59689028,  2.73745438, -1.19475706,
       -2.59132678])]"
37500,movel_fit,"[array([  389.79700204, -1148.4056964 ,   831.99996216])]","[array([-1.04085426, -0.09689831,  0.60109329,  2.70975265, -1.18646903,
       -2.60293222])]"
38000,movel_fit,"[array([  395.72884627, -1154.40315664,   826.13083914])]","[array([-1.02155583, -0.08958027,  0.60734218,  2.67611993, -1.17834407,
       -2.61725324])]"
38500,movel_fit,"[array([  401.80867817, -1160.06920745,   820.0860661 ])]","[array([-0.9994977 , -0.08197893,  0.61570907,  2.63680537, -1.17074288,
       -2.63431077])]"
