breakpoints,primitives,points,q_bp
8500,movel_fit,"[array([  175.02987136, -1969.29105485,   607.77978385])]","[array([-1.6695578 ,  0.56661534,  0.04012548, -2.568462  , -0.98617945,
       -2.522815  ])]"
9000,movel_fit,"[array([  182.61221537, -1959.86368839,   620.50786947])]","[array([-1.66863604,  0.56229544,  0.03777967, -2.56549362, -1.00634554,
       -2.52786577])]"
9500,movel_fit,"[array([  190.11835478, -1950.71803105,   633.48411745])]","[array([-1.66765392,  0.55787909,  0.03543313, -2.56243257, -1.02598278,
       -2.53270717])]"
10000,movel_fit,"[array([  197.54681372, -1941.8421915 ,   646.69019897])]","[array([-1.66659512,  0.55337579,  0.0330492 , -2.55936394, -1.04511781,
       -2.53739277])]"
10500,movel_fit,"[array([  204.89670471, -1933.22357586,   660.10866182])]","[array([-1.66544604,  0.54879993,  0.03058791, -2.55635939, -1.06378616,
       -2.54197436])]"
11000,movel_fit,"[array([  212.16766974, -1924.8490403 ,   673.72297779])]","[array([-1.66419653,  0.54416695,  0.02801283, -2.55347377, -1.08202471,
       -2.54649619])]"
11500,movel_fit,"[array([  219.35982081, -1916.70502671,   687.51756177])]","[array([-1.66283992,  0.53949033,  0.02529545, -2.55074477, -1.09986627,
       -2.55099184])]"
12000,movel_fit,"[array([  226.47368096, -1908.77768138,   701.47776621])]","[array([-1.66137265,  0.53477993,  0.02241703, -2.54819497, -1.11733674,
       -2.55548358])]"
12500,movel_fit,"[array([  233.51012674, -1901.05295701,   715.58985516])]","[array([-1.65979361,  0.53004146,  0.01936815, -2.54583531, -1.13445456,
       -2.55998381])]"
13000,movel_fit,"[array([  240.47033336, -1893.51669875,   729.8409623 ])]","[array([-1.65810326,  0.52527705,  0.01614674, -2.5436691 , -1.15123187,
       -2.56449763])]"
13500,movel_fit,"[array([  247.35572298, -1886.1547153 ,   744.21903731])]","[array([-1.6563029 ,  0.52048624,  0.01275548, -2.5416957 , -1.16767654,
       -2.56902583])]"
14000,movel_fit,"[array([  254.16791719, -1878.95283566,   758.71278478])]","[array([-1.65439404,  0.51566726,  0.00919924, -2.53991344, -1.18379434,
       -2.57356753])]"
14500,movel_fit,"[array([  260.90869412, -1871.89695273,   773.3115995 ])]","[array([-1.65237794,  0.51081788,  0.0054833 , -2.53832134, -1.19959054,
       -2.57812198])]"
15000,movel_fit,"[array([  267.57995086, -1864.97305442,   788.00550136])]","[array([-1.65025547e+00,  5.05935890e-01,  1.61251925e-03, -2.53691982e+00,
       -1.21507056e+00, -2.58268928e+00])]"
15500,movel_fit,"[array([  274.18367147, -1858.16724323,   802.78507226])]","[array([-1.64802711e+00,  5.01018928e-01, -2.40840218e-03, -2.53571055e+00,
       -1.23023972e+00, -2.58727016e+00])]"
16000,movel_fit,"[array([  280.72190056, -1851.4657451 ,   817.64139688])]","[array([-1.64569308,  0.4960639 , -0.006574  , -2.53469582, -1.24510222,
       -2.59186506])]"
16500,movel_fit,"[array([  287.1967225 , -1844.8549086 ,   832.56600798])]","[array([-1.64325354,  0.49106616, -0.01087675, -2.53387776, -1.25965982,
       -2.596473  ])]"
17000,movel_fit,"[array([  293.61024566, -1838.32119552,   847.55083629])]","[array([-1.64070876,  0.4860187 , -0.01530599, -2.5332578 , -1.27391059,
       -2.60109053])]"
17500,movel_fit,"[array([  299.96459095, -1831.85116397,   862.58816424])]","[array([-1.63805912,  0.48091176, -0.01984737, -2.5328367 , -1.28784832,
       -2.60571146])]"
18000,movel_fit,"[array([  306.26188386, -1825.43144561,   877.67058231])]","[array([-1.6353051 ,  0.47573285, -0.02448319, -2.53261499, -1.3014628 ,
       -2.61032716])]"
18500,movel_fit,"[array([  312.50424871, -1819.04871828,   892.79094606])]","[array([-1.63244692,  0.47046748, -0.02919366, -2.53259406, -1.31474092,
       -2.61492782])]"
19000,movel_fit,"[array([  318.69380404, -1812.68967584,   907.94233219])]","[array([-1.62948424,  0.46510029, -0.03395877, -2.53277755, -1.32766869,
       -2.61950428])]"
19500,movel_fit,"[array([  324.83265783, -1806.34099656,   923.11799177])]","[array([-1.6264156 ,  0.45961654, -0.03876067, -2.53317283, -1.34023353,
       -2.62405014])]"
20000,movel_fit,"[array([  330.92290171, -1799.98931168,   938.31129907])]","[array([-1.62323807,  0.45400352, -0.04358573, -2.53379222, -1.35242654,
       -2.62856369])]"
20500,movel_fit,"[array([  336.96660313, -1793.62117536,   953.51569521])]","[array([-1.6199468 ,  0.44825165, -0.04842611, -2.53465384, -1.36424414,
       -2.6330493 ])]"
21000,movel_fit,"[array([  342.96579519, -1787.22303687,   968.72462602])]","[array([-1.61653487,  0.44235493, -0.05328024, -2.53578174, -1.37568861,
       -2.63751782])]"
21500,movel_fit,"[array([  348.92246403, -1780.7812156 ,   983.93147473])]","[array([-1.6129933 ,  0.43631055, -0.05815199, -2.53720532, -1.38676742,
       -2.64198586])]"
22000,movel_fit,"[array([  354.83853403, -1774.28187905,   999.12949016])]","[array([-1.60931133,  0.43011759, -0.0630486 , -2.53895814, -1.39749111,
       -2.64647397])]"
22500,movel_fit,"[array([  360.71585153, -1767.71102365,  1014.31171205])]","[array([-1.60547691,  0.42377505, -0.06797749, -2.54107608, -1.40787009,
       -2.65100391])]"
23000,movel_fit,"[array([  366.55616791, -1761.05445764,  1029.47089527])]","[array([-1.60147731,  0.4172793 , -0.07294243, -2.54359544, -1.41791077,
       -2.65559536])]"
23500,movel_fit,"[array([  372.36112315, -1754.29778565,  1044.59943453])]","[array([-1.59729981,  0.41062149, -0.07793967, -2.54655094, -1.42761149,
       -2.66026268])]"
24000,movel_fit,"[array([  378.13223066, -1747.42639422,  1059.68929119])]","[array([-1.59293231,  0.40378536, -0.08295465, -2.54997426, -1.43695924,
       -2.6650123 ])]"
24500,movel_fit,"[array([  383.87086429, -1740.42543813,  1074.73192302])]","[array([-1.58836371,  0.39674577, -0.08796006, -2.55389325, -1.44592755,
       -2.66984123])]"
25000,movel_fit,"[array([  389.57824748, -1733.27982768,  1089.71821701])]","[array([-1.58358398,  0.38946853, -0.0929155 , -2.55833208, -1.45447622,
       -2.67473712])]"
25500,movel_fit,"[array([  395.2554447 , -1725.97421828,  1104.63842446])]","[array([-1.57858387,  0.38191136, -0.09776907, -2.56331235, -1.46255301,
       -2.67967995])]"
26000,movel_fit,"[array([  400.9033538 , -1718.49300434,  1119.48209675])]","[array([-1.57335421,  0.37402612, -0.10246053, -2.56885501, -1.47009693,
       -2.68464515])]"
26500,movel_fit,"[array([  406.52269824, -1710.82032063,  1134.23801959])]","[array([-1.56788493,  0.36576166, -0.10692551, -2.57498275, -1.4770428 ,
       -2.68960755])]"
27000,movel_fit,"[array([  412.114017  , -1702.94005538,  1148.89414329])]","[array([-1.56216398,  0.35706703, -0.11109982, -2.58172244, -1.48332585,
       -2.69454544])]"
27500,movel_fit,"[array([  417.67765031, -1694.83588014,  1163.43750724])]","[array([-1.55617627,  0.34789409, -0.11492302, -2.58910705, -1.48888569,
       -2.69944395])]"
28000,movel_fit,"[array([  423.21371908, -1686.49130184,  1177.85415756])]","[array([-1.54990301,  0.33819918, -0.11834039, -2.59717663, -1.49366867,
       -2.70429695])]"
28500,movel_fit,"[array([  428.72209689, -1677.88974256,  1192.12905909])]","[array([-1.5433214 ,  0.32794354, -0.1213028 , -2.605978  , -1.49762817,
       -2.70910727])]"
29000,movel_fit,"[array([  434.20237395, -1669.01465196,  1206.24600492])]","[array([-1.53640495,  0.31709221, -0.12376448, -2.61556304, -1.50072273,
       -2.71388491])]"
29500,movel_fit,"[array([  439.65381405, -1659.84965577,  1220.18753014])]","[array([-1.52912439,  0.30561194, -0.1256791 , -2.62598566, -1.50291256,
       -2.71864376])]"
30000,movel_fit,"[array([  445.07530673, -1650.37874221,  1233.93483889])]","[array([-1.52144903,  0.2934686 , -0.12699501, -2.63729783, -1.5041552 ,
       -2.72339758])]"
30500,movel_fit,"[array([  450.46531882, -1640.58648556,  1247.46775682])]","[array([-1.51334835,  0.28062484, -0.12765097, -2.64954519, -1.50440168,
       -2.72815607])]"
31000,movel_fit,"[array([  455.8218501 , -1630.45830349,  1260.76472283])]","[array([-1.50479354,  0.26703898, -0.12757362, -2.66276317, -1.50359454,
       -2.73292234])]"
31500,movel_fit,"[array([  461.14239937, -1619.98074175,  1273.80283422])]","[array([-1.49575861,  0.25266575, -0.12667778, -2.67697416, -1.50166862,
       -2.73769245])]"
32000,movel_fit,"[array([  466.42394658, -1609.14177753,  1286.55795846])]","[array([-1.48622091,  0.23745921, -0.12487011, -2.69218658, -1.49855537,
       -2.74245768])]"
32500,movel_fit,"[array([  471.66295624, -1597.93113035,  1299.00492126])]","[array([-1.47616084,  0.22137751, -0.12205574, -2.70839584, -1.49419009,
       -2.74720906])]"
33000,movel_fit,"[array([  476.85540546, -1586.34056806,  1311.11777569])]","[array([-1.46556106,  0.20438888, -0.11814678, -2.72558687, -1.48852103,
       -2.75194331])]"
33500,movel_fit,"[array([  481.99683741, -1574.36419507,  1322.87015047])]","[array([-1.45440535,  0.18647744, -0.11307095, -2.74373758, -1.48151868,
       -2.75666879])]"
34000,movel_fit,"[array([  487.08243818, -1561.99871007,  1334.23566791])]","[array([-1.44267777,  0.16764792, -0.10677874, -2.76282211, -1.47318344,
       -2.7614101 ])]"
34500,movel_fit,"[array([  492.10713198, -1549.24362162,  1345.18841488])]","[array([-1.43036226,  0.14792844, -0.09924792, -2.78281309, -1.46355059,
       -2.7662103 ])]"
35000,movel_fit,"[array([  497.06568757, -1536.10141112,  1355.7034439 ])]","[array([-1.41744299,  0.12737109, -0.09048521, -2.80368256, -1.45269211,
       -2.77113057])]"
35500,movel_fit,"[array([  501.95282744, -1522.5776346 ,  1365.75727811])]","[array([-1.40390532,  0.10605081, -0.08052558, -2.82540179, -1.44071594,
       -2.77624784])]"
36000,movel_fit,"[array([  506.76333202, -1508.68095545,  1375.32839296])]","[array([-1.38973672,  0.08406317, -0.06943036, -2.84794085, -1.42776359,
       -2.78165144])]"
36500,movel_fit,"[array([  511.4921333 , -1494.42310123,  1384.39765113])]","[array([-1.3749274 ,  0.06152201, -0.0572853 , -2.87126911, -1.4140076 ,
       -2.78743996])]"
37000,movel_fit,"[array([  516.13439598, -1479.81873806,  1392.94867262])]","[array([-1.35946972,  0.03855759, -0.04419929, -2.89535744, -1.39964954,
       -2.79371919])]"
37500,movel_fit,"[array([  520.68558857, -1464.88525644,  1400.96813041])]","[array([-1.34335672,  0.01531527, -0.03030359, -2.9201821 , -1.38491877,
       -2.80060123])]"
38000,movel_fit,"[array([  525.14155045, -1449.64246383,  1408.44596926])]","[array([-1.32658   , -0.00804575, -0.01575034, -2.94572869, -1.37007084,
       -2.80820336])]"
38500,movel_fit,"[array([  529.49856307, -1434.1121826 ,  1415.37555099])]","[array([-1.30912850e+00, -3.13548466e-02, -7.08917369e-04, -2.97199347e+00,
       -1.35538413e+00, -2.81664505e+00])]"
39000,movel_fit,"[array([  533.75343149, -1418.31775801,  1421.75373028])]","[array([-1.29098945, -0.05443444,  0.01464103, -2.99897933, -1.34115286,
       -2.82604106])]"
39500,movel_fit,"[array([  537.90357767, -1402.28349081,  1427.58086122])]","[array([-1.27215254, -0.07710715,  0.03012011, -3.02668474, -1.32767552,
       -2.83648988])]"
40000,movel_fit,"[array([  541.94713825, -1386.03402181,  1432.86072661])]","[array([-1.25261718, -0.09920548,  0.04556186, -3.055087  , -1.31523894,
       -2.84805859])]"
40500,movel_fit,"[array([  545.88304953, -1369.59370975,  1437.6003734 ])]","[array([-1.23240097, -0.12058261,  0.06082518, -3.08412414, -1.30409966,
       -2.86076748])]"
41000,movel_fit,"[array([  549.71109559, -1352.98605614,  1441.80983362])]","[array([-1.21154602, -0.14112176,  0.07580286, -3.11368302, -1.29446701,
       -2.87458004])]"
41500,movel_fit,"[array([  553.4318936 , -1336.23323606,  1445.50171664])]","[array([-1.19011836, -0.16073999,  0.0904224 , -3.14360231, -1.28649409,
       -2.88940479])]"
42000,movel_fit,"[array([  557.04680058, -1319.35578766,  1448.69067996])]","[array([-1.16819719, -0.17938249,  0.10463647, -3.17369641, -1.28028401,
       -2.90511302])]"
42500,movel_fit,"[array([  560.55774524, -1302.37249198,  1451.39282116])]","[array([-1.14585448, -0.1970059 ,  0.11840449, -3.20379646, -1.27591382,
       -2.92156976])]"
43000,movel_fit,"[array([  563.96701696, -1285.30043846,  1453.6250735 ])]","[array([-1.12313316, -0.21355599,  0.13167298, -3.23379198, -1.27346879,
       -2.93866559])]"
43500,movel_fit,"[array([  567.27706881, -1268.1552266 ,  1455.40471506])]","[array([-1.10003704, -0.2289512 ,  0.144366  , -3.26364732, -1.27306781,
       -2.95633063])]"
44000,movel_fit,"[array([  570.49040025, -1250.95121441,  1456.74909143])]","[array([-1.0765436 , -0.24308514,  0.15639491, -3.29337512, -1.27485861,
       -2.97451817])]"
44500,movel_fit,"[array([  573.60956237, -1233.7017058 ,  1457.67558666])]","[array([-1.05263834, -0.25585255,  0.16768586, -3.32297266, -1.27897496,
       -2.99316308])]"
45000,movel_fit,"[array([  576.63727058, -1216.41899141,  1458.20175827])]","[array([-1.02835245, -0.26718865,  0.17821207, -3.35235748, -1.28547266,
       -3.01214044])]"
45500,movel_fit,"[array([  579.576533  , -1199.11422308,  1458.34542353])]","[array([-1.00377573, -0.27709683,  0.18800942, -3.3813519 , -1.29428634,
       -3.03125892])]"
46000,movel_fit,"[array([  582.43065475, -1181.79719579,  1458.12443806])]","[array([-0.97902402, -0.2856361 ,  0.19715908, -3.40974847, -1.30525322,
       -3.05030809])]"
46500,movel_fit,"[array([  585.20302371, -1164.47618365,  1457.55605972])]","[array([-0.95417577, -0.29286369,  0.20574265, -3.43742392, -1.318209  ,
       -3.06913477])]"
47000,movel_fit,"[array([  587.89676583, -1147.15796904,  1456.65618972])]","[array([-0.92924586, -0.29878723,  0.21381186, -3.46438028, -1.33306508,
       -3.08766915])]"
47500,movel_fit,"[array([  590.51460253, -1129.84808773,  1455.43924201])]","[array([-0.9042806 , -0.30342897,  0.22142869, -3.49057365, -1.34970558,
       -3.10582079])]"
48000,movel_fit,"[array([  593.05926145, -1112.55117668,  1453.91931742])]","[array([-0.87953648, -0.30702141,  0.22876365, -3.51560383, -1.36768659,
       -3.12330426])]"
48500,movel_fit,"[array([  595.53411498, -1095.2713982 ,  1452.11186943])]","[array([-0.85543514, -0.31004632,  0.23608858, -3.53879489, -1.3861978 ,
       -3.13970747])]"
49000,movel_fit,"[array([  597.94235514, -1078.01338537,  1450.03226854])]","[array([-0.83189074, -0.31254444,  0.24343729, -3.56035867, -1.40513597,
       -3.15514432])]"
49500,movel_fit,"[array([  600.28381977, -1060.78391175,  1447.68925218])]","[array([-0.80779984, -0.31316632,  0.25020792, -3.58228069, -1.42646498,
       -3.17065087])]"
50000,movel_fit,"[array([  602.56843056, -1043.55318589,  1445.09524193])]","[array([-0.78678693, -0.31491901,  0.25714249, -3.59823825, -1.44548258,
       -3.18274868])]"
