timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0.001014, -1, 11.3779, 13.614, 17.3393, -145.519, -97.923, 142.516
0.004942, -1, 11.3779, 13.614, 17.3393, -145.519, -97.923, 142.516
0.007876, -1, 11.3779, 13.614, 17.3393, -145.519, -97.923, 142.516
0.029727, -1, 11.3779, 13.614, 17.3393, -145.519, -97.9229, 142.516
0.033298, -1, 11.3779, 13.614, 17.3393, -145.519, -97.9229, 142.516
0.034751, -1, 11.3779, 13.614, 17.3393, -145.519, -97.9229, 142.516
0.039817, -1, 11.3779, 13.614, 17.3393, -145.519, -97.9229, 142.516
0.047685, -1, 11.3779, 13.614, 17.3393, -145.519, -97.923, 142.516
0.055665, -1, 11.3773, 13.614, 17.3393, -145.519, -97.923, 142.516
0.063662, -1, 11.3746, 13.6137, 17.3393, -145.519, -97.9229, 142.516
0.072658, -1, 11.3682, 13.6128, 17.339, -145.519, -97.9229, 142.516
0.079662, -1, 11.357, 13.6109, 17.3385, -145.52, -97.9228, 142.514
0.088656, -1, 11.3396, 13.6072, 17.3377, -145.521, -97.9226, 142.504
0.094676, -1, 11.3128, 13.601, 17.3368, -145.525, -97.9219, 142.482
0.104229, -1, 11.2745, 13.5916, 17.3362, -145.532, -97.9201, 142.441
0.111664, -1, 11.2244, 13.5791, 17.3363, -145.544, -97.9165, 142.375
0.119707, -1, 11.1628, 13.5634, 17.338, -145.561, -97.911, 142.279
0.128461, -1, 11.0896, 13.5441, 17.342, -145.584, -97.9032, 142.148
0.135658, -1, 11.0046, 13.521, 17.3484, -145.613, -97.893, 141.983
0.143674, -1, 10.9079, 13.4945, 17.357, -145.647, -97.8809, 141.785
0.152462, -1, 10.8004, 13.4647, 17.3675, -145.685, -97.8673, 141.56
0.159659, -1, 10.6819, 13.4319, 17.3787, -145.728, -97.8526, 141.313
0.167677, -1, 10.553, 13.3962, 17.3899, -145.772, -97.8372, 141.053
0.176514, -1, 10.4149, 13.3583, 17.4006, -145.818, -97.8214, 140.784
0.183656, -1, 10.2702, 13.3188, 17.4109, -145.866, -97.8052, 140.509
0.191657, -1, 10.1208, 13.2784, 17.421, -145.913, -97.7886, 140.233
0.200457, -1, 9.96839, 13.2374, 17.431, -145.96, -97.7717, 139.955
0.207675, -1, 9.81386, 13.1962, 17.441, -146.009, -97.7544, 139.676
0.215659, -1, 9.65837, 13.1548, 17.4511, -146.057, -97.7373, 139.396
0.224495, -1, 9.50324, 13.1136, 17.461, -146.104, -97.7203, 139.117
0.231658, -1, 9.34852, 13.0725, 17.4709, -146.153, -97.7036, 138.838
0.239764, -1, 9.19415, 13.0314, 17.4808, -146.201, -97.6869, 138.559
0.248974, -1, 9.04035, 12.9903, 17.4908, -146.248, -97.6702, 138.279
0.255717, -1, 8.88671, 12.9493, 17.5009, -146.297, -97.6533, 137.999
0.263791, -1, 8.73322, 12.9084, 17.5109, -146.345, -97.6361, 137.72
0.271916, -1, 8.58022, 12.8673, 17.521, -146.392, -97.6186, 137.44
0.279754, -1, 8.42745, 12.8261, 17.5312, -146.441, -97.6012, 137.16
0.287866, -1, 8.27444, 12.7849, 17.5413, -146.488, -97.5839, 136.88
0.295933, -1, 8.12093, 12.7434, 17.5515, -146.536, -97.5669, 136.6
0.303782, -1, 7.96703, 12.7019, 17.5617, -146.584, -97.5501, 136.32
0.31186, -1, 7.8125, 12.6603, 17.5717, -146.632, -97.5336, 136.04
0.320298, -1, 7.65759, 12.6187, 17.5819, -146.68, -97.5169, 135.76
0.326692, -1, 7.58007, 12.5979, 17.587, -146.704, -97.5085, 135.62
0.335814, -1, 7.34734, 12.5358, 17.6022, -146.776, -97.4829, 135.2
0.343788, -1, 7.19228, 12.4943, 17.6124, -146.824, -97.4655, 134.92
0.351792, -1, 7.03723, 12.453, 17.6227, -146.873, -97.4482, 134.64
0.360254, -1, 6.88202, 12.4118, 17.6329, -146.92, -97.4312, 134.36
0.367937, -1, 6.72714, 12.3706, 17.6433, -146.968, -97.4143, 134.079
0.37602, -1, 6.57258, 12.3294, 17.6537, -147.017, -97.3976, 133.799
0.38265, -1, 6.49534, 12.3088, 17.6588, -147.041, -97.3893, 133.659
0.392127, -1, 6.26391, 12.2469, 17.6743, -147.113, -97.3639, 133.238
0.398706, -1, 6.1868, 12.2262, 17.6794, -147.137, -97.3554, 133.098
0.408624, -1, 5.95518, 12.1641, 17.6947, -147.209, -97.3293, 132.677
0.416243, -1, 5.80056, 12.1226, 17.705, -147.257, -97.3116, 132.396
0.424292, -1, 5.64576, 12.081, 17.7152, -147.305, -97.2943, 132.116
0.432304, -1, 5.56825, 12.0602, 17.7203, -147.353, -97.2772, 131.835
0.440171, -1, 5.41304, 12.0186, 17.7305, -147.377, -97.2687, 131.694
0.447697, -1, 5.25765, 11.977, 17.7408, -147.426, -97.2518, 131.413
0.455708, -1, 5.10195, 11.9354, 17.7511, -147.474, -97.2351, 131.133
0.46366, -1, 4.94602, 11.8938, 17.7616, -147.521, -97.2183, 130.852
0.472805, -1, 4.71229, 11.8315, 17.7771, -147.594, -97.1925, 130.43
0.479664, -1, 4.63441, 11.8108, 17.7823, -147.618, -97.1838, 130.29
0.487647, -1, 4.47869, 11.7694, 17.7926, -147.666, -97.1663, 130.009
0.495732, -1, 4.32312, 11.7279, 17.8029, -147.715, -97.149, 129.728
0.50367, -1, 4.16787, 11.6866, 17.8134, -147.763, -97.132, 129.447
0.511649, -1, 4.013, 11.6452, 17.8236, -147.811, -97.1151, 129.166
0.519717, -1, 3.85857, 11.6038, 17.8339, -147.859, -97.0983, 128.885
0.527759, -1, 3.7042, 11.5623, 17.8442, -147.908, -97.0815, 128.604
0.535667, -1, 3.54974, 11.5207, 17.8544, -147.956, -97.0644, 128.322
0.545214, -1, 3.31771, 11.4583, 17.8701, -148.029, -97.0383, 127.9
0.551645, -1, 3.24021, 11.4375, 17.8753, -148.053, -97.0295, 127.76
0.559646, -1, 3.08501, 11.3958, 17.8857, -148.101, -97.0121, 127.478
0.568657, -1, 2.92967, 11.354, 17.8961, -148.149, -96.9949, 127.197
0.575705, -1, 2.77404, 11.3124, 17.9063, -148.198, -96.9781, 126.915
0.584649, -1, 2.61806, 11.2707, 17.9166, -148.245, -96.9613, 126.633
0.590637, -1, 2.46179, 11.2289, 17.9271, -148.294, -96.9446, 126.352
0.59964, -1, 2.30525, 11.1873, 17.9374, -148.342, -96.9277, 126.07
0.607643, -1, 2.14853, 11.1456, 17.9478, -148.39, -96.9106, 125.788
0.615706, -1, 1.99174, 11.1039, 17.9582, -148.439, -96.8933, 125.506
0.623698, -1, 1.83515, 11.0623, 17.9686, -148.488, -96.8758, 125.225
0.631711, -1, 1.67871, 11.0206, 17.979, -148.536, -96.8586, 124.943
0.639684, -1, 1.52256, 10.9789, 17.9895, -148.584, -96.8415, 124.661
0.776404, -1, -1.13008, 10.2691, 18.1658, -149.408, -96.5505, 119.857
0.777808, -1, -1.13008, 10.2691, 18.1658, -149.408, -96.5505, 119.857
0.782038, -1, -1.20863, 10.2482, 18.1709, -149.433, -96.5421, 119.716
0.784098, -1, -1.28711, 10.2273, 18.1761, -149.457, -96.5336, 119.574
0.785326, -1, -1.28711, 10.2273, 18.1761, -149.457, -96.5336, 119.574
0.787168, -1, -1.36553, 10.2064, 18.1812, -149.482, -96.5252, 119.432
0.788578, -1, -1.36553, 10.2064, 18.1812, -149.482, -96.5252, 119.432
