timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0.000363, -1, 11.3779, 13.6138, 17.3392, -145.519, -97.923, 142.516
0.004693, -1, 11.3779, 13.6138, 17.3392, -145.519, -97.923, 142.516
0.008395, -1, 11.3779, 13.6138, 17.3392, -145.519, -97.923, 142.516
0.02999, -1, 11.3779, 13.6137, 17.3393, -145.519, -97.923, 142.516
0.033268, -1, 11.378, 13.6137, 17.3393, -145.519, -97.923, 142.516
0.034505, -1, 11.378, 13.6137, 17.3393, -145.519, -97.923, 142.516
0.039744, -1, 11.378, 13.6137, 17.3393, -145.519, -97.9229, 142.516
0.048249, -1, 11.3777, 13.6137, 17.3393, -145.519, -97.9229, 142.516
0.055843, -1, 11.3771, 13.6137, 17.3393, -145.519, -97.9229, 142.516
0.064691, -1, 11.3719, 13.6132, 17.3391, -145.519, -97.9229, 142.516
0.07123, -1, 11.3681, 13.6127, 17.339, -145.519, -97.9229, 142.516
0.0803, -1, 11.3492, 13.6094, 17.338, -145.52, -97.9229, 142.511
0.087194, -1, 11.3396, 13.6074, 17.3376, -145.521, -97.9227, 142.506
0.096469, -1, 11.2954, 13.5972, 17.3364, -145.528, -97.9213, 142.467
0.10335, -1, 11.2748, 13.5921, 17.3361, -145.532, -97.9202, 142.444
0.111334, -1, 11.2249, 13.5797, 17.3363, -145.544, -97.9168, 142.379
0.119195, -1, 11.1635, 13.5643, 17.338, -145.561, -97.9113, 142.283
0.128745, -1, 11.0495, 13.5341, 17.3449, -145.598, -97.8986, 142.074
0.13675, -1, 10.9587, 13.5094, 17.3523, -145.629, -97.8874, 141.892
0.144719, -1, 10.8567, 13.4814, 17.362, -145.666, -97.8745, 141.68
0.152919, -1, 10.7439, 13.4501, 17.3729, -145.707, -97.8603, 141.443
0.160766, -1, 10.6201, 13.4158, 17.3843, -145.75, -97.8452, 141.189
0.16878, -1, 10.5543, 13.3977, 17.3952, -145.795, -97.8296, 140.923
0.176943, -1, 10.3445, 13.3402, 17.4056, -145.842, -97.8135, 140.651
0.183183, -1, 10.2714, 13.3203, 17.4107, -145.866, -97.8054, 140.513
0.191241, -1, 10.1219, 13.28, 17.4207, -145.913, -97.7888, 140.236
0.199946, -1, 9.9695, 13.2389, 17.4307, -145.961, -97.7719, 139.958
0.208179, -1, 9.81482, 13.1976, 17.4407, -146.009, -97.7546, 139.679
0.216283, -1, 9.65923, 13.1562, 17.4508, -146.056, -97.7375, 139.399
0.224194, -1, 9.50407, 13.115, 17.4606, -146.104, -97.7205, 139.12
0.232178, -1, 9.34936, 13.0739, 17.4705, -146.153, -97.7038, 138.84
0.240336, -1, 9.19503, 13.0328, 17.4804, -146.2, -97.687, 138.561
0.248306, -1, 9.04124, 12.9918, 17.4904, -146.248, -97.6703, 138.281
0.255247, -1, 8.88764, 12.9507, 17.5005, -146.297, -97.6534, 138.001
0.26318, -1, 8.7342, 12.9098, 17.5106, -146.344, -97.6363, 137.722
0.271202, -1, 8.58128, 12.8687, 17.5206, -146.392, -97.6188, 137.442
0.279251, -1, 8.42862, 12.8276, 17.5308, -146.441, -97.6012, 137.161
0.287179, -1, 8.27559, 12.7863, 17.541, -146.488, -97.584, 136.881
0.295185, -1, 8.1221, 12.7448, 17.5511, -146.536, -97.567, 136.602
0.303247, -1, 7.96817, 12.7032, 17.5613, -146.585, -97.5503, 136.321
0.311189, -1, 7.81355, 12.6616, 17.5714, -146.632, -97.5337, 136.041
0.31919, -1, 7.65856, 12.62, 17.5815, -146.68, -97.517, 135.761
0.327273, -1, 7.50347, 12.5784, 17.5917, -146.728, -97.5001, 135.481
0.335203, -1, 7.34827, 12.537, 17.6018, -146.776, -97.483, 135.201
0.34318, -1, 7.19312, 12.4955, 17.612, -146.824, -97.4656, 134.92
0.352175, -1, 7.03791, 12.4541, 17.6223, -146.872, -97.4483, 134.64
0.359188, -1, 6.88269, 12.4128, 17.6326, -146.92, -97.4313, 134.36
0.367257, -1, 6.72778, 12.3716, 17.6429, -146.968, -97.4144, 134.08
