timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0.000462, -1, 11.3778, 13.6139, 17.3393, -145.519, -97.923, 142.516
0.004684, -1, 11.3778, 13.6139, 17.3393, -145.519, -97.923, 142.516
0.008557, -1, 11.3778, 13.6139, 17.3393, -145.519, -97.923, 142.516
0.0299, -1, 11.3778, 13.6138, 17.3393, -145.519, -97.923, 142.516
0.032544, -1, 11.3778, 13.6138, 17.3393, -145.519, -97.923, 142.516
0.033785, -1, 11.3778, 13.6138, 17.3393, -145.519, -97.923, 142.516
0.039851, -1, 11.3778, 13.6138, 17.3393, -145.519, -97.923, 142.516
0.048312, -1, 11.3775, 13.6138, 17.3392, -145.519, -97.923, 142.516
0.055305, -1, 11.377, 13.6138, 17.3392, -145.519, -97.9229, 142.516
0.063294, -1, 11.3743, 13.6136, 17.3392, -145.519, -97.9229, 142.516
0.071355, -1, 11.368, 13.6128, 17.339, -145.519, -97.9229, 142.516
0.079301, -1, 11.3568, 13.6109, 17.3385, -145.52, -97.9229, 142.514
0.087295, -1, 11.3394, 13.6073, 17.3377, -145.521, -97.9228, 142.505
0.095346, -1, 11.3127, 13.6013, 17.3368, -145.525, -97.9221, 142.483
0.103544, -1, 11.2746, 13.5919, 17.3362, -145.532, -97.9203, 142.443
0.111306, -1, 11.2247, 13.5795, 17.3363, -145.544, -97.9169, 142.377
0.119336, -1, 11.1633, 13.564, 17.338, -145.561, -97.9113, 142.282
0.129256, -1, 11.0493, 13.5337, 17.3449, -145.598, -97.8987, 142.072
0.135295, -1, 11.0053, 13.5218, 17.3484, -145.613, -97.8933, 141.986
0.144851, -1, 10.8565, 13.481, 17.362, -145.666, -97.8746, 141.678
0.15303, -1, 10.7437, 13.4497, 17.373, -145.707, -97.8604, 141.441
0.159297, -1, 10.6831, 13.4329, 17.3786, -145.728, -97.853, 141.316
0.167392, -1, 10.554, 13.3973, 17.3898, -145.773, -97.8376, 141.056
0.177341, -1, 10.3442, 13.3398, 17.4056, -145.842, -97.8137, 140.649
0.183317, -1, 10.271, 13.3199, 17.4107, -145.866, -97.8056, 140.512
0.191368, -1, 10.1215, 13.2796, 17.4208, -145.913, -97.7889, 140.235
0.200089, -1, 9.96913, 13.2386, 17.4308, -145.961, -97.772, 139.957
0.20829, -1, 9.81445, 13.1973, 17.4408, -146.009, -97.7547, 139.678
0.215357, -1, 9.65887, 13.1559, 17.4509, -146.057, -97.7376, 139.398
0.223974, -1, 9.50371, 13.1147, 17.4608, -146.105, -97.7206, 139.119
0.232318, -1, 9.34907, 13.0736, 17.4706, -146.153, -97.7038, 138.84
0.240365, -1, 9.1947, 13.0325, 17.4806, -146.201, -97.6871, 138.56
0.248417, -1, 9.04084, 12.9915, 17.4906, -146.249, -97.6704, 138.28
0.255358, -1, 8.88724, 12.9505, 17.5006, -146.297, -97.6535, 138.001
0.263295, -1, 8.73388, 12.9095, 17.5107, -146.345, -97.6364, 137.721
0.271303, -1, 8.581, 12.8684, 17.5208, -146.392, -97.6189, 137.441
0.280326, -1, 8.42829, 12.8273, 17.531, -146.441, -97.6014, 137.161
0.288376, -1, 8.27526, 12.786, 17.5411, -146.488, -97.5841, 136.881
0.296359, -1, 8.12172, 12.7445, 17.5513, -146.536, -97.5671, 136.601
0.304284, -1, 7.96779, 12.703, 17.5615, -146.585, -97.5504, 136.321
0.311291, -1, 7.81321, 12.6614, 17.5716, -146.632, -97.5337, 136.041
0.319305, -1, 7.65825, 12.6197, 17.5817, -146.68, -97.5171, 135.761
