timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0.000362, -1, 11.3779, 13.614, 17.3393, -145.519, -97.9229, 142.516
0.004527, -1, 11.3779, 13.614, 17.3393, -145.519, -97.9229, 142.516
0.008357, -1, 11.3779, 13.614, 17.3393, -145.519, -97.923, 142.516
0.035724, -1, 11.3779, 13.614, 17.3393, -145.519, -97.923, 142.516
0.037174, -1, 11.3779, 13.614, 17.3393, -145.519, -97.923, 142.516
0.038448, -1, 11.3779, 13.614, 17.3393, -145.519, -97.923, 142.516
0.040564, -1, 11.3779, 13.614, 17.3393, -145.519, -97.923, 142.516
0.04778, -1, 11.3779, 13.614, 17.3393, -145.519, -97.923, 142.516
0.056353, -1, 11.3764, 13.6139, 17.3393, -145.519, -97.9229, 142.516
0.063075, -1, 11.3747, 13.6137, 17.3392, -145.519, -97.9229, 142.516
0.071157, -1, 11.3682, 13.6128, 17.339, -145.519, -97.9229, 142.516
0.080278, -1, 11.3493, 13.6093, 17.3381, -145.52, -97.9228, 142.51
0.087103, -1, 11.3396, 13.6072, 17.3377, -145.521, -97.9227, 142.504
0.095126, -1, 11.3128, 13.6011, 17.3368, -145.525, -97.922, 142.482
0.104438, -1, 11.2509, 13.5857, 17.3361, -145.537, -97.9187, 142.412
0.111084, -1, 11.2244, 13.5791, 17.3363, -145.544, -97.9168, 142.376
0.120519, -1, 11.1277, 13.5544, 17.3397, -145.572, -97.9077, 142.218
0.128718, -1, 11.0486, 13.5331, 17.345, -145.598, -97.8986, 142.07
0.136655, -1, 10.9576, 13.5083, 17.3525, -145.629, -97.8875, 141.888
0.14464, -1, 10.8555, 13.4802, 17.3621, -145.665, -97.8745, 141.676
0.152799, -1, 10.7425, 13.4488, 17.3731, -145.706, -97.8603, 141.439
0.160681, -1, 10.6819, 13.4145, 17.3844, -145.75, -97.8452, 141.185
0.168641, -1, 10.5529, 13.3963, 17.39, -145.772, -97.8375, 140.92
0.176872, -1, 10.3432, 13.3388, 17.4058, -145.842, -97.8136, 140.647
0.184071, -1, 10.2701, 13.319, 17.4109, -145.866, -97.8054, 140.51
0.192101, -1, 10.1207, 13.2786, 17.421, -145.913, -97.7888, 140.233
0.200146, -1, 9.96837, 13.2376, 17.431, -145.961, -97.7719, 139.955
0.208091, -1, 9.8138, 13.1963, 17.441, -146.009, -97.7547, 139.676
0.216139, -1, 9.65833, 13.155, 17.4511, -146.057, -97.7375, 139.397
0.224084, -1, 9.50319, 13.1138, 17.461, -146.104, -97.7205, 139.117
