timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0, -1, 40.1443, 19.6879, 17.1579, 10.788, 99.4848, -59.0429
0.003, -1, 40.1443, 19.6879, 17.1579, 10.788, 99.4848, -59.0429
0.006, -1, 40.1443, 19.6879, 17.1579, 10.788, 99.4848, -59.0429
0.008, -1, 40.1443, 19.6879, 17.1579, 10.788, 99.4848, -59.0429
0.011, -1, 40.1443, 19.6879, 17.1579, 10.788, 99.4848, -59.0429
0.016, -1, 40.1443, 19.6879, 17.1579, 10.788, 99.4848, -59.0429
0.02, -1, 40.1443, 19.6879, 17.1579, 10.788, 99.4848, -59.0429
0.024, -1, 40.1443, 19.6879, 17.1579, 10.788, 99.4848, -59.0429
0.028, -1, 40.1443, 19.6879, 17.1579, 10.788, 99.4848, -59.0429
0.032, -1, 40.1443, 19.6879, 17.1579, 10.788, 99.4848, -59.0429
0.036, -1, 40.1442, 19.6878, 17.1579, 10.788, 99.4848, -59.043
0.04, -1, 40.1439, 19.6878, 17.1579, 10.788, 99.4848, -59.043
0.044, -1, 40.1433, 19.6877, 17.1578, 10.788, 99.4848, -59.043
0.048, -1, 40.1421, 19.6875, 17.1577, 10.788, 99.4847, -59.0431
0.052, -1, 40.1401, 19.6871, 17.1575, 10.788, 99.4847, -59.0432
0.056, -1, 40.1372, 19.6864, 17.1573, 10.7879, 99.4846, -59.0436
0.06, -1, 40.1334, 19.6855, 17.1569, 10.7879, 99.4844, -59.0444
0.064, -1, 40.1285, 19.6843, 17.1566, 10.7879, 99.4841, -59.0456
0.068, -1, 40.1224, 19.6826, 17.1562, 10.7879, 99.4835, -59.0477
0.072, -1, 40.1149, 19.6804, 17.1557, 10.788, 99.4826, -59.0508
0.076, -1, 40.1057, 19.6775, 17.1554, 10.788, 99.4813, -59.0554
0.08, -1, 40.0944, 19.6739, 17.1551, 10.7882, 99.4795, -59.0618
0.084, -1, 40.0808, 19.6694, 17.155, 10.7884, 99.4769, -59.0705
0.088, -1, 40.0644, 19.664, 17.1551, 10.7887, 99.4736, -59.082
0.092, -1, 40.0452, 19.6575, 17.1556, 10.7891, 99.4692, -59.097
0.096, -1, 40.0229, 19.6498, 17.1566, 10.7896, 99.4636, -59.1158
0.1, -1, 39.9974, 19.6409, 17.1581, 10.7903, 99.4567, -59.1392
0.104, -1, 39.9684, 19.6307, 17.1604, 10.7912, 99.4483, -59.1677
0.108, -1, 39.9357, 19.6191, 17.1634, 10.7923, 99.4382, -59.2017
0.112, -1, 39.8991, 19.606, 17.1673, 10.7937, 99.4263, -59.2416
0.116, -1, 39.8586, 19.5914, 17.1721, 10.7952, 99.4125, -59.288
0.12, -1, 39.8141, 19.5752, 17.178, 10.7971, 99.3967, -59.3409
0.124, -1, 39.7657, 19.5575, 17.1849, 10.7992, 99.3789, -59.4005
0.128, -1, 39.7136, 19.5383, 17.1928, 10.8015, 99.359, -59.467
