breakpoints,primitives,points,q_bp
7500,movel_fit,"[array([1376.54316379,  860.24812408,  652.5014381 ])]","[array([ 0.21092453,  0.4642164 ,  0.36777077, -2.09664864, -1.30111999,
        2.06401954])]"
8000,movel_fit,"[array([1383.04528403,  867.69992801,  649.70590409])]","[array([ 0.21746379,  0.46791953,  0.35706612, -2.10447835, -1.29442142,
        2.06075526])]"
8500,movel_fit,"[array([1389.52011554,  875.18827732,  646.94119558])]","[array([ 0.22417094,  0.47150363,  0.34620947, -2.11296113, -1.28757693,
        2.05729613])]"
9000,movel_fit,"[array([1395.96502047,  882.71127636,  644.20468998])]","[array([ 0.23103546,  0.47499654,  0.33521447, -2.12206672, -1.28062163,
        2.05367036])]"
9500,movel_fit,"[array([1402.37954451,  890.26899049,  641.49260789])]","[array([ 0.23804608,  0.47842886,  0.32409245, -2.13175967, -1.27359156,
        2.04990859])]"
10000,movel_fit,"[array([1408.76336937,  897.86096023,  638.80092125])]","[array([ 0.2451884 ,  0.48183243,  0.31285582, -2.14199628, -1.26652551,
        2.04604488])]"
10500,movel_fit,"[array([1415.11483543,  905.4842513 ,  636.12600807])]","[array([ 0.25244283,  0.48523917,  0.30152082, -2.1527213 , -1.25946625,
        2.04211751])]"
11000,movel_fit,"[array([1421.43533797,  913.13853688,  633.46284412])]","[array([ 0.25978935,  0.48868292,  0.29009976, -2.1638749 , -1.25245514,
        2.03816602])]"
11500,movel_fit,"[array([1427.72525434,  920.82105674,  630.80676938])]","[array([ 0.26720271,  0.49219679,  0.27860824, -2.17538568, -1.24553602,
        2.03423336])]"
12000,movel_fit,"[array([1433.98502157,  928.52767814,  628.15309354])]","[array([ 0.27465356,  0.49581309,  0.26706332, -2.18717223, -1.2387533 ,
        2.03036473])]"
12500,movel_fit,"[array([1440.21771706,  936.25589135,  625.49606447])]","[array([ 0.2821115 ,  0.49956431,  0.25547879, -2.19914826, -1.23214844,
        2.02660542])]"
13000,movel_fit,"[array([1446.42587244,  944.00071133,  622.83028059])]","[array([ 0.28954141,  0.5034808 ,  0.24387096, -2.21121697, -1.22576279,
        2.0230023 ])]"
13500,movel_fit,"[array([1452.61389751,  951.75749141,  620.14972299])]","[array([ 0.29690651,  0.50759178,  0.23225428, -2.22327618, -1.21963438,
        2.0196017 ])]"
14000,movel_fit,"[array([1458.78618081,  959.51939058,  617.44863436])]","[array([ 0.30416627,  0.51192375,  0.22064484, -2.2352153 , -1.21379934,
        2.01644996])]"
14500,movel_fit,"[array([1464.94845162,  967.27893711,  614.72099341])]","[array([ 0.31127839,  0.51650113,  0.20905787, -2.24691874, -1.20829014,
        2.01359219])]"
15000,movel_fit,"[array([1471.10848685,  975.02882806,  611.96023716])]","[array([ 0.31819983,  0.52134679,  0.19750644, -2.258268  , -1.20313484,
        2.01107158])]"
15500,movel_fit,"[array([1477.27522329,  982.76075125,  609.15966951])]","[array([ 0.32488609,  0.52648153,  0.1860031 , -2.2691405 , -1.19835806,
        2.00892979])]"
16000,movel_fit,"[array([1483.45618681,  990.46218519,  606.31365941])]","[array([ 0.33128882,  0.531922  ,  0.17456474, -2.27940598, -1.19398291,
        2.00720754])]"
16500,movel_fit,"[array([1489.6633208 ,  998.12378819,  603.41496426])]","[array([ 0.33736243,  0.53768607,  0.16320167, -2.28893716, -1.19002701,
        2.00594282])]"
17000,movel_fit,"[array([1495.90738478, 1005.7325845 ,  600.45724001])]","[array([ 0.34305849,  0.5437885 ,  0.15192801, -2.29760052, -1.18650717,
        2.00517293])]"
17500,movel_fit,"[array([1502.19991882, 1013.27476032,  597.43407024])]","[array([ 0.34832829,  0.55024331,  0.14075791, -2.30526025, -1.18343855,
        2.00493418])]"
18000,movel_fit,"[array([1508.55365345, 1020.7365768 ,  594.3386283 ])]","[array([ 0.35312352,  0.55706503,  0.12970469, -2.31177873, -1.18083532,
        2.00526259])]"
18500,movel_fit,"[array([1514.9799309 , 1028.10192237,  591.16475094])]","[array([ 0.35739473,  0.56426704,  0.11878515, -2.31701375, -1.17871286,
        2.00619459])]"
19000,movel_fit,"[array([1521.49097098, 1035.35574643,  587.90561206])]","[array([ 0.36109364,  0.57186512,  0.10801528, -2.32082102, -1.17708777,
        2.00776801])]"
19500,movel_fit,"[array([1528.09406708, 1042.47857493,  584.55636287])]","[array([ 0.36417064,  0.57987196,  0.09741946, -2.32305118, -1.1759805 ,
        2.01002151])]"
20000,movel_fit,"[array([1534.7978658 , 1049.45470511,  581.11069844])]","[array([ 0.36657953,  0.58830578,  0.08701938, -2.32355441, -1.17541481,
        2.01299699])]"
20500,movel_fit,"[array([1541.61126013, 1056.27171397,  577.56099895])]","[array([ 0.36827658,  0.59719121,  0.07683596, -2.32217716, -1.17542044,
        2.01674156])]"
21000,movel_fit,"[array([1548.54039998, 1062.9183161 ,  573.89948682])]","[array([ 0.36921986,  0.60655743,  0.06689385, -2.31876069, -1.17603546,
        2.02130814])]"
21500,movel_fit,"[array([1555.58265514, 1069.38009221,  570.12115908])]","[array([ 0.36937057,  0.61643126,  0.05722905, -2.31314729, -1.17730658,
        2.02675167])]"
22000,movel_fit,"[array([1562.73296267, 1075.64712824,  566.22027462])]","[array([ 0.36869669,  0.62684677,  0.04787863, -2.30518225, -1.17929033,
        2.03313292])]"
22500,movel_fit,"[array([1569.98356443, 1081.71440316,  562.19031106])]","[array([ 0.36717411,  0.63784634,  0.03888088, -2.29471534, -1.18205487,
        2.04051929])]"
23000,movel_fit,"[array([1577.32206298, 1087.58061419,  558.02501532])]","[array([ 0.36478883,  0.64947855,  0.03027743, -2.28160698, -1.18568047,
        2.04898275])]"
23500,movel_fit,"[array([1584.733546  , 1093.25014325,  553.71736867])]","[array([ 0.36153908,  0.66180138,  0.02211014, -2.26573108, -1.19026064,
        2.05860071])]"
24000,movel_fit,"[array([1592.1981051 , 1098.73097482,  549.26135439])]","[array([ 0.35743949,  0.67487699,  0.01442315, -2.24698855, -1.19589973,
        2.06944992])]"
24500,movel_fit,"[array([1599.69527265, 1104.03756887,  544.64988334])]","[array([ 0.35252293,  0.68877644,  0.00725696, -2.22530885, -1.202713  ,
        2.08160738])]"
25000,movel_fit,"[array([1607.20077965, 1109.18765232,  539.87742242])]","[array([ 3.46846688e-01,  7.03569462e-01,  6.50216981e-04, -2.20067219e+00,
       -1.21081901e+00,  2.09513827e+00])]"
25500,movel_fit,"[array([1614.68895816, 1114.2029829 ,  534.93949705])]","[array([ 0.34049611,  0.71932125, -0.0053655 , -2.1731217 , -1.22033235,
        2.11008878])]"
26000,movel_fit,"[array([1622.13591167, 1119.11019309,  529.83161085])]","[array([ 0.3335861 ,  0.73608943, -0.01077154, -2.14277008, -1.23135546,
        2.12647977])]"
26500,movel_fit,"[array([1629.51576047, 1123.93691997,  524.55293652])]","[array([ 0.32626724,  0.75390354, -0.01556366, -2.10983252, -1.2439573 ,
        2.14428431])]"
27000,movel_fit,"[array([1636.80577859, 1128.71376863,  519.10416579])]","[array([ 0.3187212 ,  0.77276174, -0.01976116, -2.07462226, -1.25816101,
        2.16342349])]"
27500,movel_fit,"[array([1643.98258846, 1133.47027951,  513.49179377])]","[array([ 0.3111601 ,  0.79260619, -0.02340982, -2.03757745, -1.27391613,
        2.1837435 ])]"
28000,movel_fit,"[array([1651.02873498, 1138.23766933,  507.72478018])]","[array([ 0.30380982,  0.8133273 , -0.02658984, -1.9992278 , -1.29109313,
        2.20502504])]"
28500,movel_fit,"[array([1657.9294053 , 1143.04509912,  501.81861151])]","[array([ 0.29689813,  0.83474811, -0.02941541, -1.96019568, -1.30946582,
        2.22697481])]"
29000,movel_fit,"[array([1664.67694522, 1147.92125391,  495.79310988])]","[array([ 0.2906316 ,  0.85663869, -0.0320342 , -1.92114427, -1.32872212,
        2.24924874])]"
29500,movel_fit,"[array([1671.26741384, 1152.89050185,  489.6768216 ])]","[array([ 0.2851806 ,  0.87871558, -0.03461875, -1.88276115, -1.34846706,
        2.2714588 ])]"
30000,movel_fit,"[array([1677.71001054, 1157.97883979,  483.49942431])]","[array([ 0.28065768,  0.90069063, -0.03735942, -1.84566656, -1.36827381,
        2.293227  ])]"
30500,movel_fit,"[array([1684.02073921, 1163.20876298,  477.29805157])]","[array([ 0.27711817,  0.92227099, -0.04045011, -1.81042112, -1.38769429,
        2.31418596])]"
31000,movel_fit,"[array([1690.2202522 , 1168.59674857,  471.12014843])]","[array([ 0.2745623 ,  0.94317   , -0.04407604, -1.77751931, -1.40627981,
        2.33398874])]"
31500,movel_fit,"[array([1696.34054061, 1174.15881338,  465.01684656])]","[array([ 0.27294025,  0.96314431, -0.04840934, -1.74734719, -1.42362477,
        2.35234146])]"
32000,movel_fit,"[array([1702.41938792, 1179.90644706,  459.04769527])]","[array([ 0.27216792,  0.98198309, -0.05360304, -1.72021946, -1.43936464,
        2.3689885 ])]"
32500,movel_fit,"[array([1708.50222054, 1185.84952883,  453.27728789])]","[array([ 0.27214035,  0.99951667, -0.05979396, -1.6963849 , -1.45318767,
        2.38371575])]"
33000,movel_fit,"[array([1714.636611  , 1191.99320304,  447.77782625])]","[array([ 0.27274528,  1.0155995 , -0.06710301, -1.67606732, -1.46482172,
        2.39633107])]"
33500,movel_fit,"[array([1720.86820003, 1198.3368196 ,  442.62785469])]","[array([ 0.27387324,  1.03010145, -0.07563685, -1.65948968, -1.4740278 ,
        2.40665416])]"
34000,movel_fit,"[array([1727.23772396, 1204.8754211 ,  437.9073214 ])]","[array([ 0.27542633,  1.0429061 , -0.08549176, -1.64688727, -1.48059836,
        2.41451293])]"
34500,movel_fit,"[array([1733.77145414, 1211.59593004,  433.69480773])]","[array([ 0.27732493,  1.05390083, -0.09674787, -1.63852598, -1.48435336,
        2.41973711])]"
35000,movel_fit,"[array([1740.47134819, 1218.47392709,  430.06048001])]","[array([ 0.27951299,  1.06297922, -0.10945752, -1.63469471, -1.4851529 ,
        2.42216798])]"
35500,movel_fit,"[array([1747.33319403, 1225.49875209,  427.04511846])]","[array([ 0.28197264,  1.07007941, -0.12368652, -1.63568376, -1.48291181,
        2.42167712])]"
36000,movel_fit,"[array([1754.31929197, 1232.64953437,  424.66802806])]","[array([ 0.28472237,  1.07515549, -0.13946661, -1.64179346, -1.47760579,
        2.41816547])]"
36500,movel_fit,"[array([1761.37456371, 1239.91198589,  422.91500111])]","[array([ 0.28782565,  1.07820908, -0.15682098, -1.65330324, -1.46929135,
        2.41158611])]"
37000,movel_fit,"[array([1768.43623593, 1247.28436387,  421.73986741])]","[array([ 0.2913944 ,  1.07929555, -0.17577779, -1.67047087, -1.458108  ,
        2.40194772])]"
37500,movel_fit,"[array([1775.43938851, 1254.77639421,  421.07197098])]","[array([ 0.29558675,  1.07852548, -0.19636914, -1.6935258 , -1.44428497,
        2.38932125])]"
38000,movel_fit,"[array([1782.32041905, 1262.40483516,  420.824549  ])]","[array([ 0.30059787,  1.0760719 , -0.21861668, -1.72263689, -1.42815969,
        2.37386041])]"
38500,movel_fit,"[array([1789.0242263 , 1270.19333531,  420.90202461])]","[array([ 0.30664613,  1.07218142, -0.24252323, -1.75787373, -1.41019042,
        2.35582322])]"
39000,movel_fit,"[array([1795.50402009, 1278.16512708,  421.20604898])]","[array([ 0.31394413,  1.06718788, -0.26803745, -1.79911886, -1.39097767,
        2.33561334])]"
39500,movel_fit,"[array([1801.72243466, 1286.33723182,  421.6392485 ])]","[array([ 0.32265683,  1.06152024, -0.29501782, -1.84595833, -1.37126434,
        2.31381806])]"
40000,movel_fit,"[array([1807.65454841, 1294.71711159,  422.10790253])]","[array([ 0.33285214,  1.05568956, -0.32320921, -1.89758877, -1.35189131,
        2.29121718])]"
40500,movel_fit,"[array([1813.29164291, 1303.30108594,  422.52411195])]","[array([ 0.34445746,  1.05024696, -0.35224248, -1.95278157, -1.33370395,
        2.26874254])]"
41000,movel_fit,"[array([1818.64218592, 1312.06957044,  422.80731603])]","[array([ 0.35723279,  1.04572085, -0.38164914, -2.00990777, -1.31743781,
        2.24739458])]"
41500,movel_fit,"[array([1823.73899215, 1320.99380538,  422.88563307])]","[array([ 0.37079429,  1.04254571, -0.41094032, -2.06712639, -1.30359614,
        2.22809876])]"
42000,movel_fit,"[array([1828.63593732, 1330.02773296,  422.69583057])]","[array([ 0.38464922,  1.04102299, -0.43964857, -2.1225305 , -1.29241289,
        2.21161056])]"
42500,movel_fit,"[array([1833.41206992, 1339.1135921 ,  422.18283097])]","[array([ 0.39826603,  1.04131334, -0.46740749, -2.17437185, -1.28386288,
        2.19844116])]"
43000,movel_fit,"[array([1838.17051976, 1348.1804868 ,  421.29801616])]","[array([ 0.41112693,  1.04346716, -0.49398094, -2.22116901, -1.27773909,
        2.18887103])]"
43500,movel_fit,"[array([1843.03443422, 1357.1391629 ,  419.99761248])]","[array([ 0.42275286,  1.04746889, -0.51924873, -2.26170538, -1.27374644,
        2.183017  ])]"
44000,movel_fit,"[array([1848.14213064, 1365.88092309,  418.2412663 ])]","[array([ 0.43271166,  1.05327835, -0.54317631, -2.29497667, -1.27157723,
        2.18091005])]"
44500,movel_fit,"[array([1853.63182152, 1374.2708533 ,  415.99357992])]","[array([ 0.44060564,  1.06085288, -0.56574596, -2.32007929, -1.27096274,
        2.18256177])]"
45000,movel_fit,"[array([1859.61685208, 1382.15033899,  413.22937995])]","[array([ 0.44607424,  1.07014693, -0.58689296, -2.33615687, -1.27169528,
        2.18798583])]"
45500,movel_fit,"[array([1866.15215344, 1389.35589714,  409.94197789])]","[array([ 0.4488281 ,  1.0810961 , -0.60646219, -2.34244923, -1.27363161,
        2.19717479])]"
46000,movel_fit,"[array([1873.2187211 , 1395.76794612,  406.14242565])]","[array([ 0.44871014,  1.09362722, -0.62423878, -2.33842422, -1.27669407,
        2.21008098])]"
46500,movel_fit,"[array([1880.71380413, 1401.33812666,  401.86002443])]","[array([ 0.44573448,  1.10765856, -0.63995639, -2.32386603, -1.28086822,
        2.22659648])]"
47000,movel_fit,"[array([1888.48523234, 1406.11101027,  397.12810853])]","[array([ 0.44009178,  1.12314131, -0.65336287, -2.298887  , -1.28620666,
        2.24658962])]"
47500,movel_fit,"[array([1896.37268554, 1410.20745842,  391.97131667])]","[array([ 0.43211171,  1.14008793, -0.66424853, -2.26383407, -1.29283176,
        2.26995192])]"
48000,movel_fit,"[array([1904.23228898, 1413.78924822,  386.40315624])]","[array([ 0.42223356,  1.15856008, -0.6724517 , -2.21924761, -1.30092528,
        2.29659611])]"
48500,movel_fit,"[array([1911.94328534, 1417.02850303,  380.43263685])]","[array([ 0.41100836,  1.17861922, -0.6778875 , -2.16595919, -1.3106977 ,
        2.32638937])]"
49000,movel_fit,"[array([1919.41182234, 1420.09144625,  374.07040268])]","[array([ 0.39910247,  1.20027124, -0.68062534, -2.10524355, -1.32233965,
        2.35906438])]"
49500,movel_fit,"[array([1926.56363467, 1423.12694408,  367.34335019])]","[array([ 0.3872862 ,  1.22338122, -0.68098687, -2.03902313, -1.33593053,
        2.39407959])]"
50000,movel_fit,"[array([1933.36688252, 1426.27232926,  360.28105945])]","[array([ 0.37632031,  1.24770002, -0.67961616, -1.96966373, -1.35138286,
        2.43065563])]"
