average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
126.976489929763,136.3516018774023,117.09516166965408,1.7725908535842962,0.37232604143715275,0.9728425927455582,0.006514205542512711,0.17298784645088314,0.005271089488906231,0.017717169875960934,4.364814908122499e-05,0.0038710885517713634
