timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0, -1, 12.2141, 16.81, 14.9108, -146.703, -102.046, 141.17
0.002, -1, 12.2141, 16.81, 14.9108, -146.703, -102.046, 141.17
0.006, -1, 12.2141, 16.81, 14.9108, -146.703, -102.046, 141.17
0.008, -1, 12.2141, 16.81, 14.9108, -146.703, -102.046, 141.17
0.011, -1, 12.2141, 16.81, 14.9108, -146.703, -102.046, 141.17
0.016, -1, 12.2141, 16.81, 14.9108, -146.703, -102.046, 141.17
0.02, -1, 12.2141, 16.81, 14.9108, -146.703, -102.046, 141.17
0.024, -1, 12.2141, 16.81, 14.9108, -146.703, -102.046, 141.17
0.028, -1, 12.2141, 16.81, 14.9108, -146.703, -102.046, 141.17
0.032, -1, 12.2141, 16.81, 14.9108, -146.703, -102.046, 141.17
0.036, -1, 12.214, 16.81, 14.9108, -146.703, -102.046, 141.17
0.04, -1, 12.2137, 16.81, 14.9107, -146.703, -102.046, 141.17
0.044, -1, 12.213, 16.8099, 14.9107, -146.703, -102.046, 141.17
0.048, -1, 12.2117, 16.8097, 14.9105, -146.703, -102.046, 141.17
0.052, -1, 12.2097, 16.8094, 14.9103, -146.703, -102.046, 141.17
0.056, -1, 12.2067, 16.8089, 14.91, -146.703, -102.046, 141.169
0.06, -1, 12.2027, 16.8082, 14.9095, -146.703, -102.046, 141.168
0.064, -1, 12.1975, 16.8072, 14.909, -146.703, -102.046, 141.166
0.068, -1, 12.191, 16.8058, 14.9083, -146.704, -102.046, 141.163
0.072, -1, 12.1831, 16.804, 14.9076, -146.705, -102.045, 141.158
0.076, -1, 12.1733, 16.8018, 14.9068, -146.706, -102.045, 141.152
0.08, -1, 12.1613, 16.7989, 14.906, -146.708, -102.044, 141.142
0.084, -1, 12.1469, 16.7953, 14.9052, -146.71, -102.043, 141.129
0.088, -1, 12.1297, 16.791, 14.9045, -146.714, -102.042, 141.112
0.092, -1, 12.1097, 16.7858, 14.904, -146.718, -102.04, 141.09
0.096, -1, 12.087, 16.7799, 14.9038, -146.723, -102.038, 141.063
0.1, -1, 12.0616, 16.7731, 14.9041, -146.73, -102.036, 141.029
0.104, -1, 12.0333, 16.7654, 14.9049, -146.737, -102.032, 140.987
0.108, -1, 12.0021, 16.7568, 14.9064, -146.747, -102.029, 140.939
0.112, -1, 11.9679, 16.7473, 14.9084, -146.757, -102.024, 140.882
0.116, -1, 11.9306, 16.7368, 14.9111, -146.77, -102.019, 140.817
0.12, -1, 11.89, 16.7253, 14.9143, -146.784, -102.013, 140.744
0.124, -1, 11.8462, 16.7129, 14.9182, -146.799, -102.007, 140.663
0.128, -1, 11.7994, 16.6995, 14.9226, -146.816, -102, 140.574
