timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0.00048, -1, 39.633, 32.4444, 11.8321, 12.5482, 113.716, -48.8694
0.00448, -1, 39.633, 32.4444, 11.8321, 12.5483, 113.716, -48.8694
0.008744, -1, 39.633, 32.4444, 11.8321, 12.5482, 113.716, -48.8694
0.029761, -1, 39.633, 32.4444, 11.8321, 12.5483, 113.716, -48.8694
0.03301, -1, 39.633, 32.4444, 11.8321, 12.5483, 113.716, -48.8694
0.034265, -1, 39.633, 32.4444, 11.8321, 12.5483, 113.716, -48.8694
0.039015, -1, 39.633, 32.4444, 11.8321, 12.5483, 113.716, -48.8694
0.04706, -1, 39.633, 32.4444, 11.8321, 12.5483, 113.716, -48.8695
0.056952, -1, 39.6316, 32.4442, 11.8321, 12.5483, 113.716, -48.8695
0.065448, -1, 39.6278, 32.4433, 11.832, 12.5483, 113.716, -48.8695
0.071123, -1, 39.6248, 32.4424, 11.832, 12.5482, 113.716, -48.8698
0.080664, -1, 39.6098, 32.4371, 11.8319, 12.5482, 113.715, -48.8732
0.089466, -1, 39.5936, 32.4303, 11.8319, 12.5482, 113.712, -48.8801
0.095099, -1, 39.5827, 32.4255, 11.8319, 12.5482, 113.71, -48.8866
0.104841, -1, 39.5542, 32.4129, 11.8324, 12.5482, 113.699, -48.9218
0.112007, -1, 39.5158, 32.3952, 11.8346, 12.5481, 113.692, -48.9403
0.119082, -1, 39.4665, 32.3713, 11.8396, 12.5482, 113.673, -48.9906
0.128061, -1, 39.4045, 32.3408, 11.848, 12.5482, 113.646, -49.062
0.136081, -1, 39.3292, 32.3029, 11.8608, 12.5482, 113.608, -49.1563
0.143069, -1, 39.2403, 32.2571, 11.8787, 12.5484, 113.562, -49.276
0.15201, -1, 39.1374, 32.2036, 11.9012, 12.549, 113.505, -49.421
0.160011, -1, 39.0204, 32.1421, 11.9279, 12.5499, 113.438, -49.5905
0.167017, -1, 38.8899, 32.0733, 11.9586, 12.5514, 113.362, -49.7829
0.176146, -1, 38.7472, 31.998, 11.9926, 12.5532, 113.278, -49.995
0.184004, -1, 38.593, 31.9168, 12.0289, 12.5552, 113.188, -50.223
0.191007, -1, 38.4287, 31.8306, 12.0666, 12.5575, 113.093, -50.463
0.200032, -1, 38.2565, 31.7403, 12.1054, 12.5598, 112.995, -50.7114
0.208005, -1, 38.0782, 31.6472, 12.1445, 12.5622, 112.895, -50.9648
0.215003, -1, 37.8947, 31.5518, 12.1833, 12.5647, 112.793, -51.2216
0.223335, -1, 37.7072, 31.455, 12.2222, 12.5671, 112.691, -51.4801
0.231007, -1, 37.5171, 31.3573, 12.261, 12.5695, 112.589, -51.7396
0.240012, -1, 37.3255, 31.2594, 12.2998, 12.572, 112.486, -51.9992
0.249012, -1, 37.1334, 31.1615, 12.3387, 12.5744, 112.383, -52.259
0.256135, -1, 36.9412, 31.0637, 12.3774, 12.577, 112.28, -52.5191
0.263028, -1, 36.7492, 30.9659, 12.4162, 12.5796, 112.177, -52.7794
0.272024, -1, 36.5577, 30.8682, 12.4551, 12.5822, 112.074, -53.0397
0.280074, -1, 36.3662, 30.7705, 12.4939, 12.5848, 111.971, -53.3
0.287021, -1, 36.1747, 30.6727, 12.5327, 12.5874, 111.868, -53.5604
0.296119, -1, 35.9832, 30.5749, 12.5716, 12.59, 111.765, -53.821
0.303047, -1, 35.7918, 30.4769, 12.6106, 12.5926, 111.662, -54.0817
