timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0.001048, -1, 39.6324, 32.4425, 11.8325, 12.5483, 113.716, -48.8696
0.005111, -1, 39.6324, 32.4425, 11.8325, 12.5483, 113.716, -48.8695
0.007206, -1, 39.6324, 32.4425, 11.8325, 12.5483, 113.716, -48.8695
0.030157, -1, 39.6324, 32.4425, 11.8325, 12.5483, 113.716, -48.8695
0.031463, -1, 39.6324, 32.4425, 11.8325, 12.5483, 113.716, -48.8695
0.03404, -1, 39.6324, 32.4425, 11.8325, 12.5483, 113.716, -48.8694
0.040072, -1, 39.6324, 32.4425, 11.8325, 12.5483, 113.716, -48.8695
0.048074, -1, 39.6323, 32.4425, 11.8324, 12.5483, 113.716, -48.8695
0.056015, -1, 39.6318, 32.4424, 11.8325, 12.5483, 113.716, -48.8695
0.064009, -1, 39.6295, 32.4419, 11.8324, 12.5483, 113.716, -48.8695
0.071004, -1, 39.6241, 32.4404, 11.8324, 12.5483, 113.715, -48.8698
0.079013, -1, 39.6152, 32.4372, 11.8323, 12.5483, 113.715, -48.8713
0.088024, -1, 39.6019, 32.4318, 11.8323, 12.5483, 113.714, -48.8756
0.095004, -1, 39.5821, 32.4232, 11.8323, 12.5483, 113.71, -48.8862
0.10403, -1, 39.5535, 32.4104, 11.8328, 12.5483, 113.703, -48.9065
0.113076, -1, 39.515, 32.3926, 11.8349, 12.5483, 113.691, -48.9397
0.119003, -1, 39.4656, 32.3686, 11.8399, 12.5483, 113.672, -48.9899
0.128035, -1, 39.4035, 32.338, 11.8483, 12.5483, 113.645, -49.0613
0.136009, -1, 39.3281, 32.3, 11.8611, 12.5484, 113.607, -49.1553
0.144026, -1, 39.239, 32.2541, 11.879, 12.5488, 113.561, -49.275
0.152052, -1, 39.136, 32.2004, 11.9014, 12.5495, 113.504, -49.42
0.159006, -1, 39.0189, 32.1389, 11.9282, 12.5505, 113.437, -49.5898
0.168019, -1, 38.8884, 32.0699, 11.9589, 12.5521, 113.361, -49.7822
0.176025, -1, 38.7457, 31.9945, 11.9929, 12.554, 113.277, -49.9944
0.184076, -1, 38.5914, 31.9131, 12.0291, 12.5561, 113.187, -50.2223
0.191123, -1, 38.4272, 31.8268, 12.0669, 12.5585, 113.092, -50.4624
0.199919, -1, 38.255, 31.7365, 12.1057, 12.5608, 112.994, -50.7109
0.208105, -1, 38.0766, 31.6432, 12.1448, 12.5632, 112.894, -50.9643
0.215265, -1, 37.8931, 31.5478, 12.1836, 12.5657, 112.793, -51.2212
0.224323, -1, 37.7056, 31.4508, 12.2225, 12.568, 112.691, -51.4798
0.231052, -1, 37.5154, 31.3531, 12.2613, 12.5704, 112.588, -51.7393
0.239145, -1, 37.3238, 31.2551, 12.3001, 12.5729, 112.485, -51.9988
0.247051, -1, 37.1317, 31.1572, 12.339, 12.5752, 112.383, -52.2586
0.256039, -1, 36.9395, 31.0594, 12.3777, 12.5779, 112.28, -52.5188
0.263586, -1, 36.7476, 30.9616, 12.4165, 12.5804, 112.176, -52.7793
0.271273, -1, 36.5559, 30.8639, 12.4553, 12.583, 112.074, -53.0395
0.279295, -1, 36.3644, 30.7662, 12.4942, 12.5856, 111.971, -53.2999
0.287516, -1, 36.173, 30.6684, 12.533, 12.5881, 111.868, -53.5603
0.296923, -1, 35.9815, 30.5705, 12.5719, 12.5907, 111.765, -53.821
0.304103, -1, 35.79, 30.4725, 12.6108, 12.5933, 111.662, -54.0816
0.311974, -1, 35.5982, 30.3745, 12.6497, 12.5958, 111.559, -54.3418
0.320945, -1, 35.4062, 30.2763, 12.6885, 12.5984, 111.456, -54.6023
0.328117, -1, 35.2138, 30.178, 12.7273, 12.601, 111.352, -54.8629
0.335731, -1, 35.0214, 30.0797, 12.7663, 12.6035, 111.249, -55.1237
0.344911, -1, 34.8291, 29.9813, 12.8051, 12.6061, 111.146, -55.3843
0.352019, -1, 34.6368, 29.8828, 12.8439, 12.6087, 111.043, -55.6451
0.359837, -1, 34.5407, 29.8336, 12.8634, 12.61, 110.992, -55.7755
0.368949, -1, 34.2524, 29.6861, 12.9219, 12.6139, 110.837, -56.1669
0.376159, -1, 34.0605, 29.5879, 12.9608, 12.6164, 110.734, -56.4275
0.383092, -1, 33.9646, 29.5388, 12.9803, 12.6178, 110.683, -56.558
0.393141, -1, 33.677, 29.3914, 13.0386, 12.6217, 110.528, -56.9493
0.399007, -1, 33.5811, 29.3423, 13.0581, 12.623, 110.476, -57.0798
0.408489, -1, 33.2927, 29.1948, 13.1166, 12.627, 110.322, -57.4714
0.416457, -1, 33.0999, 29.0962, 13.1555, 12.6296, 110.218, -57.7323
0.424595, -1, 32.9071, 28.9978, 13.1943, 12.6322, 110.115, -57.9934
0.432548, -1, 32.714, 28.8992, 13.2333, 12.6349, 110.012, -58.2547
0.440542, -1, 32.5205, 28.8006, 13.2721, 12.6376, 109.909, -58.5161
0.446994, -1, 32.4236, 28.7512, 13.2915, 12.639, 109.858, -58.6466
0.456843, -1, 32.1327, 28.6033, 13.3499, 12.643, 109.703, -59.0383
0.464569, -1, 32.0356, 28.5539, 13.3888, 12.6457, 109.6, -59.2995
0.471, -1, 31.8417, 28.4551, 13.4082, 12.6471, 109.548, -59.4302
0.481254, -1, 31.5512, 28.3072, 13.4668, 12.6512, 109.394, -59.8223
0.487055, -1, 31.4546, 28.2579, 13.4862, 12.6527, 109.342, -59.9529
0.497104, -1, 31.1652, 28.1102, 13.5447, 12.6568, 109.188, -60.345
0.632784, -1, 27.9779, 26.4819, 14.1872, 12.6998, 107.484, -64.6612
0.634822, -1, 27.8815, 26.4326, 14.2067, 12.701, 107.432, -64.792
0.636909, -1, 27.8815, 26.4326, 14.2067, 12.701, 107.432, -64.792
0.639019, -1, 27.7851, 26.3831, 14.2262, 12.7022, 107.38, -64.9229
0.640232, -1, 27.7851, 26.3831, 14.2262, 12.7022, 107.38, -64.9229
0.642077, -1, 27.7851, 26.3831, 14.2456, 12.7034, 107.329, -65.0539
0.643433, -1, 27.6887, 26.3337, 14.2456, 12.7034, 107.329, -65.0539
0.646339, -1, 27.5925, 26.2843, 14.2651, 12.7046, 107.277, -65.1847
0.784939, -1, 24.3078, 24.6046, 14.9273, 12.7439, 105.521, -69.634
0.786138, -1, 24.3078, 24.6046, 14.9273, 12.7439, 105.521, -69.634
0.78831, -1, 24.2116, 24.5552, 14.9468, 12.7451, 105.47, -69.7648
0.789502, -1, 24.2116, 24.5552, 14.9468, 12.7451, 105.47, -69.7648
0.791409, -1, 24.1153, 24.5058, 14.9663, 12.7463, 105.418, -69.8955
0.792902, -1, 24.1153, 24.5058, 14.9663, 12.7463, 105.418, -69.8955
0.794156, -1, 24.1153, 24.5058, 14.9663, 12.7463, 105.418, -69.8955
0.800115, -1, 23.9226, 24.407, 15.0053, 12.7485, 105.315, -70.1571
0.801403, -1, 23.9226, 24.407, 15.0053, 12.7485, 105.315, -70.1571
0.803311, -1, 23.9226, 24.407, 15.0053, 12.7498, 105.263, -70.2879
0.805517, -1, 23.8262, 24.3576, 15.0248, 12.7498, 105.263, -70.2879
0.807311, -1, 23.8262, 24.3576, 15.0442, 12.7511, 105.211, -70.4188
0.808749, -1, 23.7297, 24.3082, 15.0442, 12.7511, 105.211, -70.4188
0.809942, -1, 23.7297, 24.3082, 15.0442, 12.7511, 105.211, -70.4188
0.811966, -1, 23.6332, 24.2588, 15.0637, 12.7522, 105.16, -70.5497
0.815462, -1, 23.5366, 24.2094, 15.0831, 12.7534, 105.108, -70.6807
0.816957, -1, 23.5366, 24.2094, 15.0831, 12.7534, 105.108, -70.6807
0.818157, -1, 23.5366, 24.2094, 15.0831, 12.7534, 105.108, -70.6807
0.820934, -1, 23.4399, 24.16, 15.1026, 12.7546, 105.056, -70.8115
0.822187, -1, 23.4399, 24.16, 15.1026, 12.7546, 105.056, -70.8115
0.824276, -1, 23.3431, 24.1106, 15.1221, 12.7558, 105.005, -70.9423
0.825471, -1, 23.3431, 24.1106, 15.1221, 12.7558, 105.005, -70.9423
0.828856, -1, 23.2463, 24.0612, 15.1415, 12.7571, 104.953, -71.0732
0.8301, -1, 23.2463, 24.0612, 15.1415, 12.7571, 104.953, -71.0732
0.832152, -1, 23.1493, 24.0117, 15.161, 12.7583, 104.901, -71.2041
0.833423, -1, 23.1493, 24.0117, 15.161, 12.7583, 104.901, -71.2041
0.834599, -1, 23.1493, 24.0117, 15.161, 12.7583, 104.901, -71.2041
0.836684, -1, 23.0523, 23.9623, 15.1804, 12.7595, 104.85, -71.335
0.838039, -1, 23.0523, 23.9623, 15.1804, 12.7595, 104.85, -71.335
0.839925, -1, 22.9553, 23.9128, 15.1999, 12.7607, 104.798, -71.4658
0.842572, -1, 22.9553, 23.9128, 15.1999, 12.7607, 104.798, -71.4658
0.845474, -1, 22.8582, 23.8634, 15.2193, 12.7619, 104.746, -71.5968
0.84676, -1, 22.8582, 23.8634, 15.2193, 12.7619, 104.746, -71.5968
0.848759, -1, 22.7612, 23.8141, 15.2388, 12.7631, 104.694, -71.7278
0.850036, -1, 22.7612, 23.8141, 15.2388, 12.7631, 104.694, -71.7278
0.852811, -1, 22.6643, 23.7647, 15.2584, 12.7644, 104.643, -71.8586
0.856188, -1, 22.5673, 23.7154, 15.2779, 12.7656, 104.591, -71.9893
0.862969, -1, 22.4704, 23.6661, 15.2974, 12.7669, 104.539, -72.12
0.872058, -1, 22.1804, 23.5181, 15.3558, 12.7707, 104.384, -72.5122
0.878994, -1, 22.0837, 23.4688, 15.3753, 12.772, 104.333, -72.643
0.888141, -1, 21.7944, 23.3208, 15.4338, 12.7759, 104.178, -73.0354
0.894977, -1, 21.6982, 23.2714, 15.4533, 12.7772, 104.126, -73.166
0.904277, -1, 21.41, 23.1232, 15.5116, 12.7813, 103.972, -73.5581
0.91103, -1, 21.3138, 23.0739, 15.5311, 12.7826, 103.92, -73.6888
0.920545, -1, 21.0254, 22.926, 15.5896, 12.7867, 103.765, -74.081
0.928565, -1, 20.8329, 22.8274, 15.6286, 12.7894, 103.662, -74.3421
0.936506, -1, 20.6404, 22.7288, 15.6676, 12.7921, 103.559, -74.6033
0.944595, -1, 20.4476, 22.6302, 15.7064, 12.7948, 103.456, -74.8646
0.953441, -1, 20.2541, 22.5315, 15.7453, 12.7975, 103.353, -75.126
0.959047, -1, 20.1572, 22.4821, 15.7649, 12.7988, 103.301, -75.2565
0.968619, -1, 19.9634, 22.3341, 15.8231, 12.803, 103.147, -75.6482
0.977429, -1, 19.7699, 22.2848, 15.8424, 12.8044, 103.095, -75.9094
0.983085, -1, 19.5762, 22.1862, 15.8814, 12.8069, 102.992, -76.0401
0.993059, -1, 19.2861, 22.0383, 15.9398, 12.8111, 102.838, -76.4318
0.998971, -1, 19.1896, 21.989, 15.9592, 12.8124, 102.786, -76.5622
1.008, -1, 18.9968, 21.8904, 15.9982, 12.8151, 102.683, -76.823
1.01605, -1, 18.8043, 21.7918, 16.037, 12.8178, 102.58, -77.084
1.02399, -1, 18.6122, 21.6931, 16.0758, 12.8205, 102.477, -77.345
1.03098, -1, 18.4204, 21.5946, 16.1147, 12.8232, 102.374, -77.6057
1.04003, -1, 18.2286, 21.496, 16.1536, 12.8258, 102.272, -77.8665
1.04799, -1, 18.0367, 21.3976, 16.1924, 12.8283, 102.169, -78.1272
1.055, -1, 17.8448, 21.2993, 16.2313, 12.8308, 102.066, -78.3881
1.06407, -1, 17.6527, 21.2009, 16.2702, 12.8333, 101.963, -78.6486
1.07198, -1, 17.4604, 21.1027, 16.309, 12.8358, 101.86, -78.9091
1.07896, -1, 17.2676, 21.0044, 16.3479, 12.8382, 101.757, -79.1697
1.08798, -1, 17.0745, 20.9061, 16.3867, 12.8406, 101.654, -79.4304
1.096, -1, 16.8814, 20.8079, 16.4256, 12.8429, 101.551, -79.6908
1.10497, -1, 16.6883, 20.7097, 16.4644, 12.8452, 101.448, -79.9513
1.11197, -1, 16.4952, 20.6116, 16.5031, 12.8476, 101.346, -80.2118
1.11999, -1, 16.3023, 20.5133, 16.5419, 12.8498, 101.243, -80.4725
1.12804, -1, 16.11, 20.415, 16.5806, 12.8522, 101.14, -80.733
1.13599, -1, 15.9182, 20.3166, 16.6194, 12.8544, 101.038, -80.9932
1.14398, -1, 15.7265, 20.2181, 16.6582, 12.8568, 100.935, -81.2532
1.15201, -1, 15.5351, 20.1197, 16.6968, 12.8591, 100.832, -81.5134
1.15903, -1, 15.344, 20.0215, 16.7355, 12.8614, 100.73, -81.7736
1.16805, -1, 15.1529, 19.9233, 16.7744, 12.8636, 100.627, -82.0334
1.17602, -1, 14.9618, 19.8251, 16.813, 12.8659, 100.525, -82.2932
1.18397, -1, 14.7704, 19.727, 16.8517, 12.8682, 100.422, -82.5531
1.19205, -1, 14.5789, 19.6289, 16.8905, 12.8704, 100.319, -82.8131
