timestamp,cmd_num,J1,J2,J3,J4,J5,J6,J1_2,J2_2,J3_2,J4_2,J5_2,J6_2
0.000000000000000000e+00,-1.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
2.000000094994902611e-03,-1.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
6.000000052154064178e-03,-1.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
8.000000379979610443e-03,-1.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
1.099999994039535522e-02,-1.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
1.600000075995922089e-02,-1.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
1.999999955296516418e-02,-1.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
2.400000020861625671e-02,-1.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
2.800000086426734924e-02,-1.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
3.200000151991844177e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
3.599999845027923584e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
4.199999943375587463e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
4.399999976158142090e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
4.800000041723251343e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
5.200000107288360596e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
5.600000172853469849e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
5.999999865889549255e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
6.400000303983688354e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
6.800000369548797607e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
7.199999690055847168e-02,2.000000000000000000e+00,-1.942198944091796875e+01,-6.468930244445800781e+00,5.012466049194335938e+01,9.361232757568359375e+01,8.422254180908203125e+01,1.378037109375000000e+02,2.930496931076049805e+00,-3.315931701660156250e+01,-1.848410034179687500e+02,3.626099395751953125e+01,2.116215896606445312e+01,3.321526718139648438e+01
