-0.07682428089733626,-0.31166452144933404,-1.9715909308805906,-2.9604421684660975,1.1846294434413995,-1.094218666002954
-0.07640601816679078,-0.31221031419837125,-1.971677829982955,-2.960720466158564,1.185026405223198,-1.0943082569498777
-0.07599474403793341,-0.31274542069396166,-1.9717664302061464,-2.9609932152049527,1.1854155132976487,-1.0943954205548097
-0.0755992008064315,-0.313258229933639,-1.9718559056617333,-2.961254287862675,1.1857882734414351,-1.0944779385119907
-0.07518653457819913,-0.31379041139920516,-1.971954570391431,-2.9615253909948107,1.1861757868587817,-1.0945618459438513
-0.07478201599783887,-0.31430937913191853,-1.9720555410551577,-2.9617894590225413,1.1865548626913331,-1.0946433611080277
-0.07437658511195434,-0.3148259096600078,-1.972161811470159,-2.962051790591215,1.186935204066914,-1.094724739287002
-0.07397468584036906,-0.3153352693204817,-1.9722709896755855,-2.962309529964849,1.1873123612840877,-1.0948053010880743
-0.07356834903454912,-0.3158468861085112,-1.9723859506617765,-2.9625669158715935,1.1876935393602004,-1.0948872818124662
-0.07315872979957586,-0.3163588375315701,-1.9725059949334374,-2.9628222907835213,1.188077276101907,-1.0949706986727894
-0.07275244134760597,-0.3168624277716778,-1.9726291063147894,-2.9630706415839216,1.1884581174713458,-1.0950546957750515
-0.07232515079595046,-0.31738785503119077,-1.9727639538461628,-2.963325394921229,1.188859560647423,-1.0951455313041827
-0.0718918738358936,-0.31791811876589265,-1.972904727210949,-2.963578886038886,1.1892671572266873,-1.09523935903995
-0.0714491706506212,-0.3184568806532465,-1.973054370319947,-2.9638312485090665,1.1896851865106925,-1.095338161389002
-0.07103418093095437,-0.31895772320799937,-1.9732024290693695,-2.9640586712819736,1.1900792271959306,-1.0954352328537147
-0.0706096099674124,-0.3194676802581302,-1.9733609838031907,-2.964283564139297,1.1904844107499701,-1.0955376913139845
-0.07018538011912567,-0.31997477227495386,-1.973527103874212,-2.9644991565139844,1.190891103761532,-1.0956428951109731
-0.06974730056508485,-0.32049576455203527,-1.9737059114722246,-2.9647135100268507,1.1913136121181158,-1.0957539623936179
-0.06930449528994327,-0.3210198063265158,-1.9738940283139546,-2.9649215615629445,1.1917438037847359,-1.0958679501119266
-0.06886203475161631,-0.32154123016937414,-1.974088991807161,-2.965122345378318,1.1921768374064707,-1.0959831022540452
-0.06841509135976953,-0.3220665662605987,-1.9742931734021014,-2.9653188577252076,1.1926173767964217,-1.096100365896369
-0.06799158101247345,-0.32256083393763857,-1.9744973722235026,-2.965494197080405,1.1930389984207292,-1.0962132464524719
-0.06755732422443747,-0.323064382226797,-1.9747151952739663,-2.9656656858274735,1.1934755626907882,-1.096329735516362
-0.067115602105214,-0.323572150258849,-1.9749474516152041,-2.965829691281738,1.193925048831398,-1.0964485368299974
-0.06666514654448188,-0.32408604292263765,-1.9751932063068973,-2.96598805546806,1.1943884832758649,-1.0965693918316657
-0.06621166462024536,-0.32459861480456864,-1.9754508824145784,-2.966137277831943,1.194861318048622,-1.0966911106225337
-0.0657639598380497,-0.32509978074703494,-1.975715351007668,-2.966274736522425,1.1953339683069202,-1.096811681004668
-0.0653228022531525,-0.3255886573819665,-1.9759864258843027,-2.966399756838314,1.1958057330231044,-1.0969313897087394
-0.06488159181948927,-0.32607309037927773,-1.976267872417162,-2.9665146318233377,1.1962838496779546,-1.097052788572189
-0.0644283803069213,-0.32656659750361855,-1.9765667790543628,-2.966622427810734,1.196781159030203,-1.0971797638163072
-0.06398506917087929,-0.327045607934917,-1.9768666754120072,-2.9667197547579427,1.1972722128870372,-1.0973065617973572
-0.06354139371965971,-0.32752006797301647,-1.9771760537008682,-2.966806661440091,1.1977683391556615,-1.097437471473053
-0.06310104409055914,-0.3279858567691802,-1.9774928667831648,-2.9668814237372083,1.198265206725475,-1.0975716248960432
-0.06265228696873523,-0.32845540512529897,-1.9778260506142449,-2.9669446018897165,1.1987767678408274,-1.0977128777445775
