breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([-346.87398707,  482.76091838,  588.64385442])]","[array([ 1.29198558,  0.32450235,  0.97222615, -0.58619271, -0.64935179,
        5.04762729])]"
1666,movel_fit,"[array([-353.83688074,  480.56774859,  591.83671671])]","[array([ 1.30850295,  0.322268  ,  0.95994486, -0.58378536, -0.64748533,
        5.04701146])]"
3333,movel_fit,"[array([-358.56432236,  480.38788771,  597.92217297])]","[array([ 1.32184534,  0.31716799,  0.94405238, -0.57853267, -0.64720625,
        5.04642507])]"
4999,movel_fit,"[array([-361.1545716 ,  482.06350442,  606.97301914])]","[array([ 1.33196213,  0.30923907,  0.9246185 , -0.57049543, -0.64850483,
        5.04570657])]"
6666,movel_fit,"[array([-361.76717731,  485.29131574,  618.98159697])]","[array([ 1.33891774,  0.29862014,  0.90172977, -0.55978871, -0.65128926,
        5.04461285])]"
8333,movel_fit,"[array([-360.69116089,  489.56076138,  633.72614151])]","[array([ 1.34295183,  0.2856448 ,  0.87567919, -0.54672352, -0.65539265,
        5.04283162])]"
9999,movel_fit,"[array([-358.45071412,  494.12425084,  650.67595867])]","[array([ 1.34465233,  0.27088493,  0.84706732, -0.53191496, -0.66059739,
        5.04003719])]"
11666,movel_fit,"[array([-355.8426595 ,  498.06748928,  668.97546729])]","[array([ 1.34506118,  0.25512905,  0.81684805, -0.51630053, -0.66667851,
        5.03601575])]"
13333,movel_fit,"[array([-353.8682839 ,  500.47574555,  687.43027386])]","[array([ 1.34564738,  0.23939819,  0.78645825, -0.50110599, -0.67337262,
        5.03085925])]"
14999,movel_fit,"[array([-353.52211782,  500.69656824,  704.67422588])]","[array([ 1.34810578,  0.22485929,  0.75768668, -0.48760418, -0.68029283,
        5.02508556])]"
16666,movel_fit,"[array([-355.57775321,  498.50653407,  719.3476365 ])]","[array([ 1.3540697 ,  0.21274791,  0.73246467, -0.47688615, -0.68681787,
        5.01956594])]"
18332,movel_fit,"[array([-360.52657068,  494.07706567,  730.07434368])]","[array([ 1.36491806,  0.20441804,  0.71286931, -0.46988058, -0.6920058 ,
        5.01533934])]"
19999,movel_fit,"[array([-368.73634847,  487.7199044 ,  735.44549725])]","[array([ 1.3818796 ,  0.20132819,  0.70101057, -0.46745991, -0.69467863,
        5.01337847])]"
21666,movel_fit,"[array([-380.72641782,  479.48264121,  733.81164844])]","[array([ 1.40630529,  0.20514582,  0.69916959, -0.47071863, -0.69355138,
        5.01445361])]"
23332,movel_fit,"[array([-397.46570162,  468.53760192,  723.15710548])]","[array([ 1.44002387,  0.21775843,  0.70966464, -0.48118441, -0.68747103,
        5.01885895])]"
24999,movel_fit,"[array([-420.44783064,  452.40981281,  701.0684188 ])]","[array([ 1.48544952,  0.2412734 ,  0.73435427, -0.50088643, -0.67557596,
        5.02577789])]"
26666,movel_fit,"[array([-450.53382193,  427.02331018,  665.5620309 ])]","[array([ 1.54408295,  0.27766861,  0.77312038, -0.53136866, -0.65708646,
        5.03247284])]"
28332,movel_fit,"[array([-485.06024786,  389.72256523,  618.05615036])]","[array([ 1.61287383,  0.32713148,  0.82121016, -0.57058137, -0.63108105,
        5.03543002])]"
29999,movel_fit,"[array([-517.00450569,  344.4506803 ,  566.62159567])]","[array([ 1.68228397,  0.38438244,  0.86851642, -0.61088992, -0.59880609,
        5.03429867])]"
31666,movel_fit,"[array([-540.46619363,  301.04316615,  522.64388348])]","[array([ 1.74138951,  0.43789032,  0.9046403 , -0.64393244, -0.56662363,
        5.03187423])]"
33332,movel_fit,"[array([-554.81039601,  268.42050339,  493.9214707 ])]","[array([ 1.78411861,  0.47580181,  0.92397452, -0.66578147, -0.54280025,
        5.02991005])]"
34999,movel_fit,"[array([-562.01426011,  252.31236038,  484.65791281])]","[array([ 1.80808623,  0.48931799,  0.92386313, -0.6751341 , -0.53376602,
        5.02852699])]"
36665,movel_fit,"[array([-562.97746917,  256.6460699 ,  498.60344889])]","[array([ 1.81053931,  0.47214582,  0.90170358, -0.67017103, -0.54369304,
        5.0276799 ])]"
38332,movel_fit,"[array([-555.93499216,  281.76855421,  538.74460885])]","[array([ 1.78843799,  0.4230229 ,  0.85503049, -0.64849317, -0.57267975,
        5.02753015])]"
39999,movel_fit,"[array([-537.98170645,  319.82636097,  603.13031255])]","[array([ 1.74297321,  0.35004054,  0.78353549, -0.61008229, -0.61432744,
        5.02668887])]"
41665,movel_fit,"[array([-513.54596563,  350.519498  ,  674.71383326])]","[array([ 1.69020777,  0.27459568,  0.69944041, -0.56590565, -0.6567556 ,
        5.02011219])]"
43332,movel_fit,"[array([-495.90838066,  358.95759937,  728.82811016])]","[array([ 1.65582226,  0.21826297,  0.62893242, -0.53395692, -0.69150401,
        5.00837482])]"
44999,movel_fit,"[array([-491.36879885,  352.5275028 ,  754.64971926])]","[array([ 1.65065923,  0.1910885 ,  0.59203033, -0.52095223, -0.71165537,
        5.00141641])]"
46665,movel_fit,"[array([-500.19573388,  341.89049213,  748.34418443])]","[array([ 1.67501339,  0.19961374,  0.59941129, -0.52796845, -0.70914644,
        5.0056273 ])]"
48332,movel_fit,"[array([-523.38403011,  322.67635268,  707.04310004])]","[array([ 1.73133492,  0.2464353 ,  0.65138195, -0.55749388, -0.68367398,
        5.01883127])]"
49999,movel_fit,"[array([-557.69102572,  278.10248936,  633.32054876])]","[array([ 1.81910962,  0.32842367,  0.73339675, -0.60950627, -0.64176007,
        5.03032577])]"
