breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 781.11976573, -431.16642464, 1204.95143975])]","[array([-1.11727409, -0.16044577,  0.79746713,  0.99220516,  1.90645449,
       -0.33555997])]"
426,movej_fit,"[array([ 878.2847994 , -436.57616103, 1154.25359711])]","[array([-1.04721689, -0.08550859,  0.77428738,  1.01874397,  1.82826263,
       -0.34155468])]"
4450,movec_fit,"[array([ 914.93328283, -437.02987457, 1135.09150064]), array([ 951.7985612 , -437.75495702, 1116.4253477 ])]","[array([-1.01827043, -0.05899527,  0.75836656,  1.02183916,  1.79749512,
       -0.34839298]), array([-0.98930013, -0.03264747,  0.73896488,  1.02230583,  1.76718825,
       -0.35460187])]"
7475,movec_fit,"[array([ 980.02797452, -437.85525074, 1103.30794542]), array([1008.34669365, -438.19309418, 1090.50396783])]","[array([-0.9624651 , -0.01758506,  0.71345943,  1.00931019,  1.74074435,
       -0.36900368]), array([-0.93588698, -0.00267625,  0.68719048,  0.99513731,  1.71452544,
       -0.382156  ])]"
10097,movec_fit,"[array([1033.14285317, -437.91882186, 1079.91572736]), array([1057.87545029, -438.27202549, 1069.22192969])]","[array([-0.91159365,  0.00901577,  0.66236177,  0.97975603,  1.69130879,
       -0.39666524]), array([-0.88734643,  0.02065476,  0.63654576,  0.96216033,  1.66786673,
       -0.41061269])]"
10957,movel_fit,"[array([1074.39699026, -437.2193433 , 1062.95623967])]","[array([-0.86953653,  0.02643172,  0.61810974,  0.94767454,  1.65162883,
       -0.42181653])]"
12217,movel_fit,"[array([1098.29183648, -437.19827502, 1052.96434866])]","[array([-0.84536958,  0.03678935,  0.59244957,  0.92772297,  1.62877428,
       -0.43688994])]"
13639,movel_fit,"[array([1125.46662316, -436.0410221 , 1042.28031577])]","[array([-0.81732099,  0.04776953,  0.56371652,  0.90411064,  1.60318046,
       -0.45422455])]"
14914,movel_fit,"[array([1149.73504338, -435.04742456, 1032.3857256 ])]","[array([-0.7935357 ,  0.05882094,  0.53976739,  0.88483352,  1.58136995,
       -0.46842059])]"
15946,movel_fit,"[array([1169.33141265, -434.19039618, 1024.25159548])]","[array([-0.77538637,  0.06858377,  0.52175071,  0.87108263,  1.56462837,
       -0.47873584])]"
16789,movel_fit,"[array([1185.19245988, -433.57272439, 1017.36305926])]","[array([-0.76179409,  0.07740927,  0.50831025,  0.86188304,  1.55181947,
       -0.4859573 ])]"
17520,movel_fit,"[array([1198.90804147, -432.99368558, 1011.25248591])]","[array([-0.7509086 ,  0.08568597,  0.497592  ,  0.85561824,  1.54134949,
       -0.49119149])]"
18177,movel_fit,"[array([1211.16918968, -432.60065717, 1005.52578139])]","[array([-0.74208678,  0.09380395,  0.48880983,  0.85168122,  1.5325463 ,
       -0.49495931])]"
18780,movel_fit,"[array([1222.27083567, -432.415384  , 1000.08901479])]","[array([-0.73491972,  0.10182478,  0.48151026,  0.84961865,  1.52505406,
       -0.4975789 ])]"
19343,movel_fit,"[array([1232.65033988, -432.3215425 ,  994.84134049])]","[array([-0.72902302,  0.10990858,  0.47536784,  0.84928265,  1.51856473,
       -0.49914181])]"
19880,movel_fit,"[array([1242.38325653, -432.27981488,  989.71950896])]","[array([-0.72422236,  0.1180569 ,  0.47025241,  0.85047745,  1.51292506,
       -0.49978519])]"
20397,movel_fit,"[array([1251.70620792, -432.35895716,  984.54923292])]","[array([-0.72038686,  0.12648635,  0.46600691,  0.85319077,  1.50797778,
       -0.49959236])]"
20897,movel_fit,"[array([1260.55575874, -432.61748702,  979.35565008])]","[array([-0.71754207,  0.13516239,  0.46262845,  0.85738916,  1.50374901,
       -0.49860909])]"
21387,movel_fit,"[array([1269.16414596, -432.98217885,  974.07231523])]","[array([-0.71553051,  0.14422675,  0.46001528,  0.86312348,  1.50011964,
       -0.49678882])]"
21871,movel_fit,"[array([1277.53167106, -433.4279084 ,  968.67014006])]","[array([-0.71435303,  0.15371399,  0.45822763,  0.87049527,  1.49710732,
       -0.49410491])]"
22352,movel_fit,"[array([1285.70502615, -433.99512042,  963.10999343])]","[array([-0.71401936,  0.16371871,  0.45728278,  0.87961786,  1.49473616,
       -0.49051597])]"
22834,movel_fit,"[array([1293.73642923, -434.69318481,  957.36754544])]","[array([-0.71452983,  0.17434094,  0.45722615,  0.89065453,  1.4930298 ,
       -0.48592996])]"
23319,movel_fit,"[array([1301.69948033, -435.50112123,  951.37101458])]","[array([-0.71588711,  0.18571905,  0.45814794,  0.90382802,  1.49203889,
       -0.48026856])]"
23812,movel_fit,"[array([1309.61685406, -436.37157094,  945.11351386])]","[array([-0.71811774,  0.1979696 ,  0.46020764,  0.9194448 ,  1.4918752 ,
       -0.47335506])]"
24312,movel_fit,"[array([1317.52191128, -437.29345252,  938.59442461])]","[array([-0.72119376,  0.21118418,  0.46349591,  0.93768041,  1.49261586,
       -0.46507997])]"
24826,movel_fit,"[array([1325.51975661, -438.27790746,  931.72764621])]","[array([-0.72515266,  0.22562696,  0.46822819,  0.95900199,  1.4944185 ,
       -0.45520366])]"
25355,movel_fit,"[array([1333.52930279, -439.35291129,  924.4730968 ])]","[array([-0.73001636,  0.24143656,  0.47464526,  0.98367315,  1.49749947,
       -0.44357756])]"
25896,movel_fit,"[array([1341.58902453, -440.37493737,  916.88284293])]","[array([-0.73557846,  0.25864633,  0.48287267,  1.01175593,  1.50198379,
       -0.4301163 ])]"
26443,movel_fit,"[array([1349.57423561, -441.19904006,  908.97758353])]","[array([-0.7416058 ,  0.27714647,  0.4930376 ,  1.04302646,  1.50798291,
       -0.41498598])]"
26990,movel_fit,"[array([1357.32264039, -442.18933805,  900.87570716])]","[array([-0.74794505,  0.29685201,  0.5047905 ,  1.07673009,  1.51560588,
       -0.39846602])]"
27534,movel_fit,"[array([1364.92850542, -442.93474226,  892.72414334])]","[array([-0.75402542,  0.31743663,  0.51794854,  1.11227028,  1.52471863,
       -0.38074187])]"
28074,movel_fit,"[array([1372.45985855, -443.24499586,  884.53697298])]","[array([-0.75945009,  0.33874759,  0.53221929,  1.14906217,  1.53522879,
       -0.36216616])]"
28612,movel_fit,"[array([1379.87731777, -443.30231847,  876.31060448])]","[array([-0.76406117,  0.36071195,  0.54716102,  1.1864183 ,  1.54706467,
       -0.34306885])]"
29150,movel_fit,"[array([1387.3269347 , -443.07664098,  868.07765488])]","[array([-0.76758868,  0.38320377,  0.56231752,  1.22383924,  1.56008737,
       -0.32372605])]"
29695,movel_fit,"[array([1394.83989924, -442.58095163,  859.7573492 ])]","[array([-0.76992299,  0.40619675,  0.57734649,  1.2608864 ,  1.5741895 ,
       -0.30438844])]"
30243,movel_fit,"[array([1402.42811038, -441.830241  ,  851.44048635])]","[array([-0.77090997,  0.42925682,  0.5915615 ,  1.29659496,  1.58893168,
       -0.28562408])]"
30791,movel_fit,"[array([1410.15619214, -440.69105442,  843.25894693])]","[array([-0.77045781,  0.45185957,  0.60440851,  1.33017876,  1.60376519,
       -0.26796937])]"
31323,movel_fit,"[array([1417.82628118, -439.37960144,  835.5201072 ])]","[array([-0.76879813,  0.47305314,  0.61509705,  1.36023285,  1.61783173,
       -0.25220308])]"
31820,movel_fit,"[array([1425.20708996, -438.13832185,  828.49866912])]","[array([-0.76634038,  0.4919514 ,  0.62312476,  1.38564065,  1.63022594,
       -0.23892837])]"
32274,movel_fit,"[array([1431.8863169 , -437.13324696,  821.98621359])]","[array([-0.76362337,  0.50843109,  0.6288439 ,  1.40639647,  1.64065467,
       -0.22847204])]"
32690,movel_fit,"[array([1438.34821051, -436.02506491,  816.42146194])]","[array([-0.76055806,  0.52257029,  0.63276665,  1.42388347,  1.64938727,
       -0.22005495])]"
33776,movel_fit,"[array([1455.98793957, -433.52521808,  802.61180459])]","[array([-0.75144564,  0.55442144,  0.6353339 ,  1.45883365,  1.66577949,
       -0.20473004])]"
34721,movel_fit,"[array([1472.59771807, -432.68094112,  792.12421293])]","[array([-0.74335468,  0.57478046,  0.62736825,  1.47522555,  1.6701513 ,
       -0.19953445])]"
35620,movel_fit,"[array([1489.22533658, -433.22078889,  783.59001771])]","[array([-0.73628993,  0.58700119,  0.61120157,  1.47801701,  1.66429728,
       -0.20282119])]"
36541,movel_fit,"[array([1507.04067537, -435.44011238,  776.84762596])]","[array([-0.7298192 ,  0.59159007,  0.58531371,  1.46625176,  1.64729738,
       -0.21476112])]"
37562,movel_fit,"[array([1527.28668941, -439.14904767,  771.78450696])]","[array([-0.72246816,  0.58722622,  0.54546868,  1.43371818,  1.61561127,
       -0.23870858])]"
38327,movel_fit,"[array([1542.61549187, -442.15725417,  769.23281418])]","[array([-0.71547962,  0.57841397,  0.5082277 ,  1.39531095,  1.58441522,
       -0.26424375])]"
38730,movel_fit,"[array([1550.80128612, -443.65102138,  768.35100288])]","[array([-0.71083048,  0.57223876,  0.48636941,  1.37058519,  1.56617056,
       -0.28007343])]"
