primitives,points,q_bp
movel_fit,"[array([ 295.69656384, -822.36106185,  999.82433922])]","[array([-0.55114974, -0.4587612 ,  0.97627847,  2.21448031, -1.53159489,
       -2.9019922 ])]"
movel_fit,"[array([ 299.56853599, -831.20254644,  993.38313356])]","[array([-0.5560841 , -0.44559272,  0.97574781,  2.21044737, -1.52093616,
       -2.90191843])]"
movel_fit,"[array([ 303.18180527, -839.67572744,  987.5223652 ])]","[array([-0.56174168, -0.43335786,  0.97398744,  2.20795648, -1.51063378,
       -2.90105714])]"
movel_fit,"[array([ 306.64589537, -847.99851327,  982.00957722])]","[array([-0.56816631, -0.42173852,  0.97107365,  2.20686234, -1.50042565,
       -2.89938232])]"
movel_fit,"[array([ 309.98306118, -856.24470951,  976.82340337])]","[array([-0.57538225, -0.41069532,  0.96703584,  2.20716613, -1.49021908,
       -2.89690736])]"
movel_fit,"[array([ 313.21274182, -864.45491483,  972.00489106])]","[array([-0.58345323, -0.40020481,  0.96180951,  2.20894983, -1.47996243,
       -2.89367672])]"
movel_fit,"[array([ 316.34888017, -872.66210967,  967.38181051])]","[array([-0.59234109, -0.3902009 ,  0.95553949,  2.21216795, -1.46957507,
       -2.8895372 ])]"
movel_fit,"[array([ 319.43014249, -881.0026355 ,  963.00887616])]","[array([-0.60230424, -0.38059711,  0.9479782 ,  2.21707617, -1.45890448,
       -2.88452034])]"
movel_fit,"[array([ 322.45727694, -889.4727374 ,  958.83156558])]","[array([-0.61338604, -0.37138455,  0.93914521,  2.22380635, -1.44790931,
       -2.87847715])]"
movel_fit,"[array([ 325.43120397, -898.12376212,  954.80024954])]","[array([-0.6257213 , -0.36251358,  0.92898525,  2.23252197, -1.4365166 ,
       -2.87129083])]"
movel_fit,"[array([ 328.36625205, -907.02826709,  950.91944741])]","[array([-0.63955626, -0.35395931,  0.91731634,  2.24360762, -1.42463872,
       -2.86282533])]"
movel_fit,"[array([ 331.26045746, -916.28925767,  947.12896516])]","[array([-0.65524791, -0.34558957,  0.90394224,  2.25748001, -1.41209483,
       -2.85283544])]"
movel_fit,"[array([ 334.07009327, -925.8564827 ,  943.43497094])]","[array([-0.67291983, -0.33745895,  0.88885465,  2.27448162, -1.39898235,
       -2.84121152])]"
movel_fit,"[array([ 336.78815248, -935.75022706,  939.82357739])]","[array([-0.69279478, -0.32946342,  0.87201014,  2.29496306, -1.38532269,
       -2.82778439])]"
movel_fit,"[array([ 339.38391758, -945.98356716,  936.26734637])]","[array([-0.71510513, -0.32148675,  0.85339928,  2.31929974, -1.37118098,
       -2.81245618])]"
movel_fit,"[array([ 341.77068488, -956.42458947,  932.73427174])]","[array([-0.73972461, -0.31347279,  0.83340205,  2.34741988, -1.35686893,
       -2.79534688])]"
movel_fit,"[array([ 343.91472156, -966.95306766,  929.28374427])]","[array([-0.76633629, -0.30532584,  0.81242458,  2.3789636 , -1.34279386,
       -2.77680245])]"
movel_fit,"[array([ 345.73435011, -977.37847555,  925.84181868])]","[array([-0.79440193, -0.2969677 ,  0.7911609 ,  2.41319642, -1.32934821,
       -2.75723603])]"
movel_fit,"[array([ 347.26978083, -987.79850636,  922.40551067])]","[array([-0.82374632, -0.28816774,  0.76978107,  2.44977367, -1.31671623,
       -2.73697569])]"
movel_fit,"[array([ 348.49907895, -998.16061766,  918.69559843])]","[array([-0.85402046, -0.27874052,  0.74880919,  2.48812368, -1.30495033,
       -2.71625748])]"
movel_fit,"[array([  349.45635806, -1008.62490764,   915.12584029])]","[array([-0.88474918, -0.26860538,  0.72819747,  2.52744936, -1.29445798,
       -2.69573838])]"
movel_fit,"[array([  350.0297041 , -1019.01322563,   910.93384184])]","[array([-0.91565217, -0.25765364,  0.7086686 ,  2.56733849, -1.28489393,
       -2.67540627])]"
movel_fit,"[array([  350.68813176, -1029.50963553,   906.55648579])]","[array([-0.945882  , -0.24573661,  0.6900544 ,  2.60674006, -1.27652289,
       -2.65582707])]"
movel_fit,"[array([  351.33216129, -1039.80779769,   902.00503555])]","[array([-0.97417385, -0.23334116,  0.67313821,  2.64379465, -1.26936674,
       -2.63785572])]"
movel_fit,"[array([  351.5747579 , -1049.7125888 ,   897.47205827])]","[array([-0.99954844, -0.22109307,  0.65840668,  2.6767034 , -1.26333741,
       -2.62246958])]"
movel_fit,"[array([  351.51692614, -1058.79030865,   892.70173972])]","[array([-1.02104703, -0.20952666,  0.64642496,  2.70422015, -1.25805148,
       -2.60987919])]"
movel_fit,"[array([  352.59195617, -1067.00111214,   888.32613522])]","[array([-1.03826749, -0.19857806,  0.63611256,  2.7271334 , -1.25361264,
       -2.5995027 ])]"
movel_fit,"[array([  354.31278137, -1074.30169318,   884.1209348 ])]","[array([-1.05184306, -0.18848505,  0.6275234 ,  2.745774  , -1.24962971,
       -2.59112836])]"
movel_fit,"[array([  357.77131873, -1093.61151317,   873.2356872 ])]","[array([-1.07856322, -0.1634995 ,  0.60957836,  2.78014037, -1.23883679,
       -2.57702922])]"
movel_fit,"[array([  361.78580601, -1109.86236292,   862.92034049])]","[array([-1.08929073, -0.14339594,  0.59939796,  2.79155493, -1.22767831,
       -2.57291186])]"
movel_fit,"[array([  368.67648056, -1124.14481555,   852.95369425])]","[array([-1.08658343, -0.12612427,  0.59414019,  2.78486803, -1.21543871,
       -2.5754036 ])]"
movel_fit,"[array([  377.76217445, -1137.76733581,   842.95866357])]","[array([-1.07141179, -0.11062881,  0.59375388,  2.75904591, -1.20124231,
       -2.58586187])]"
movel_fit,"[array([  389.77835764, -1151.12449586,   831.57337577])]","[array([-1.0400289 , -0.09534169,  0.60073495,  2.70612096, -1.18445001,
       -2.60725176])]"
movel_fit,"[array([  399.55570487, -1160.14279947,   822.86335403])]","[array([-1.00770476, -0.08400917,  0.61154793,  2.64980102, -1.17255195,
       -2.63058742])]"
movel_fit,"[array([  404.90624815, -1164.52380338,   818.12016083])]","[array([-0.98824019, -0.07763593,  0.61924442,  2.61508172, -1.16700831,
       -2.64547236])]"
movel_fit,"[array([  410.3163616 , -1168.64849298,   813.144554  ])]","[array([-0.96738672, -0.07070904,  0.62840635,  2.57716948, -1.16219658,
       -2.66221677])]"
movel_fit,"[array([  415.93244838, -1172.22302473,   807.89953456])]","[array([-0.94554665, -0.06309788,  0.63890779,  2.53707564, -1.15841722,
       -2.68039646])]"
movel_fit,"[array([  421.4647022 , -1175.34600196,   802.29652183])]","[array([-0.92329259, -0.05460261,  0.65059117,  2.49542739, -1.1558429 ,
       -2.69966675])]"
movel_fit,"[array([  426.41804246, -1178.63709536,   796.37122545])]","[array([-0.9014648 , -0.04487883,  0.66303165,  2.45265906, -1.15443812,
       -2.71974699])]"
movel_fit,"[array([  430.81033457, -1182.39063208,   790.34571109])]","[array([-0.88047869, -0.03380527,  0.67580542,  2.40933374, -1.15431991,
       -2.74019907])]"
movel_fit,"[array([  434.94364643, -1186.36723679,   784.28029899])]","[array([-0.86060656, -0.02145253,  0.68853518,  2.36657496, -1.1555271 ,
       -2.76063207])]"
movel_fit,"[array([  439.06658769, -1189.84307177,   777.79351131])]","[array([-0.84201748, -0.00808035,  0.70110408,  2.32575863, -1.15785265,
       -2.7804753 ])]"
movel_fit,"[array([  442.94266606, -1192.98529507,   770.82247798])]","[array([-0.82501484,  0.00625842,  0.71321889,  2.28726325, -1.16103788,
       -2.79930561])]"
movel_fit,"[array([  446.47839852, -1197.18758549,   764.44556233])]","[array([-0.81027495,  0.02137563,  0.72373703,  2.25134103, -1.1649412 ,
       -2.81653807])]"
movel_fit,"[array([  449.72232196, -1202.12293535,   758.80806493])]","[array([-0.79811691,  0.03639249,  0.73233149,  2.21937363, -1.16908275,
       -2.83161369])]"
movel_fit,"[array([  457.87676187, -1212.06862538,   742.093893  ])]","[array([-0.77548936,  0.07387736,  0.74827297,  2.15691077, -1.17778947,
       -2.86075127])]"
movel_fit,"[array([  463.93663695, -1223.0205655 ,   730.47359228])]","[array([-0.76744622,  0.10097223,  0.75097275,  2.12544198, -1.1808668 ,
       -2.87495017])]"
movel_fit,"[array([  468.72639284, -1233.75420381,   720.93456614])]","[array([-0.7675424 ,  0.12009364,  0.746266  ,  2.11297794, -1.1782543 ,
       -2.87856494])]"
movel_fit,"[array([  473.62953377, -1245.8703249 ,   714.11870516])]","[array([-0.77407255,  0.13292409,  0.73399444,  2.11605805, -1.17046561,
       -2.87481068])]"
movel_fit,"[array([  478.95476201, -1259.27606312,   708.05748063])]","[array([-0.78742641,  0.14065965,  0.71404802,  2.1359466 , -1.15630178,
       -2.86125228])]"
movel_fit,"[array([  483.21221324, -1276.18424725,   704.46870656])]","[array([-0.81238989,  0.14205444,  0.68286268,  2.18062124, -1.1341573 ,
       -2.8359811 ])]"
movel_fit,"[array([  487.21672729, -1296.76785731,   702.84504753])]","[array([-0.85468225,  0.13863673,  0.63582834,  2.26515542, -1.1040589 ,
       -2.79244678])]"
movel_fit,"[array([  490.46820308, -1436.12107882,   678.7796328 ])]","[array([-1.2287207 ,  0.0839827 ,  0.51201977,  3.02428036, -0.82345712,
       -2.46347655])]"
