primitives,points,q_bp
moveabsj_fit,"[array([ 122.88906072, -458.22834611, 1279.03664959])]","[array([-0.51622154, -0.86167635,  0.73746165,  2.50897924, -1.98433191,
       -2.81114311])]"
movel_fit,"[array([ 158.23106  , -542.0810818, 1222.5903065])]","[array([-0.5876275 , -0.79707977,  0.77186892,  2.50166349, -1.86623316,
       -2.79557493])]"
movec_fit,"[array([ 174.2805726 , -578.69366996, 1197.26029302]), array([ 190.66175482, -614.796346  , 1171.49545743])]","[array([-0.60423084, -0.76470635,  0.78930539,  2.48958182, -1.81722336,
       -2.79366067]), array([-0.61703185, -0.72986156,  0.80596573,  2.47546545, -1.76964359,
       -2.78767497])]"
movel_fit,"[array([ 196.97856428, -626.62286947, 1162.27320692])]","[array([-0.60572935, -0.7188901 ,  0.81933123,  2.45729849, -1.75676418,
       -2.80136822])]"
movec_fit,"[array([ 209.30758771, -651.69906147, 1142.94668073]), array([ 221.74121421, -676.52186377, 1123.36245154])]","[array([-0.59896503, -0.69273561,  0.83880272,  2.4325872 , -1.72673132,
       -2.81079681]), array([-0.59192268, -0.66562622,  0.85830411,  2.40652181, -1.69683802,
       -2.81851864])]"
movec_fit,"[array([ 231.59136754, -694.70721506, 1108.06381879]), array([ 241.2553617 , -712.76957489, 1092.61728094])]","[array([-0.57781951, -0.64378626,  0.87881778,  2.37726537, -1.67719831,
       -2.8341451 ]), array([-0.56512358, -0.62174636,  0.89925567,  2.34801222, -1.65708727,
       -2.84910366])]"
movel_fit,"[array([ 248.32866883, -726.71384224, 1080.77576857])]","[array([-0.5593065 , -0.60281618,  0.9124655 ,  2.32853919, -1.64158035,
       -2.85711675])]"
movel_fit,"[array([ 259.32692432, -747.26627095, 1062.59105426])]","[array([-0.54843389, -0.57418375,  0.93441616,  2.2958184 , -1.61860384,
       -2.87258209])]"
movel_fit,"[array([ 268.488186  , -765.31410304, 1046.79442344])]","[array([-0.54345829, -0.54707645,  0.95026355,  2.27070572, -1.59829333,
       -2.88327807])]"
movel_fit,"[array([ 275.89455177, -780.08235472, 1033.96791906])]","[array([-0.54141886, -0.5244192 ,  0.96144112,  2.25169725, -1.58133949,
       -2.89113234])]"
movel_fit,"[array([ 281.84047253, -792.35778169, 1023.60349572])]","[array([-0.54204612, -0.50516481,  0.96836211,  2.2382894 , -1.56709862,
       -2.89598318])]"
movel_fit,"[array([ 286.96199736, -803.18602716, 1014.72336658])]","[array([-0.54401702, -0.48826674,  0.9728486 ,  2.22802835, -1.55438284,
       -2.89928417])]"
movel_fit,"[array([ 291.52834919, -813.09973925, 1006.88324283])]","[array([-0.54721982, -0.47288497,  0.97527455,  2.22034618, -1.54263513,
       -2.90118549])]"
movel_fit,"[array([ 295.69126071, -822.37313018,  999.83610223])]","[array([-0.55131601, -0.45876473,  0.9761395 ,  2.21460273, -1.53154289,
       -2.9020875 ])]"
movel_fit,"[array([ 299.56007362, -831.20867736,  993.40560237])]","[array([-0.55625215, -0.44562736,  0.97559843,  2.21059148, -1.5208973 ,
       -2.90203756])]"
movel_fit,"[array([ 303.1785293 , -839.69278832,  987.51974346])]","[array([-0.56191513, -0.43339364,  0.97383512,  2.20810493, -1.5105875 ,
       -2.9011804 ])]"
movel_fit,"[array([ 306.63910524, -848.00940104,  982.02388935])]","[array([-0.56835467, -0.42178421,  0.9709063 ,  2.2070335 , -1.50037362,
       -2.89952043])]"
movel_fit,"[array([ 309.97684677, -856.25757866,  976.84621636])]","[array([-0.57559028, -0.41074662,  0.96684363,  2.20736121, -1.49016161,
       -2.89706668])]"
movel_fit,"[array([ 313.20594343, -864.46613215,  972.0108258 ])]","[array([-0.5836609 , -0.40025938,  0.96163302,  2.209151  , -1.47989611,
       -2.89382621])]"
movel_fit,"[array([ 316.34138996, -872.6752448 ,  967.40359141])]","[array([-0.59257738, -0.39026801,  0.95532539,  2.21240369, -1.46950968,
       -2.8897241 ])]"
movel_fit,"[array([ 319.41671051, -881.00487188,  963.03197354])]","[array([-0.60254188, -0.38068559,  0.94777435,  2.21733198, -1.45884538,
       -2.88471327])]"
movel_fit,"[array([ 322.44544934, -889.48615829,  958.84230933])]","[array([-0.61363847, -0.3714716 ,  0.93894212,  2.22407206, -1.44784378,
       -2.87867497])]"
movel_fit,"[array([ 325.41563295, -898.13568602,  954.81934129])]","[array([-0.6259924 , -0.36261691,  0.9287716 ,  2.23282113, -1.43645803,
       -2.87151018])]"
movel_fit,"[array([ 328.3494673 , -907.04231143,  950.939472  ])]","[array([-0.63985532, -0.35404906,  0.91708963,  2.24393141, -1.42457   ,
       -2.8630529 ])]"
movel_fit,"[array([ 331.24022817, -916.30290112,  947.14681509])]","[array([-0.65556359, -0.34568506,  0.90371995,  2.25782962, -1.41203206,
       -2.8530718 ])]"
movel_fit,"[array([ 334.05064118, -925.86898247,  943.45472305])]","[array([-0.67325146, -0.33754155,  0.88864355,  2.27484048, -1.39892184,
       -2.84144658])]"
movel_fit,"[array([ 336.76088367, -935.76937918,  939.83009487])]","[array([-0.69316167, -0.32952527,  0.87180982,  2.29534327, -1.38524735,
       -2.82801809])]"
movel_fit,"[array([ 339.35178182, -946.00114592,  936.27162593])]","[array([-0.71548202, -0.32153654,  0.85322955,  2.31968026, -1.37111629,
       -2.81268422])]"
movel_fit,"[array([ 341.72875501, -956.43704934,  932.73731223])]","[array([-0.74010262, -0.31350538,  0.83326331,  2.3477871 , -1.35681824,
       -2.79556695])]"
movel_fit,"[array([ 343.85862826, -966.95819868,  929.27282242])]","[array([-0.76670471, -0.30534315,  0.81234762,  2.37930466, -1.34275242,
       -2.77699722])]"
movel_fit,"[array([ 345.67760134, -977.37705346,  925.81657072])]","[array([-0.79474768, -0.29695311,  0.79112307,  2.41350552, -1.32931671,
       -2.75740233])]"
movel_fit,"[array([ 347.21372112, -987.79672762,  922.36994707])]","[array([-0.82405997, -0.28811886,  0.76980644,  2.45002355, -1.31667501,
       -2.73710087])]"
movel_fit,"[array([ 348.42675125, -998.15534792,  918.66711843])]","[array([-0.85427691, -0.27866199,  0.74881314,  2.48832146, -1.30496638,
       -2.71637779])]"
movel_fit,"[array([  349.3866708 , -1008.59990451,   915.03582717])]","[array([-0.88492275, -0.26852606,  0.72835681,  2.52758961, -1.29441584,
       -2.69573835])]"
movel_fit,"[array([  350.05376131, -1019.00103938,   910.89798613])]","[array([-0.91569408, -0.25750714,  0.7087607 ,  2.56740294, -1.2848982 ,
       -2.67533978])]"
movel_fit,"[array([  350.68879141, -1029.50157811,   906.54964388])]","[array([-0.9458579 , -0.24562353,  0.6901591 ,  2.60673238, -1.27655012,
       -2.65574295])]"
movel_fit,"[array([  351.23044151, -1039.79046465,   901.97182723])]","[array([-0.9741327 , -0.23326006,  0.67328702,  2.64372056, -1.26936414,
       -2.63776644])]"
movel_fit,"[array([  351.5538214 , -1049.67733783,   897.36901442])]","[array([-0.99935728, -0.22096385,  0.65856743,  2.67663998, -1.26329024,
       -2.62221841])]"
movel_fit,"[array([  351.74542007, -1058.73017105,   892.65913861])]","[array([-1.02061737, -0.20930865,  0.64638411,  2.70423774, -1.25810523,
       -2.60944841])]"
movel_fit,"[array([  352.73798595, -1066.9499342 ,   888.2938551 ])]","[array([-1.03785109, -0.1984224 ,  0.63612935,  2.72699695, -1.25365154,
       -2.59910757])]"
movel_fit,"[array([  354.20253212, -1074.33863493,   884.15038384])]","[array([-1.05156465, -0.18844784,  0.62762524,  2.74533631, -1.24967155,
       -2.5909186 ])]"
movel_fit,"[array([  357.73800278, -1093.58434319,   873.17993825])]","[array([-1.07793912, -0.16344913,  0.60982212,  2.77925573, -1.23886733,
       -2.57652163])]"
movel_fit,"[array([  362.02173924, -1109.76256404,   862.91989199])]","[array([-1.08823132, -0.14334543,  0.59955367,  2.7905579 , -1.2278587 ,
       -2.57203909])]"
movel_fit,"[array([  368.79917401, -1124.10781697,   853.00197629])]","[array([-1.08560802, -0.12612762,  0.59430597,  2.78382329, -1.21564273,
       -2.57461569])]"
movel_fit,"[array([  377.83594527, -1137.68800569,   842.94932147])]","[array([-1.07048361, -0.11064282,  0.59401919,  2.75800995, -1.20146844,
       -2.58509931])]"
movel_fit,"[array([  389.83045085, -1151.07215913,   831.56407109])]","[array([-1.03931056, -0.09529293,  0.60098166,  2.70531484, -1.18471186,
       -2.60665254])]"
movel_fit,"[array([  399.6060338 , -1160.07186222,   822.84664088])]","[array([-1.00722637, -0.08394747,  0.6118034 ,  2.64940534, -1.17278479,
       -2.63015082])]"
movel_fit,"[array([  404.94577621, -1164.42818129,   818.08622822])]","[array([-0.98788063, -0.07758204,  0.61954306,  2.61483572, -1.1672078 ,
       -2.64510413])]"
movel_fit,"[array([  410.36356222, -1168.50824768,   813.08760336])]","[array([-0.96710824, -0.07063366,  0.62875244,  2.57697537, -1.16235748,
       -2.66187063])]"
movel_fit,"[array([  415.87372593, -1172.15165661,   807.79873696])]","[array([-0.94544302, -0.06293122,  0.63927319,  2.53670707, -1.15849189,
       -2.68012353])]"
movel_fit,"[array([  421.27957289, -1175.41182091,   802.18718869])]","[array([-0.92335867, -0.05432694,  0.65091573,  2.49482188, -1.15584868,
       -2.69947946])]"
movel_fit,"[array([  426.21636573, -1178.79853203,   796.31825157])]","[array([-0.90162798, -0.0445391 ,  0.66325493,  2.45192387, -1.1544492 ,
       -2.71963086])]"
movel_fit,"[array([  430.7056097 , -1182.43847942,   790.30914896])]","[array([-0.88060923, -0.03353044,  0.67600487,  2.40876371, -1.15437764,
       -2.74007825])]"
movel_fit,"[array([  434.91860603, -1186.22233244,   784.17284734])]","[array([-0.86067813, -0.02126403,  0.68876598,  2.36624759, -1.15558559,
       -2.76045543])]"
movel_fit,"[array([  438.99448776, -1189.79605083,   777.72614012])]","[array([-0.84212713, -0.00788355,  0.70125183,  2.32538381, -1.15791325,
       -2.78035853])]"
movel_fit,"[array([  442.86807289, -1193.3213914 ,   770.98069849])]","[array([-0.82520763,  0.00655662,  0.71308624,  2.28667309, -1.16115761,
       -2.79938338])]"
movel_fit,"[array([  446.46956986, -1197.40470177,   764.56470751])]","[array([-0.8104805 ,  0.02156513,  0.72358529,  2.25109786, -1.16501466,
       -2.81666398])]"
movel_fit,"[array([  449.77587804, -1201.78386367,   758.6034658 ])]","[array([-0.7982738 ,  0.03636841,  0.73233414,  2.21993308, -1.16899253,
       -2.83163052])]"
