breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 544.85516761, 1208.39213483, 2540.26104058])]","[array([ 1.66215856,  0.18354335, -0.72516925, -1.65162049,  1.80927834,
       -0.2849776 ])]"
1665,moveabsj,"[array([ 534.75995101, 1255.2647317 , 2506.91949057])]","[array([ 1.66901571,  0.20366983, -0.73189003, -1.61689913,  1.80800557,
       -0.26577279])]"
3332,moveabsj,"[array([ 527.51989879, 1299.9967898 , 2470.62071904])]","[array([ 1.67255148,  0.22478516, -0.74357156, -1.57532979,  1.80732578,
       -0.24138245])]"
4999,moveabsj,"[array([ 518.3808044 , 1346.13519079, 2435.62649096])]","[array([ 1.67701309,  0.24539516, -0.7553485 , -1.53401627,  1.80221498,
       -0.21750976])]"
6665,moveabsj,"[array([ 508.8229102 , 1392.69051051, 2401.837176  ])]","[array([ 1.68114044,  0.26555725, -0.76673125, -1.49394286,  1.79350501,
       -0.19465199])]"
8332,moveabsj,"[array([ 499.73916698, 1439.19667005, 2369.45196124])]","[array([ 1.68440315,  0.28527392, -0.77671759, -1.45689541,  1.78164823,
       -0.1739101 ])]"
9999,moveabsj,"[array([ 492.24835105, 1484.77381297, 2338.29984374])]","[array([ 1.68617696,  0.30457299, -0.78526672, -1.42324541,  1.76757788,
       -0.15534833])]"
11665,moveabsj,"[array([ 487.10460039, 1528.58881119, 2308.05994253])]","[array([ 1.6860684 ,  0.32343522, -0.79320127, -1.39189892,  1.7522265 ,
       -0.13807454])]"
13332,moveabsj,"[array([ 484.42052904, 1570.35954008, 2278.60677829])]","[array([ 1.68412349,  0.34182395, -0.80112666, -1.36194948,  1.73606275,
       -0.12142281])]"
14999,moveabsj,"[array([ 484.02824242, 1610.04014712, 2250.0237133 ])]","[array([ 1.68058831,  0.35968786, -0.80920067, -1.33318037,  1.71932879,
       -0.10523109])]"
16665,moveabsj,"[array([ 485.70371462, 1647.67372906, 2222.36841844])]","[array([ 1.67571487,  0.37701091, -0.8174608 , -1.30551278,  1.7022269 ,
       -0.08944709])]"
18332,moveabsj,"[array([ 489.23836975, 1683.38728812, 2195.59425941])]","[array([ 1.66970993,  0.39383732, -0.8259049 , -1.27886587,  1.68493793,
       -0.07402951])]"
19999,moveabsj,"[array([ 494.4772287 , 1717.22805178, 2169.64979097])]","[array([ 1.66274742,  0.41021005, -0.83442771, -1.25333695,  1.66770713,
       -0.05905   ])]"
21665,moveabsj,"[array([ 501.2792186 , 1749.20889722, 2144.38059106])]","[array([ 1.65495281,  0.42618387, -0.84300047, -1.22882095,  1.65083038,
       -0.04445905])]"
23332,moveabsj,"[array([ 509.43885447, 1779.3783247 , 2119.46595136])]","[array([ 1.64639987,  0.44183298, -0.85179077, -1.2047148 ,  1.63460879,
       -0.02991402])]"
24999,moveabsj,"[array([ 518.71458886, 1807.71781726, 2094.55891121])]","[array([ 1.63716366,  0.45721771, -0.8608939 , -1.18047257,  1.61942216,
       -0.01512183])]"
26665,moveabsj,"[array([ 529.00485642, 1834.16131483, 2069.2811175 ])]","[array([ 1.62731716e+00,  4.72452806e-01, -8.70086007e-01, -1.15616567e+00,
        1.60574855e+00, -1.68983871e-04])]"
28332,moveabsj,"[array([ 540.33004517, 1858.61706427, 2043.13729555])]","[array([ 1.61690912,  0.48771567, -0.87901368, -1.13211819,  1.59413799,
        0.01470523])]"
