average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
147.65816146395468,156.9477949516976,138.11713659060413,2.0694667649510903,0.2448087925288903,0.9738255110523734,0.004214534232100156,0.14597242742453692,0.003122758617517608,0.009751744959736328,2.6881116583589363e-05,0.0019722496831303966
