breakpoints,primitives,p_bp,q_bp
20888,movel_fit,"[array([ 996.00344258, -333.25965444, 1141.46481011])]","[array([-0.62768599,  1.27246626,  1.9317042 ,  3.21717249, -2.11809502,
       -1.75295534])]"
21123,movel_fit,"[array([ 999.82163854, -332.84615921, 1144.39374973])]","[array([-0.6255826 ,  1.26604402,  1.91815466,  3.22032986, -2.11103677,
       -1.74877284])]"
21363,movel_fit,"[array([1003.84018585, -332.57412562, 1147.2438443 ])]","[array([-0.62338503,  1.26005076,  1.90367352,  3.22127559, -2.10228657,
       -1.74510855])]"
21612,movel_fit,"[array([1008.12211863, -332.43904189, 1150.04477696])]","[array([-0.62103817,  1.2544263 ,  1.88798996,  3.21979274, -2.09158603,
       -1.74204472])]"
21872,movel_fit,"[array([1012.70234   , -332.43764522, 1152.79955756])]","[array([-0.61848853,  1.24917271,  1.87091859,  3.21556593, -2.07868245,
       -1.73973801])]"
22144,movel_fit,"[array([1017.59812257, -332.56194114, 1155.49801212])]","[array([-0.61567455,  1.24431844,  1.8523273 ,  3.20824695, -2.0633368 ,
       -1.73839458])]"
22432,movel_fit,"[array([1022.88185365, -332.79903922, 1158.15749702])]","[array([-0.61247932,  1.23984249,  1.83186099,  3.19735512, -2.04509432,
       -1.73825443])]"
22738,movel_fit,"[array([1028.59477848, -333.12843798, 1160.77122861])]","[array([-0.60877038,  1.23576944,  1.80926206,  3.18236738, -2.02352295,
       -1.73964465])]"
23063,movel_fit,"[array([1034.75673565, -333.51595221, 1163.323112  ])]","[array([-0.60439212,  1.23212461,  1.7843496 ,  3.16283637, -1.9982444 ,
       -1.74293324])]"
23403,movel_fit,"[array([1041.29342593, -333.90814837, 1165.76594472])]","[array([-0.59923004,  1.2289447 ,  1.75733585,  3.13877295, -1.96931051,
       -1.74842244])]"
23747,movel_fit,"[array([1047.98639355, -334.23598967, 1168.02487827])]","[array([-0.59331285,  1.22623506,  1.72909064,  3.11116545, -1.93763898,
       -1.75610101])]"
24091,movel_fit,"[array([1054.74502922, -334.44533467, 1170.0978266 ])]","[array([-0.58664178,  1.22386064,  1.70005886,  3.08099202, -1.90382986,
       -1.76580124])]"
24437,movel_fit,"[array([1061.59099893, -334.49457036, 1172.02216457])]","[array([-0.57916275,  1.22161018,  1.67023207,  3.04892406, -1.86802854,
       -1.77739956])]"
24782,movel_fit,"[array([1068.45297453, -334.34838703, 1173.81100751])]","[array([-0.5709776 ,  1.21925423,  1.63998298,  3.01620417, -1.83094457,
       -1.7905472 ])]"
24999,movel_fit,"[array([1072.78019879, -334.12896008, 1174.87773569])]","[array([-0.5654816 ,  1.21739515,  1.62038065,  2.99572237, -1.80727552,
       -1.79966001])]"
