breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([ 715.13341374, -213.48060609, 1007.12097645])]","[array([-0.10295903, -0.56382034, -0.56331112, -1.18718752, -0.90571083,
       -0.64781255])]"
499,movel_fit,"[array([ 724.32317462, -210.81272431, 1007.17616472])]","[array([-0.09804176, -0.55054715, -0.55683522, -1.18562705, -0.9068506 ,
       -0.64102096])]"
999,movel_fit,"[array([ 733.5047116 , -208.31816151, 1007.38367935])]","[array([-0.09334454, -0.53727732, -0.55024977, -1.1836598 , -0.90779614,
       -0.6339496 ])]"
1499,movel_fit,"[array([ 742.65859339, -206.0012602 , 1007.74203172])]","[array([-0.08887225, -0.52404402, -0.54357083, -1.18129066, -0.90853893,
       -0.62662678])]"
1999,movel_fit,"[array([ 751.78398064, -203.86022201, 1008.24978498])]","[array([-0.08461925, -0.51085305, -0.53680175, -1.17852191, -0.90907305,
       -0.61906634])]"
2499,movel_fit,"[array([ 760.87949619, -201.89275628, 1008.90554509])]","[array([-0.08057983, -0.49771049, -0.52994648, -1.17535637, -0.90939277,
       -0.61128165])]"
2999,movel_fit,"[array([ 769.94417877, -200.09585645, 1009.7079312 ])]","[array([-0.07674783, -0.48462126, -0.52300883, -1.17179724, -0.90949267,
       -0.60328495])]"
3499,movel_fit,"[array([ 778.97663213, -198.46596447, 1010.655421  ])]","[array([-0.07311705, -0.47159038, -0.51599306, -1.16784865, -0.90936771,
       -0.59508822])]"
3999,movel_fit,"[array([ 787.97731186, -196.99853722, 1011.74650599])]","[array([-0.06968042, -0.45861964, -0.50890203, -1.16351477, -0.90901329,
       -0.58670132])]"
4499,movel_fit,"[array([ 796.94565247, -195.68853404, 1012.97930896])]","[array([-0.06643117, -0.44571171, -0.5017394 , -1.15880131, -0.90842537,
       -0.57813471])]"
4999,movel_fit,"[array([ 805.8819706 , -194.53001127, 1014.35168703])]","[array([-0.06336206, -0.43286747, -0.49450804, -1.15371485, -0.90760054,
       -0.56939796])]"
5499,movel_fit,"[array([ 814.78651344, -193.51618911, 1015.86100926])]","[array([-0.06046571, -0.42008734, -0.48721076, -1.14826353, -0.90653625,
       -0.56050085])]"
5999,movel_fit,"[array([ 823.65915597, -192.63935329, 1017.50397018])]","[array([-0.05773459, -0.40737179, -0.47985049, -1.14245763, -0.90523101,
       -0.55145393])]"
6499,movel_fit,"[array([ 832.5006163 , -191.89060646, 1019.27669983])]","[array([-0.05516059, -0.39471959, -0.47242921, -1.13630903, -0.90368449,
       -0.54226754])]"
6999,movel_fit,"[array([ 841.31137821, -191.25986588, 1021.17448738])]","[array([-0.05273515, -0.38212942, -0.46494876, -1.12983214, -0.90189778,
       -0.5329531 ])]"
7499,movel_fit,"[array([ 850.09177327, -190.73571539, 1023.19170291])]","[array([-0.05044921, -0.36959981, -0.45741074, -1.1230441 , -0.89987369,
       -0.52352326])]"
7999,movel_fit,"[array([ 858.84177172, -190.30529044, 1025.32168244])]","[array([-0.04829301, -0.35712951, -0.44981658, -1.11596524, -0.89761696,
       -0.51399233])]"
8499,movel_fit,"[array([ 867.56282119, -189.95410068, 1027.55717051])]","[array([-0.04625554, -0.34471495, -0.44216591, -1.10861762, -0.89513401,
       -0.50437443])]"
8999,movel_fit,"[array([ 876.25324535, -189.66614967, 1029.8891689 ])]","[array([-0.04432549, -0.33235687, -0.43446045, -1.10102898, -0.89243435,
       -0.49468857])]"
9499,movel_fit,"[array([ 884.91371454, -189.4236635 , 1032.3083806 ])]","[array([-0.04248981, -0.32005265, -0.42669922, -1.09322819, -0.8895292 ,
       -0.48495273])]"
9999,movel_fit,"[array([ 893.54434649, -189.20721572, 1034.80459325])]","[array([-0.04073433, -0.30780053, -0.41888098, -1.08524745, -0.88643236,
       -0.47518699])]"
10499,movel_fit,"[array([ 902.14249419, -188.99580054, 1037.3661285 ])]","[array([-0.03904404, -0.29560287, -0.41100622, -1.07712436, -0.88316117,
       -0.46541594])]"
10999,movel_fit,"[array([ 910.70851838, -188.76677265, 1039.98170814])]","[array([-0.03740194, -0.28345801, -0.4030719 , -1.06889617, -0.87973434,
       -0.45566197])]"
11499,movel_fit,"[array([ 919.2400619 , -188.49611322, 1042.63897748])]","[array([-0.03579013, -0.27136855, -0.39507669, -1.06060483, -0.87617407,
       -0.44595153])]"
11999,movel_fit,"[array([ 927.73335092, -188.15859239, 1045.32507659])]","[array([-0.03418962, -0.25933949, -0.38701982, -1.05229536, -0.87250552,
       -0.43631338])]"
12499,movel_fit,"[array([ 936.18647513, -187.72785258, 1048.02792408])]","[array([-0.03257977, -0.2473737 , -0.37889801, -1.0440122 , -0.86875522,
       -0.42677448])]"
12999,movel_fit,"[array([ 944.59492422, -187.17680881, 1050.73504627])]","[array([-0.03093932, -0.2354782 , -0.37070977, -1.03580299, -0.86495277,
       -0.41736473])]"
13499,movel_fit,"[array([ 952.95471366, -186.47774983, 1053.43478529])]","[array([-0.02924591, -0.22365977, -0.36245244, -1.02771505, -0.86112922,
       -0.40811311])]"
13999,movel_fit,"[array([ 961.25968328, -185.6027812 , 1056.11561848])]","[array([-0.02747684, -0.21192868, -0.3541249 , -1.01979754, -0.85731804,
       -0.39905034])]"
14499,movel_fit,"[array([ 969.50325907, -184.52397884, 1058.76687162])]","[array([-0.02560894, -0.20029616, -0.34572599, -1.01209927, -0.85355403,
       -0.39020666])]"
14999,movel_fit,"[array([ 977.67932478, -183.21342012, 1061.37908377])]","[array([-0.02361854, -0.18877303, -0.33725359, -1.00466765, -0.84987266,
       -0.38161073])]"
15499,movel_fit,"[array([ 985.7809569 , -181.64341928, 1063.94360502])]","[array([-0.02148189, -0.1773714 , -0.32870592, -0.99754973, -0.84631043,
       -0.37329102])]"
15999,movel_fit,"[array([ 993.79718335, -179.7874301 , 1066.45151243])]","[array([-0.01917627, -0.16610903, -0.32008519, -0.99079489, -0.84290608,
       -0.36527898])]"
16499,movel_fit,"[array([1001.7206504 , -177.6185222 , 1068.89586241])]","[array([-0.01667799, -0.15499844, -0.31138948, -0.98444823, -0.83969709,
       -0.35760143])]"
16999,movel_fit,"[array([1009.5404974 , -175.11087274, 1071.26917272])]","[array([-0.01396441, -0.14405671, -0.30262044, -0.97855696, -0.83672271,
       -0.35028805])]"
17499,movel_fit,"[array([1017.24523833, -172.23920321, 1073.56394928])]","[array([-0.01101327, -0.13330128, -0.29378045, -0.97316822, -0.83402264,
       -0.34336875])]"
17999,movel_fit,"[array([1024.82360162, -168.97828917, 1075.77240988])]","[array([-0.00780224, -0.12274859, -0.28487174, -0.968329  , -0.83163683,
       -0.33687345])]"
18499,movel_fit,"[array([1032.26187372, -165.30395481, 1077.88505589])]","[array([-0.00431007, -0.11241757, -0.27589982, -0.96408847, -0.8296064 ,
       -0.330835  ])]"
18999,movel_fit,"[array([1039.54723904, -161.1915569 , 1079.89086397])]","[array([-5.15133726e-04, -1.02324790e-01, -2.66869859e-01, -9.60496486e-01,
       -8.27972697e-01, -3.25286917e-01])]"
19499,movel_fit,"[array([1046.66208426, -156.61927333, 1081.77483027])]","[array([ 0.00360143, -0.09249211, -0.25779425, -0.95760685, -0.82677849,
       -0.32026832])]"
