breakpoints,primitives,p_bp,q_bp
17499,movel_fit,"[array([ 29.35016492, 517.69932789, 736.44076219])]","[array([ 0.25326847, -0.37972626,  0.1739361 ,  0.83350946,  0.51097057,
       -5.40537664])]"
17999,movel_fit,"[array([ 25.82537683, 517.54486373, 735.79832754])]","[array([ 0.25898516, -0.37877984,  0.1731592 ,  0.83331184,  0.51403893,
       -5.40612429])]"
18499,movel_fit,"[array([ 22.59208377, 517.44649533, 735.04718762])]","[array([ 0.264647  , -0.37742233,  0.17193315,  0.83321118,  0.51683759,
       -5.40693888])]"
18999,movel_fit,"[array([ 19.68050273, 517.41734323, 734.17483596])]","[array([ 0.27024315, -0.37562043,  0.1702203 ,  0.83322421,  0.51933808,
       -5.40781748])]"
19499,movel_fit,"[array([ 17.12273022, 517.47129041, 733.16792346])]","[array([ 0.27575944, -0.37334101,  0.16798316,  0.83336831,  0.52150985,
       -5.40875621])]"
19999,movel_fit,"[array([ 14.94945222, 517.62284495, 732.01105446])]","[array([ 0.28118436, -0.37054928,  0.16518257,  0.83366145,  0.523323  ,
       -5.40975115])]"
20499,movel_fit,"[array([ 13.19081949, 517.88721754, 730.68623997])]","[array([ 0.28650851, -0.36720777,  0.16177681,  0.83412239,  0.52474737,
       -5.41079833])]"
20999,movel_fit,"[array([ 11.87741078, 518.28024985, 729.17275499])]","[array([ 0.29172261, -0.36327681,  0.15772196,  0.8347707 ,  0.52575157,
       -5.41189343])]"
21499,movel_fit,"[array([ 11.04034986, 518.81778618, 727.44808006])]","[array([ 0.29681398, -0.35871809,  0.15297593,  0.8356259 ,  0.52630286,
       -5.41303077])]"
21999,movel_fit,"[array([ 10.70869644, 519.51558515, 725.48626996])]","[array([ 0.30177226, -0.35349177,  0.14749565,  0.83670768,  0.52636914,
       -5.4142043 ])]"
22499,movel_fit,"[array([ 10.90909414, 520.38907876, 723.25741673])]","[array([ 0.30658977, -0.34755619,  0.14123704,  0.83803574,  0.52591906,
       -5.41540749])]"
22999,movel_fit,"[array([ 11.66492412, 521.45277687, 720.72779613])]","[array([ 0.31126065, -0.34086958,  0.13415718,  0.83962924,  0.52492255,
       -5.41663288])]"
23499,movel_fit,"[array([ 12.99511973, 522.71997498, 717.85906208])]","[array([ 0.31578275, -0.33338916,  0.12621375,  0.84150671,  0.52335151,
       -5.41787216])]"
