average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
825.318850020602,835.6893669931831,776.9210542366683,7.20652632471838,0.3950118066418264,0.970716080065337,0.10564776468938804,0.22593198685754604,0.0007492968480770773,0.007776298151683654,3.102104325376006e-05,0.0006135528707116785
