primitives,points,q_bp
moveabsj,"[array([-923.18346946, -105.63664753,  500.38857167])]","[array([-0.39329399, -0.53400597, -3.18840744,  0.65059397,  0.51745324,
        0.53068657])]"
moveabsj,"[array([-903.12813591, -212.07852227,  525.93400073])]","[array([-0.28369892, -0.51110085, -3.15831731,  0.62241925,  0.502028  ,
        0.53234284])]"
moveabsj,"[array([-901.00046565, -222.44393189,  533.21944822])]","[array([-0.27242237, -0.50536773, -3.15228817,  0.61916504,  0.50264008,
        0.53306194])]"
moveabsj,"[array([-899.24018252, -232.81454118,  545.29354427])]","[array([-0.26069754, -0.49632396, -3.14313608,  0.61549676,  0.50545668,
        0.53437746])]"
moveabsj,"[array([-897.62037268, -243.16865891,  562.0994121 ])]","[array([-0.24863437, -0.48402826, -3.13107339,  0.61153167,  0.51044251,
        0.53628012])]"
moveabsj,"[array([-895.8939663 , -253.42119613,  583.35832407])]","[array([-0.23643698, -0.46886178, -3.11624926,  0.60738039,  0.51738882,
        0.53875193])]"
moveabsj,"[array([-893.74323299, -263.46275934,  608.34659952])]","[array([-0.22435722, -0.45145664, -3.09918999,  0.60319004,  0.52594879,
        0.54175035])]"
moveabsj,"[array([-890.88158269, -273.17410106,  635.81018192])]","[array([-0.21266389, -0.43277036, -3.08072102,  0.59913754,  0.53550842,
        0.54516451])]"
moveabsj,"[array([-887.14852726, -282.51991719,  663.97589333])]","[array([-0.20149841, -0.4140468 , -3.06197622,  0.59538861,  0.5453047 ,
        0.5488619 ])]"
moveabsj,"[array([-882.58855884, -291.53769533,  690.62963117])]","[array([-0.19089045, -0.39671459, -3.0443766 ,  0.5920817 ,  0.55435726,
        0.55269363])]"
moveabsj,"[array([-877.4657444 , -300.40974054,  713.40853622])]","[array([-0.18065507, -0.38219709, -3.02946945,  0.58942706,  0.56155357,
        0.55642603])]"
moveabsj,"[array([-872.20793672, -309.42776061,  729.95559582])]","[array([-0.17045811, -0.37189623, -3.01881259,  0.58764514,  0.56568219,
        0.55984848])]"
moveabsj,"[array([-867.32986511, -318.91518751,  737.75933578])]","[array([-0.15992319, -0.36736006, -3.01410368,  0.58701345,  0.56545579,
        0.56277274])]"
moveabsj,"[array([-863.27593348, -329.15992844,  733.94686656])]","[array([-0.14874689, -0.37050898, -3.01737109,  0.58767839,  0.55971562,
        0.5652893 ])]"
moveabsj,"[array([-860.04654158, -340.30308816,  715.58266277])]","[array([-0.13690999, -0.38330529, -3.03080664,  0.59017946,  0.54685453,
        0.56717398])]"
moveabsj,"[array([-856.90260872, -352.18725535,  679.92691383])]","[array([-0.12484686, -0.40806956, -3.05638238,  0.59505692,  0.52544013,
        0.56839264])]"
moveabsj,"[array([-851.87334885, -364.306475  ,  626.21302838])]","[array([-0.11347898, -0.44651267, -3.09473486,  0.60241769,  0.4948614 ,
        0.5694565 ])]"
moveabsj,"[array([-842.10993493, -376.11408651,  559.20059217])]","[array([-0.10360792, -0.49696713, -3.14280823,  0.6117416 ,  0.45643311,
        0.57082887])]"
moveabsj,"[array([-826.48406984, -387.36265021,  491.05173629])]","[array([-0.09512126, -0.55165245, -3.1921424 ,  0.62132101,  0.41504762,
        0.57217449])]"
moveabsj,"[array([-807.72956824, -398.01380813,  434.9541803 ])]","[array([-0.08710999, -0.59945638, -3.23336649,  0.62789268,  0.37855535,
        0.5735265 ])]"
moveabsj,"[array([-790.89951544, -408.10358765,  398.77515446])]","[array([-0.07842034, -0.63122349, -3.26024906,  0.63073889,  0.35325434,
        0.57354622])]"
moveabsj,"[array([-780.65427557, -417.48962305,  385.79152047])]","[array([-0.06847253, -0.64163183, -3.26921632,  0.62881812,  0.34409218,
        0.57250787])]"
moveabsj,"[array([-779.86222991, -426.01755281,  399.46267521])]","[array([-0.05719039, -0.62587823, -3.2572341 ,  0.62261251,  0.3539544 ,
        0.56909609])]"
moveabsj,"[array([-787.55928474, -434.05846187,  442.46089858])]","[array([-0.04451443, -0.58268382, -3.22244066,  0.61030554,  0.38400486,
        0.56375651])]"
moveabsj,"[array([-797.53388459, -442.87897428,  514.0610848 ])]","[array([-0.02989051, -0.51651733, -3.16557536,  0.59117186,  0.42966929,
        0.55605751])]"
moveabsj,"[array([-800.66979943, -453.37862235,  599.63802725])]","[array([-0.01346479, -0.44429343, -3.09779096,  0.56781343,  0.47788701,
        0.54836221])]"
moveabsj,"[array([-794.81530094, -464.1756938 ,  671.96912617])]","[array([ 2.34828683e-03, -3.88257706e-01, -3.04060026e+00,  5.47701635e-01,
        5.13831037e-01,  5.44530402e-01])]"
moveabsj,"[array([-786.18714686, -474.0262234 ,  709.85028856])]","[array([ 0.01581132, -0.36059797, -3.01145928,  0.53797063,  0.52977713,
        0.54455567])]"
moveabsj,"[array([-781.01449628, -482.50624194,  700.45721326])]","[array([ 0.02603708, -0.36835729, -3.02114017,  0.54237111,  0.5216935 ,
        0.54843756])]"
moveabsj,"[array([-777.8901836, -489.1800219,  643.7408774])]","[array([ 0.03254414, -0.4126118 , -3.07070572,  0.56161139,  0.4880787 ,
        0.55702278])]"
moveabsj,"[array([-746.15989738, -502.66008422,  460.78185897])]","[array([ 0.04655222, -0.57457803, -3.22978053,  0.62552033,  0.36709855,
        0.5853671 ])]"
