primitives,points,q_bp
moveabsj,"[array([-922.49042306, -104.63485854,  500.38285871])]","[array([-0.39534104, -0.53356482, -3.18914882,  0.64675357,  0.51665871,
        0.53381205])]"
moveabsj,"[array([-903.1373347 , -212.07505324,  525.900844  ])]","[array([-0.2837002 , -0.51116206, -3.15830968,  0.62236006,  0.50207088,
        0.53240962])]"
moveabsj,"[array([-900.99613298, -222.44585696,  533.25294788])]","[array([-0.2724212 , -0.5053161 , -3.15227978,  0.6192305 ,  0.50259178,
        0.53298789])]"
moveabsj,"[array([-899.26413533, -232.80056139,  545.33217048])]","[array([-0.26070998, -0.49632553, -3.14303094,  0.61558277,  0.50536581,
        0.53427238])]"
moveabsj,"[array([-897.61035427, -243.17030734,  562.09938697])]","[array([-0.24863584, -0.48400916, -3.13110295,  0.61151835,  0.51045033,
        0.53629462])]"
moveabsj,"[array([-895.87775981, -253.43866538,  583.33643458])]","[array([-0.2364147 , -0.46884864, -3.11632545,  0.60735576,  0.51745209,
        0.53879126])]"
moveabsj,"[array([-893.70418797, -263.4929114 ,  608.30636969])]","[array([-0.22432226, -0.45141218, -3.09935765,  0.60312906,  0.52606844,
        0.54183693])]"
moveabsj,"[array([-890.84770174, -273.20874875,  635.73463148])]","[array([-0.21261882, -0.43276529, -3.08091504,  0.59903283,  0.53568814,
        0.54530533])]"
moveabsj,"[array([-887.11127642, -282.54684937,  663.95267343])]","[array([-0.20146645, -0.41398318, -3.06212397,  0.59536252,  0.54539129,
        0.54890469])]"
moveabsj,"[array([-882.57841223, -291.55985383,  690.56956689])]","[array([-0.19085693, -0.39673664, -3.04448893,  0.59201339,  0.55448665,
        0.55278561])]"
moveabsj,"[array([-877.501023  , -300.41102665,  713.30771894])]","[array([-0.18064219, -0.38234896, -3.02949573,  0.58928952,  0.56170856,
        0.55659259])]"
moveabsj,"[array([-872.26329819, -309.41197718,  729.89571996])]","[array([-0.17046857, -0.37206148, -3.01872459,  0.58756184,  0.56574087,
        0.55994411])]"
moveabsj,"[array([-867.36995921, -318.88705751,  737.86831341])]","[array([-0.1599595 , -0.36737361, -3.0138305 ,  0.58718525,  0.56522009,
        0.56255907])]"
moveabsj,"[array([-863.35252884, -329.12551406,  733.95987962])]","[array([-0.14878538, -0.37066959, -3.01711901,  0.58770038,  0.55961881,
        0.56525228])]"
moveabsj,"[array([-860.09423734, -340.28424441,  715.59552673])]","[array([-0.13693057, -0.38339891, -3.03064552,  0.59020857,  0.54678742,
        0.56713341])]"
moveabsj,"[array([-856.81689412, -352.23543441,  680.04078062])]","[array([-0.12478415, -0.407781  , -3.05651992,  0.59530781,  0.52534841,
        0.56812562])]"
moveabsj,"[array([-851.62408553, -364.40300954,  626.25710324])]","[array([-0.1133647 , -0.44595696, -3.09544933,  0.60245618,  0.49505187,
        0.5694633 ])]"
moveabsj,"[array([-841.76700357, -376.25541662,  559.27733965])]","[array([-0.10342958, -0.49620903, -3.1437925 ,  0.61182347,  0.45670823,
        0.57083262])]"
moveabsj,"[array([-826.23940445, -387.48489803,  491.17205645])]","[array([-0.09495221, -0.55103667, -3.19282771,  0.62158192,  0.41518526,
        0.57199402])]"
moveabsj,"[array([-807.70450458, -398.06908337,  435.13548866])]","[array([-0.08701777, -0.5991178 , -3.23340653,  0.6285373 ,  0.37835558,
        0.57289605])]"
moveabsj,"[array([-791.0092554 , -408.08632617,  398.91712561])]","[array([-0.07843556, -0.63114988, -3.25991628,  0.63135471,  0.35291965,
        0.57287886])]"
moveabsj,"[array([-780.79556704, -417.45826964,  385.5123918 ])]","[array([-0.06851092, -0.64232966, -3.26883041,  0.62821764,  0.34432828,
        0.57311741])]"
moveabsj,"[array([-779.94077569, -425.97105111,  399.56847817])]","[array([-0.05726439, -0.62582367, -3.25698798,  0.62291735,  0.35367834,
        0.56871786])]"
moveabsj,"[array([-787.29603679, -434.12626258,  442.48091819])]","[array([-0.04441712, -0.58221426, -3.22320073,  0.61010906,  0.38428687,
        0.56403309])]"
moveabsj,"[array([-796.87725666, -443.04956098,  514.14941618])]","[array([-0.02963288, -0.5152017 , -3.1674455 ,  0.59103054,  0.4302528 ,
        0.55635888])]"
moveabsj,"[array([-800.11217044, -453.65644073,  599.48516727])]","[array([-0.0130074 , -0.44335081, -3.09957147,  0.56780761,  0.47881989,
        0.54856983])]"
moveabsj,"[array([-794.6848194 , -464.22143999,  671.97110754])]","[array([ 2.42632986e-03, -3.87985823e-01, -3.04097702e+00,  5.47740190e-01,
        5.13959549e-01,  5.44511520e-01])]"
moveabsj,"[array([-786.39116369, -473.95315143,  710.11748618])]","[array([ 0.01568152, -0.36083821, -3.01050854,  0.53837795,  0.52910228,
        0.54404943])]"
moveabsj,"[array([-781.23200505, -482.46733652,  700.46864894])]","[array([ 0.02596137, -0.36880426, -3.02049741,  0.54241899,  0.52148793,
        0.54836091])]"
moveabsj,"[array([-777.27294847, -489.28424076,  643.83716769])]","[array([ 0.03275477, -0.41127889, -3.07238623,  0.5616497 ,  0.48847859,
        0.55705937])]"
moveabsj,"[array([-746.29318032, -504.52340662,  460.54137367])]","[array([ 0.0497876 , -0.57532029, -3.22921924,  0.63258457,  0.3687454 ,
        0.57992995])]"
