primitives,points,q_bp
moveabsj,"[array([-923.1986948 , -105.64980637,  500.38768362])]","[array([-0.39326308, -0.53402311, -3.18838177,  0.65065613,  0.5174621 ,
        0.53063456])]"
moveabsj,"[array([-903.13383126, -212.07649412,  525.92995915])]","[array([-0.28369952, -0.51111715, -3.15830228,  0.62241683,  0.50202873,
        0.53234526])]"
moveabsj,"[array([-901.00166621, -222.44363373,  533.22976664])]","[array([-0.2724223 , -0.50535676, -3.15227777,  0.61918771,  0.5026227 ,
        0.5330361 ])]"
moveabsj,"[array([-899.24821227, -232.81075388,  545.30305023])]","[array([-0.26070023, -0.49632835, -3.14310393,  0.61552094,  0.50543265,
        0.53434835])]"
moveabsj,"[array([-897.61783468, -243.17054143,  562.09525112])]","[array([-0.24863234, -0.48402773, -3.13108508,  0.61152378,  0.51045269,
        0.53629022])]"
moveabsj,"[array([-895.89008556, -253.42887533,  583.32862468])]","[array([-0.2364259 , -0.46888502, -3.11629021,  0.60733521,  0.51744725,
        0.53880938])]"
moveabsj,"[array([-893.72561031, -263.47560952,  608.33400204])]","[array([-0.22434269, -0.45143092, -3.09926009,  0.60317136,  0.5259929 ,
        0.54177863])]"
moveabsj,"[array([-890.86539541, -273.19039536,  635.78052326])]","[array([-0.21264279, -0.4327616 , -3.0808071 ,  0.5990991 ,  0.53558336,
        0.54521813])]"
moveabsj,"[array([-887.13165984, -282.53322274,  663.96824319])]","[array([-0.2014821 , -0.41401489, -3.06204063,  0.59538493,  0.54534025,
        0.54887247])]"
moveabsj,"[array([-882.5848172 , -291.54686681,  690.60757262])]","[array([-0.19087643, -0.39672225, -3.04441847,  0.59205914,  0.55440584,
        0.55272503])]"
moveabsj,"[array([-877.479526  , -300.4122916 ,  713.37151109])]","[array([-0.18064662, -0.38225378, -3.02947783,  0.58938258,  0.56161218,
        0.55648125])]"
moveabsj,"[array([-872.22910225, -309.41895455,  729.94031267])]","[array([-0.17046674, -0.3719547 , -3.01876763,  0.58762026,  0.5656888 ,
        0.55987544])]"
moveabsj,"[array([-867.35089343, -318.90199288,  737.80113882])]","[array([-0.15993962, -0.36737783, -3.01398159,  0.58707967,  0.5653601 ,
        0.56268969])]"
moveabsj,"[array([-863.30932892, -329.14304438,  733.95703511])]","[array([-0.14876683, -0.37057625, -3.01725447,  0.58769153,  0.55966383,
        0.56526806])]"
moveabsj,"[array([-860.06237951, -340.29558512,  715.58194339])]","[array([-0.13691891, -0.38334071, -3.03075888,  0.5901766 ,  0.5468395 ,
        0.56717452])]"
moveabsj,"[array([-856.86136778, -352.20987715,  679.96815355])]","[array([-0.12481762, -0.40794307, -3.05646361,  0.59514955,  0.52541819,
        0.56829628])]"
moveabsj,"[array([-851.76403588, -364.34714304,  626.22202567])]","[array([-0.11343167, -0.44628025, -3.09505736,  0.60240806,  0.49496032,
        0.56948837])]"
moveabsj,"[array([-841.96323949, -376.17531204,  559.23557169])]","[array([-0.10353036, -0.49664   , -3.14322808,  0.61178381,  0.45654814,
        0.57082314])]"
moveabsj,"[array([-826.39118422, -387.42520128,  491.15077617])]","[array([-0.09502952, -0.55133895, -3.19238274,  0.62160915,  0.41503216,
        0.57191641])]"
moveabsj,"[array([-807.7120417 , -398.03761836,  435.01994057])]","[array([-0.08707129, -0.59931953, -3.23340613,  0.62812163,  0.37849422,
        0.57330666])]"
moveabsj,"[array([-790.94065974, -408.09523845,  398.81199194])]","[array([-0.07842935, -0.63122402, -3.26012584,  0.63091458,  0.35315138,
        0.57335243])]"
moveabsj,"[array([-780.71805598, -417.47322486,  385.71447355])]","[array([-0.06849384, -0.64186204, -3.26903805,  0.62868351,  0.34412519,
        0.57263512])]"
moveabsj,"[array([-779.89437041, -426.00435177,  399.47952263])]","[array([-0.0572104 , -0.62590008, -3.25713802,  0.62268371,  0.35388549,
        0.56900578])]"
moveabsj,"[array([-787.4451176 , -434.08629307,  442.47389651])]","[array([-0.04447497, -0.58247358, -3.22276876,  0.61022576,  0.38411926,
        0.56386877])]"
moveabsj,"[array([-797.25999854, -442.96074474,  514.07983077])]","[array([-0.02976501, -0.51599206, -3.16636747,  0.59110692,  0.42995082,
        0.5562    ])]"
moveabsj,"[array([-800.43491596, -453.52174939,  599.5251133 ])]","[array([-0.01322809, -0.44394699, -3.09858765,  0.5677931 ,  0.47838382,
        0.54848911])]"
moveabsj,"[array([-794.76712665, -464.19437096,  671.97152224])]","[array([ 2.38012535e-03, -3.88155954e-01, -3.04073734e+00,  5.47724248e-01,
        5.13877096e-01,  5.44514794e-01])]"
moveabsj,"[array([-786.26946926, -473.99695512,  709.93801878])]","[array([ 0.0157593 , -0.3607091 , -3.01110299,  0.53809907,  0.52954065,
        0.54439307])]"
moveabsj,"[array([-781.10333213, -482.49103466,  700.47156576])]","[array([ 0.02600731, -0.36853265, -3.02086491,  0.54241052,  0.52159305,
        0.54838368])]"
moveabsj,"[array([-777.64413009, -489.2325799 ,  643.80375803])]","[array([ 0.0326467 , -0.41205813, -3.07134829,  0.56171062,  0.4882054 ,
        0.55694935])]"
moveabsj,"[array([-746.18475803, -503.14140717,  460.84675089])]","[array([ 0.04738899, -0.57455541, -3.22962303,  0.62769883,  0.36733949,
        0.58358457])]"
