breakpoints,primitives,points,q_bp
25666,movel_fit,"[array([1143.67762294,   26.42193419, 1037.84344774])]","[array([-0.3445439 , -0.29495356,  0.65313293,  0.74376868,  1.4353477 ,
       -1.94030672])]"
25833,movel_fit,"[array([1144.6061899 ,   32.05867589, 1039.16520867])]","[array([-0.33807119, -0.29332266,  0.64999883,  0.7414442 ,  1.43605335,
       -1.93511587])]"
26000,movel_fit,"[array([1145.51660553,   37.70131913, 1040.47413159])]","[array([-0.33155474, -0.29165112,  0.64681735,  0.73902854,  1.43677267,
       -1.92992824])]"
26166,movel_fit,"[array([1146.40311124,   43.31612402, 1041.76195132])]","[array([-0.32503349, -0.28994998,  0.64360868,  0.73653606,  1.4375011 ,
       -1.924775  ])]"
26333,movel_fit,"[array([1147.2759091 ,   48.9708349 , 1043.04363108])]","[array([-0.31842834, -0.28819935,  0.64033483,  0.73393578,  1.43824738,
       -1.91959414])]"
26500,movel_fit,"[array([1148.12911514,   54.63173619, 1044.31080963])]","[array([-0.31177789, -0.2864099 ,  0.63701564,  0.73124141,  1.43900719,
       -1.9144167 ])]"
26666,movel_fit,"[array([1148.95730775,   60.2649579 , 1045.55546532])]","[array([-0.30512179, -0.28459314,  0.63367196,  0.72846887,  1.43977595,
       -1.90927359])]"
26833,movel_fit,"[array([1149.76996772,   65.93844706, 1046.79201939])]","[array([-0.29837922, -0.2827275 ,  0.63026402,  0.72558359,  1.44056316,
       -1.90410264])]"
27000,movel_fit,"[array([1150.56153907,   71.6183576 , 1048.01234319])]","[array([-0.29158947, -0.28082401,  0.62681229,  0.7226008 ,  1.44136458,
       -1.89893456])]"
27166,movel_fit,"[array([1151.32696395,   77.27068246, 1049.20868861])]","[array([-0.28479294, -0.27889447,  0.62333822,  0.71953797,  1.44217575,
       -1.89379989])]"
27333,movel_fit,"[array([1152.07494805,   82.96357633, 1050.39487194])]","[array([-0.27790702, -0.27691555,  0.61980025,  0.71635688,  1.44300708,
       -1.88863625])]"
27500,movel_fit,"[array([1152.80029001,   88.66305477, 1051.56302696])]","[array([-0.27097177, -0.27489855,  0.61621942,  0.71307433,  1.44385449,
       -1.88347396])]"
27666,movel_fit,"[array([1153.49832382,   94.33496705, 1052.70571081])]","[array([-0.26402837, -0.27285552,  0.61261772,  0.70970948,  1.44471369,
       -1.87834321])]"
27833,movel_fit,"[array([1154.1769246 ,  100.04767719, 1053.83606966])]","[array([-0.25699241, -0.27076134,  0.60895185,  0.70622038,  1.44559611,
       -1.87318136])]"
28000,movel_fit,"[array([1154.83127367,  105.76705475, 1054.94653127])]","[array([-0.24990473, -0.26862754,  0.60524343,  0.70262551,  1.44649787,
       -1.86801837])]"
28166,movel_fit,"[array([1155.45712644,  111.45879929, 1056.02999145])]","[array([-0.24280744, -0.26646649,  0.60151504,  0.69894591,  1.44741476,
       -1.86288419])]"
28333,movel_fit,"[array([1156.06147046,  117.191482  , 1057.09885911])]","[array([-0.23561421, -0.26425125,  0.5977217 ,  0.69513579,  1.44835935,
       -1.85771585])]"
28500,movel_fit,"[array([1156.63989937,  122.93081921, 1058.14588943])]","[array([-0.22836682, -0.26199373,  0.59388569,  0.69121555,  1.4493278 ,
       -1.85254311])]"
28666,movel_fit,"[array([1157.18862113,  128.64235559, 1059.16435217])]","[array([-0.22110836, -0.25970676,  0.59003027,  0.68720826,  1.45031584,
       -1.8473958 ])]"
28833,movel_fit,"[array([1157.71367746,  134.39486296, 1060.16585009])]","[array([-0.21375058, -0.25736165,  0.58610892,  0.68306429,  1.45133719,
       -1.84221065])]"
29000,movel_fit,"[array([1158.21110565,  140.15389801, 1061.14350121])]","[array([-0.20633626, -0.25497084,  0.58214469,  0.67880613,  1.45238788,
       -1.83701738])]"
29166,movel_fit,"[array([1158.67759899,  145.88484661, 1062.09098672])]","[array([-0.19890958, -0.25254787,  0.57816171,  0.67445909,  1.4534633 ,
       -1.83184592])]"
29333,movel_fit,"[array([1159.11819423,  151.65666982, 1063.01903271])]","[array([-0.19138035, -0.25006234,  0.57411203,  0.66996967,  1.45457836,
       -1.82663271])]"
29500,movel_fit,"[array([1159.52940542,  157.43475969, 1063.92115778])]","[array([-0.18379247, -0.24752753,  0.57001966,  0.66536268,  1.45572866,
       -1.82140766])]"
29666,movel_fit,"[array([1159.90844573,  163.18434122, 1064.79149423])]","[array([-0.17619129, -0.24495792,  0.56590973,  0.66066586,  1.45690892,
       -1.816201  ])]"
29833,movel_fit,"[array([1160.25928724,  168.9745482 , 1065.63981981])]","[array([-0.16848467, -0.2423215 ,  0.56173306,  0.65582182,  1.45813526,
       -1.81094892])]"
30000,movel_fit,"[array([1160.57895583,  174.77060498, 1066.46009385])]","[array([-0.1607177 , -0.2396326 ,  0.55751478,  0.65085788,  1.45940252,
       -1.80568171])]"
30166,movel_fit,"[array([1160.86522079,  180.53757646, 1067.24694168])]","[array([-0.15293701, -0.23690692,  0.55328113,  0.64580433,  1.46070447,
       -1.80043014])]"
30333,movel_fit,"[array([1161.12092994,  186.34474704, 1068.0091204 ])]","[array([-0.1450485 , -0.23411087,  0.54898189,  0.64059995,  1.46205845,
       -1.79513012])]"
30500,movel_fit,"[array([1161.34365798,  192.15717331, 1068.74107268])]","[array([-0.13709854, -0.23126007,  0.54464338,  0.63527466,  1.46345826,
       -1.78981252])]"
30666,movel_fit,"[array([1161.53176818,  197.93976448, 1069.43796105])]","[array([-0.1291351 , -0.22837158,  0.54029306,  0.62986143,  1.4648965 ,
       -1.78450877])]"
30833,movel_fit,"[array([1161.68692523,  203.76192769, 1070.10744957])]","[array([-0.12106211, -0.22541023,  0.53587979,  0.62429521,  1.46639174,
       -1.77915449])]"
31000,movel_fit,"[array([1161.80729141,  209.58855567, 1070.74450926])]","[array([-0.11292731, -0.22239305,  0.53143114,  0.61860862,  1.46793659,
       -1.77378123])]"
31166,movel_fit,"[array([1161.89186335,  215.38441096, 1071.34488606])]","[array([-0.10478005, -0.21933848,  0.52697571,  0.61283733,  1.46952233,
       -1.76842111])]"
31333,movel_fit,"[array([1161.94106508,  221.21898974, 1071.91507923])]","[array([-0.09652231, -0.21620978,  0.52246162,  0.60691255,  1.47116891,
       -1.76300943])]"
31500,movel_fit,"[array([1161.95368689,  227.05702972, 1072.45063537])]","[array([-0.08820325, -0.21302529,  0.51791758,  0.60086959,  1.47286766,
       -1.75757838])]"
31666,movel_fit,"[array([1161.92939912,  232.86316125, 1072.94793171])]","[array([-0.0798736 , -0.20980484,  0.51337318,  0.59474681,  1.47460854,
       -1.75216074])]"
31833,movel_fit,"[array([1161.86732994,  238.70693013, 1073.41223243])]","[array([-0.07143349, -0.20650991,  0.50877591,  0.58847176,  1.47641306,
       -1.74669138])]"
32000,movel_fit,"[array([1161.76693916,  244.55293366, 1073.83970867])]","[array([-0.06293349, -0.20316011,  0.50415544,  0.58208246,  1.47827133,
       -1.74120306])]"
32166,movel_fit,"[array([1161.62861169,  250.36569073, 1074.22741799])]","[array([-0.05442574, -0.19977639,  0.49954211,  0.57561988,  1.48017214,
       -1.73572907])]"
32333,movel_fit,"[array([1161.45012764,  256.21475171, 1074.57932146])]","[array([-0.04580857, -0.19631838,  0.49488289,  0.56900806,  1.48213875,
       -1.73020371])]"
32499,movel_fit,"[array([1161.23308668,  262.02956428, 1074.89050843])]","[array([-0.03718611, -0.19282788,  0.49023617,  0.56232826,  1.48414796,
       -1.72469344])]"
32666,movel_fit,"[array([1160.97434409,  267.87965416, 1075.16403591])]","[array([-0.02845556, -0.18926319,  0.48554865,  0.55550229,  1.48622434,
       -1.71913213])]"
32833,movel_fit,"[array([1160.6745684 ,  273.72943492, 1075.39722731])]","[array([-0.0196699 , -0.18564548,  0.48085099,  0.54857259,  1.48835635,
       -1.71355314])]"
33000,movel_fit,"[array([1160.33325613,  279.57832345, 1075.58941051])]","[array([-0.01083049, -0.18197497,  0.47614591,  0.5415419 ,  1.49054443,
       -1.70795669])]"
33166,movel_fit,"[array([1159.95234172,  285.39070475, 1075.73915135])]","[array([-0.00199222, -0.17827425,  0.47146435,  0.53445614,  1.49277549,
       -1.70237656])]"
33333,movel_fit,"[array([1159.52676905,  291.23598176, 1075.84761435])]","[array([ 0.00694976, -0.17449876,  0.46675261,  0.52723312,  1.49507701,
       -1.69674562])]"
33500,movel_fit,"[array([1159.05825657,  297.07848445, 1075.91314619])]","[array([ 0.01594057, -0.17067055,  0.46204157,  0.51991864,  1.49743639,
       -1.6910974 ])]"
33666,movel_fit,"[array([1158.54957004,  302.88258857, 1075.93513841])]","[array([ 0.024924  , -0.16681281,  0.45736205,  0.51256093,  1.49983975,
       -1.68546582])]"
33833,movel_fit,"[array([1157.99417532,  308.71753528, 1075.91327124])]","[array([ 0.0340062 , -0.16287874,  0.45266027,  0.50507524,  1.50231691,
       -1.67978286])]"
34000,movel_fit,"[array([1157.39462233,  314.54763906, 1075.84671491])]","[array([ 0.04313091, -0.15889098,  0.44796699,  0.49750976,  1.50485452,
       -1.67408214])]"
34166,movel_fit,"[array([1156.75454132,  320.33731281, 1075.73573095])]","[array([ 0.05224071, -0.15487332,  0.44331272,  0.48991486,  1.50743788,
       -1.66839762])]"
34333,movel_fit,"[array([1156.06588819,  326.15557122, 1075.57846546])]","[array([ 0.06144276, -0.1507767 ,  0.43864381,  0.48220367,  1.51009919,
       -1.66266042])]"
34500,movel_fit,"[array([1155.33207821,  331.96676006, 1075.37495736])]","[array([ 0.07067954, -0.14662441,  0.43399072,  0.47442662,  1.51282425,
       -1.65690425])]"
34666,movel_fit,"[array([1154.5576343 ,  337.73538047, 1075.12637816])]","[array([ 0.07989253, -0.14244097,  0.4293835 ,  0.46663598,  1.51559736,
       -1.6511632 ])]"
34833,movel_fit,"[array([1153.73297721,  343.53015219, 1074.82929672])]","[array([ 0.08918965, -0.13817507,  0.42476889,  0.45874325,  1.51845312,
       -1.64536752])]"
35000,movel_fit,"[array([1152.86241616,  349.31550352, 1074.48466133])]","[array([ 0.09851223, -0.13385079,  0.42017692,  0.45080085,  1.52137627,
       -1.63955109])]"
35166,movel_fit,"[array([1151.9513888 ,  355.0560785 , 1074.09458799])]","[array([ 0.10780084, -0.12949356,  0.41563703,  0.4428626 ,  1.52434989,
       -1.63374826])]"
35333,movel_fit,"[array([1150.98876266,  360.82023013, 1073.65403254])]","[array([ 0.11716385, -0.12504984,  0.41109661,  0.43483893,  1.52741097,
       -1.62788843])]"
35500,movel_fit,"[array([1149.9797631 ,  366.57252386, 1073.16488762])]","[array([ 0.12654165, -0.12054469,  0.40658512,  0.42678386,  1.53054293,
       -1.62200576])]"
35666,movel_fit,"[array([1148.93075725,  372.2778035 , 1072.63024142])]","[array([ 0.13587414, -0.11600458,  0.40213127,  0.41875235,  1.53372746,
       -1.61613496])]"
35833,movel_fit,"[array([1147.82904893,  378.00398107, 1072.04340898])]","[array([ 0.14526982, -0.1113738 ,  0.39768329,  0.4106543 ,  1.53700392,
       -1.61020455])]"
36000,movel_fit,"[array([1146.68079434,  383.7158159 , 1071.40725529])]","[array([ 0.1546684 , -0.10667844,  0.39326992,  0.40254487,  1.54035427,
       -1.60424909])]"
36166,movel_fit,"[array([1145.49329677,  389.37840953, 1070.72586066])]","[array([ 0.16400943, -0.1019462 ,  0.388919  ,  0.39447963,  1.54375866,
       -1.5983037 ])]"
36333,movel_fit,"[array([1144.25229361,  395.0591573 , 1069.99087996])]","[array([ 0.17340119, -0.09711903,  0.38457971,  0.38636849,  1.5472589 ,
       -1.59229598])]"
36500,movel_fit,"[array([1142.96487842,  400.72307027, 1069.20617051])]","[array([ 0.18278303, -0.09222418,  0.38027988,  0.37826723,  1.55083546,
       -1.58626086])]"
36666,movel_fit,"[array([1141.63928873,  406.33556578, 1068.37681605])]","[array([ 0.19209448, -0.08729053,  0.37604628,  0.37023147,  1.55446696,
       -1.58023389])]"
36833,movel_fit,"[array([1140.25970074,  411.96344658, 1067.4928006 ])]","[array([ 0.20144326, -0.08225753,  0.37182911,  0.3621717 ,  1.55819782,
       -1.57414159])]"
37000,movel_fit,"[array([1138.83414324,  417.5720337 , 1066.55898506])]","[array([ 0.2107687 , -0.07715357,  0.36765507,  0.35414373,  1.56200708,
       -1.56801924])]"
37166,movel_fit,"[array([1137.3717775 ,  423.12711771, 1065.58145865])]","[array([ 0.22001066, -0.07200866,  0.36354965,  0.34620266,  1.56587191,
       -1.56190278])]"
37333,movel_fit,"[array([1135.85523169,  428.69483427, 1064.54853278])]","[array([ 0.22927595, -0.06675955,  0.35946411,  0.33826015,  1.56983959,
       -1.55571742])]"
37500,movel_fit,"[array([1134.29345906,  434.2408723 , 1063.4660738 ])]","[array([ 0.23850421, -0.06143567,  0.35542381,  0.33037151,  1.57388783,
       -1.54949873])]"
37666,movel_fit,"[array([1132.69652573,  439.73145199, 1062.34116915])]","[array([ 0.24763601, -0.05606816,  0.35145289,  0.32259074,  1.57799243,
       -1.54328299])]"
37833,movel_fit,"[array([1131.04553278,  445.23197039, 1061.16046453])]","[array([ 0.25677682, -0.05059087,  0.34750362,  0.31483134,  1.5822037 ,
       -1.53699393])]"
38000,movel_fit,"[array([1129.3503389 ,  450.70854162, 1059.93082419])]","[array([ 0.26586696, -0.04503432,  0.34360001,  0.30714757,  1.58649803,
       -1.5306674 ])]"
38166,movel_fit,"[array([1127.62188837,  456.1278701 , 1058.66031718])]","[array([ 0.274848  , -0.03943092,  0.33976483,  0.29959185,  1.59084983,
       -1.52434006])]"
38333,movel_fit,"[array([1125.83978363,  461.55454761, 1057.33393886])]","[array([ 0.28382371, -0.03371151,  0.33595149,  0.29208015,  1.59531241,
       -1.51793402])]"
38500,movel_fit,"[array([1124.01476211,  466.95516932, 1055.95953448])]","[array([ 0.29273539, -0.02790799,  0.33218276,  0.28466523,  1.59986064,
       -1.51148556])]"
38666,movel_fit,"[array([1122.15861257,  472.29697611, 1054.54612926])]","[array([ 0.30152595, -0.02205431,  0.32848024,  0.27739742,  1.60446726,
       -1.50503192])]"
38833,movel_fit,"[array([1120.24947425,  477.64369397, 1053.07709151])]","[array([ 0.31029702, -0.01607851,  0.32479871,  0.27019586,  1.60918833,
       -1.4984936 ])]"
39000,movel_fit,"[array([1118.29892971,  482.96245254, 1051.56122172])]","[array([ 0.31899123, -0.01001432,  0.32115999,  0.26311128,  1.61399672,
       -1.49190762])]"
39166,movel_fit,"[array([1116.31957263,  488.22107766, 1050.00846777])]","[array([ 0.32755312, -0.00389781,  0.31758491,  0.25619145,  1.61886293,
       -1.4853122 ])]"
39333,movel_fit,"[array([1114.28812067,  493.48237606, 1048.40060141])]","[array([ 0.33608184,  0.00234544,  0.31402993,  0.24935928,  1.62384527,
       -1.47862638])]"
39500,movel_fit,"[array([1112.21696206,  498.71406115, 1046.74734464])]","[array([ 0.34452167,  0.0086792 ,  0.31051636,  0.24266292,  1.62891394,
       -1.47188838])]"
39666,movel_fit,"[array([1110.11945086,  503.88458639, 1045.05952743])]","[array([ 0.35281914,  0.01506462,  0.30706473,  0.23614709,  1.63403654,
       -1.46513794])]"
39833,movel_fit,"[array([1107.97093011,  509.05579313, 1043.31736194])]","[array([ 0.36107063,  0.02157802,  0.30363353,  0.22973888,  1.63927292,
       -1.45829286])]"
40000,movel_fit,"[array([1105.78454935,  514.19602111, 1041.53145103])]","[array([ 0.36922242,  0.02818002,  0.30024403,  0.22348333,  1.64458993,
       -1.45139317])]"
40166,movel_fit,"[array([1103.57437483,  519.27438591, 1039.71346076])]","[array([ 0.3772234 ,  0.0348285 ,  0.29691677,  0.2174215 ,  1.64995179,
       -1.44448051])]"
40333,movel_fit,"[array([1101.31442609,  524.35172391, 1037.84208611])]","[array([ 0.38516696,  0.04160112,  0.29361261,  0.21148499,  1.65541917,
       -1.43747186])]"
40500,movel_fit,"[array([1099.01856598,  529.39703419, 1035.92876498])]","[array([ 0.3930018 ,  0.04845498,  0.29035298,  0.20571509,  1.66095526,
       -1.43040934])]"
40666,movel_fit,"[array([1096.70152226,  534.38011792, 1033.98594968])]","[array([ 0.40067951,  0.0553446 ,  0.28715853,  0.20014866,  1.66652094,
       -1.42333684])]"
40833,movel_fit,"[array([1094.33604531,  539.3607723 , 1031.99086523])]","[array([ 0.40829036,  0.06234869,  0.28399257,  0.194722  ,  1.67217723,
       -1.41617061])]"
41000,movel_fit,"[array([1091.93666097,  544.30867647, 1029.95573537])]","[array([ 0.41578584,  0.06942111,  0.28087651,  0.18947209,  1.67788413,
       -1.40895498])]"
41166,movel_fit,"[array([1089.51870702,  549.19432748, 1027.89374724])]","[array([ 0.42312048,  0.07651365,  0.27783073,  0.18443118,  1.6836    ,
       -1.40173576])]"
41333,movel_fit,"[array([1087.05372118,  554.07645307, 1025.7807072 ])]","[array([ 0.43038134,  0.08370622,  0.27482078,  0.17954046,  1.68938635,
       -1.39442842])]"
41500,movel_fit,"[array([1084.55684152,  558.92541918, 1023.62957466])]","[array([ 0.43752288,  0.09095054,  0.27186742,  0.17483232,  1.69520136,
       -1.38707889])]"
41666,movel_fit,"[array([1082.04396529,  563.71241534, 1021.45422078])]","[array([ 0.44450267,  0.09819712,  0.26898993,  0.1703343 ,  1.70100261,
       -1.37973419])]"
41833,movel_fit,"[array([1079.48547585,  568.49507259, 1019.22908837])]","[array([ 0.45140437,  0.10552777,  0.26615556,  0.16599282,  1.70685287,
       -1.37230837])]"
42000,movel_fit,"[array([1076.89707429,  573.24443699, 1016.9678237 ])]","[array([ 0.45818535,  0.11289386,  0.26338345,  0.16183578,  1.71271061,
       -1.36484793])]"
42166,movel_fit,"[array([1074.29516981,  577.93237509, 1014.68493411])]","[array([ 0.46480608,  0.12024646,  0.26069084,  0.1578864 ,  1.71853483,
       -1.35739986])]"
42333,movel_fit,"[array([1071.64905152,  582.6153976 , 1012.35355765])]","[array([ 0.47134646,  0.12767031,  0.25804605,  0.15409687,  1.72439066,
       -1.34987599])]"
42500,movel_fit,"[array([1068.97493816,  587.26521371, 1009.98798224])]","[array([ 0.4777665 ,  0.13511819,  0.25546572,  0.15049118,  1.73023895,
       -1.34232211])]"
42666,movel_fit,"[array([1066.28970857,  591.85434405, 1007.60330831])]","[array([ 0.48402914,  0.1425432 ,  0.25296445,  0.14708891,  1.7360418 ,
       -1.33478409])]"
42833,movel_fit,"[array([1063.56161974,  596.43816109, 1005.17143159])]","[array([ 0.49021015,  0.15003361,  0.25051129,  0.1438487 ,  1.74186728,
       -1.32717084])]"
43000,movel_fit,"[array([1060.80736862,  600.98901577, 1002.70724155])]","[array([ 0.49627173,  0.15754443,  0.24812024,  0.1407914 ,  1.74767959,
       -1.31952672])]"
43166,movel_fit,"[array([1058.04426804,  605.48005875, 1000.22639441])]","[array([ 0.50217889,  0.16503096,  0.24580342,  0.13793361,  1.75344413,
       -1.31189622])]"
43333,movel_fit,"[array([1055.23960731,  609.96551562,  997.69960905])]","[array([ 0.50800294,  0.17258448,  0.24353098,  0.13524103,  1.7592312 ,
       -1.30418533])]"
43500,movel_fit,"[array([1052.41052899,  614.41836006,  995.14234184])]","[array([ 0.51370799,  0.18016141,  0.24131498,  0.13273177,  1.76500736,
       -1.29643741])]"
43666,movel_fit,"[array([1049.57475104,  618.81235427,  992.57077267])]","[array([ 0.51926095,  0.18771778,  0.23916616,  0.13041969,  1.77073959,
       -1.28869649])]"
43833,movel_fit,"[array([1046.6986613 ,  623.20058078,  989.9545108 ])]","[array([ 0.52472861,  0.19534606,  0.23705674,  0.12827761,  1.7764983 ,
       -1.28086661])]"
44000,movel_fit,"[array([1043.79982121,  627.5566249 ,  987.30954879])]","[array([ 0.53007712,  0.20300185,  0.23499825,  0.12632068,  1.78224981,
       -1.27299175])]"
44166,movel_fit,"[array([1040.89632976,  631.85485081,  984.65256098])]","[array([ 0.53527544,  0.21063939,  0.23300147,  0.12455962,  1.78795984,
       -1.26511741])]"
44333,movel_fit,"[array([1037.95373908,  636.14721515,  981.95211343])]","[array([ 0.54038627,  0.21835011,  0.23104177,  0.12297368,  1.79369625,
       -1.25714725])]"
44500,movel_fit,"[array([1034.99000518,  640.40791204,  979.22470483])]","[array([ 0.54537816,  0.22608639,  0.22913139,  0.12157426,  1.79942242,
       -1.24912789])]"
44666,movel_fit,"[array([1032.02358447,  644.61190487,  976.48747398])]","[array([ 0.55022272,  0.23379883,  0.22728204,  0.12036789,  1.80510068,
       -1.24110807])]"
44833,movel_fit,"[array([1029.01925464,  648.81005094,  973.70800578])]","[array([ 0.5549791 ,  0.24157634,  0.22547269,  0.11933931,  1.81079468,
       -1.23299237])]"
45000,movel_fit,"[array([1025.99533901,  652.97715229,  970.90327155])]","[array([ 0.55961883,  0.24936744,  0.22371643,  0.1184951 ,  1.81646419,
       -1.22483117])]"
45166,movel_fit,"[array([1022.97062278,  657.08876703,  968.09084001])]","[array([ 0.56411659,  0.25711954,  0.22202541,  0.11783679,  1.82206873,
       -1.21667668])]"
45333,movel_fit,"[array([1019.90916123,  661.19467983,  965.23736892])]","[array([ 0.56852839,  0.26491978,  0.22038153,  0.11735393,  1.82766855,
       -1.20843419])]"
45500,movel_fit,"[array([1016.82960974,  665.27029059,  962.36026254])]","[array([ 0.57282888,  0.27271515,  0.21879734,  0.11704799,  1.83322254,
       -1.20015659])]"
45666,movel_fit,"[array([1013.75104521,  669.29173434,  959.477479  ])]","[array([ 0.57699563,  0.28045322,  0.21728369,  0.11691579,  1.83869119,
       -1.19189749])]"
45833,movel_fit,"[array([1010.63684041,  673.30774017,  956.55479385])]","[array([ 0.58108132,  0.28822231,  0.21582373,  0.11695205,  1.8441348 ,
       -1.18356058])]"
46000,movel_fit,"[array([1007.50593934,  677.29427745,  953.60999986])]","[array([ 0.58506305,  0.29597226,  0.21442745,  0.11715437,  1.84951629,
       -1.17519801])]"
46166,movel_fit,"[array([1004.37766791,  681.22802232,  950.66140208])]","[array([ 0.58892029,  0.30365489,  0.21310261,  0.11751656,  1.85480181,
       -1.16686119])]"
46333,movel_fit,"[array([1001.21474771,  685.15665321,  947.67393361])]","[array([ 0.59270174,  0.3113626 ,  0.21183244,  0.11803982,  1.86005487,
       -1.15844968])]"
46500,movel_fit,"[array([998.0363687 , 689.05666712, 944.66573501])]","[array([ 0.59638578,  0.31905017,  0.21062377,  0.11871986,  1.86524475,
       -1.15001231])]"
46666,movel_fit,"[array([994.86207004, 692.90523957, 941.65542447])]","[array([ 0.59995289,  0.32667383,  0.20948165,  0.11954905,  1.87034332,
       -1.14159776])]"
46833,movel_fit,"[array([991.65395796, 696.7490064 , 938.6071377 ])]","[array([ 0.60344755,  0.3343274 ,  0.20839088,  0.12053555,  1.87541425,
       -1.13310249])]"
47000,movel_fit,"[array([988.43144479, 700.56496231, 935.53934006])]","[array([ 0.60684947,  0.34196557,  0.2073577 ,  0.121673  ,  1.88042739,
       -1.12457597])]"
47166,movel_fit,"[array([985.2142733 , 704.33076499, 932.47095165])]","[array([ 0.61014091,  0.34954083,  0.20638816,  0.12295077,  1.88535106,
       -1.11607073])]"
47333,movel_fit,"[array([981.96399223, 708.09204841, 929.36537341])]","[array([ 0.61336392,  0.35713834,  0.20547267,  0.12438064,  1.89023769,
       -1.10748928])]"
47500,movel_fit,"[array([978.70024823, 711.82631858, 926.24140088])]","[array([ 0.6165019 ,  0.36470131,  0.2046212 ,  0.12594965,  1.89504492,
       -1.09889275])]"
47666,movel_fit,"[array([975.44301268, 715.51174413, 923.11827128])]","[array([ 0.61954156,  0.37216824,  0.2038441 ,  0.12763895,  1.89972611,
       -1.09034826])]"
47833,movel_fit,"[array([972.15335937, 719.19303969, 919.95873104])]","[array([ 0.6225258 ,  0.37960773,  0.2031392 ,  0.12945776,  1.90431374,
       -1.08177379])]"
48000,movel_fit,"[array([968.85120274, 722.84826326, 916.78192657])]","[array([ 0.62544365,  0.3869505 ,  0.20251901,  0.13138258,  1.90875244,
       -1.07324602])]"
48166,movel_fit,"[array([965.55676926, 726.45611816, 913.60742762])]","[array([ 0.6282864 ,  0.3941311 ,  0.20199269,  0.13338605,  1.91299222,
       -1.06484028])]"
48333,movel_fit,"[array([962.23071915, 730.06044092, 910.39738982])]","[array([ 0.63109602,  0.40122092,  0.20155673,  0.13547822,  1.91706773,
       -1.05647476])]"
48500,movel_fit,"[array([958.89321552, 733.63977543, 907.17129259])]","[array([ 0.63386051,  0.40817596,  0.20121164,  0.13763778,  1.92095308,
       -1.04820596])]"
48666,movel_fit,"[array([955.56467867, 737.17321082, 903.94898991])]","[array([ 0.63656411,  0.41497766,  0.20094788,  0.13985114,  1.92465182,
       -1.04006618])]"
48833,movel_fit,"[array([952.20530301, 740.70351963, 900.69202935])]","[array([ 0.63923257,  0.42175869,  0.20074223,  0.14215885,  1.92826577,
       -1.03191054])]"
49000,movel_fit,"[array([948.83534826, 744.20940074, 897.42010962])]","[array([ 0.6418334 ,  0.42855669,  0.20056852,  0.1445794 ,  1.9318605 ,
       -1.02370862])]"
49166,movel_fit,"[array([945.47526213, 747.66997686, 894.15324129])]","[array([ 0.64432753,  0.43542382,  0.20039759,  0.14714445,  1.93551796,
       -1.01540941])]"
49333,movel_fit,"[array([942.08469416, 751.12672859, 890.85231526])]","[array([ 0.64671777,  0.44251294,  0.20020849,  0.14993767,  1.93935886,
       -1.00682586])]"
49500,movel_fit,"[array([938.68403502, 754.55861096, 887.5372356 ])]","[array([ 0.64897464,  0.44975337,  0.20001837,  0.15297063,  1.94332588,
       -0.99801542])]"
49666,movel_fit,"[array([935.29417028, 757.94572797, 884.22838274])]","[array([ 0.65111688,  0.45683037,  0.19991885,  0.15615912,  1.94709031,
       -0.9892889 ])]"
49833,movel_fit,"[array([931.87535969, 761.33081272, 880.88668056])]","[array([ 0.653307  ,  0.46308033,  0.20013504,  0.15926645,  1.9498624 ,
       -0.9813179 ])]"
50000,movel_fit,"[array([928.45051518, 764.69851402, 877.53364464])]","[array([ 0.65586703,  0.46685645,  0.20112901,  0.16160205,  1.94983887,
       -0.97587738])]"
