breakpoints,primitives,p_bp,q_bp
12999,moveabsj,"[array([ 614.24451915, -756.21954142,  494.39528794])]","[array([ 1.76277579, -0.65220852, -3.00229003,  3.41517767, -0.99642163,
       -2.44558061])]"
13999,moveabsj,"[array([ 620.17667779, -752.49058642,  508.92777228])]","[array([ 1.77006116, -0.64234334, -2.99270033,  3.41133262, -1.00294825,
       -2.44339262])]"
14999,moveabsj,"[array([ 625.88873753, -748.48936884,  522.57429622])]","[array([ 1.7771631 , -0.63314492, -2.98369615,  3.40767789, -1.00900838,
       -2.44121353])]"
15999,moveabsj,"[array([ 631.37066694, -744.2432788 ,  534.82780077])]","[array([ 1.78406912, -0.62493388, -2.97559568,  3.40427008, -1.01436237,
       -2.43907456])]"
16999,moveabsj,"[array([ 636.6251673 , -739.79783421,  545.16986365])]","[array([ 1.79077604, -0.61803646, -2.96872743,  3.40116769, -1.01876405,
       -2.43700572])]"
17999,moveabsj,"[array([ 641.6628955 , -735.20974367,  553.07315662])]","[array([ 1.79728558, -0.61278626, -2.96342947,  3.39843287, -1.02196077,
       -2.4350356 ])]"
18999,moveabsj,"[array([ 646.49331964, -730.53913018,  557.9928021 ])]","[array([ 1.80359581, -0.60953362, -2.96005565,  3.3961355 , -1.02368832,
       -2.43319215])]"
19999,moveabsj,"[array([ 651.11065049, -725.84202577,  559.35595726])]","[array([ 1.80968751, -0.60865652, -2.95898291,  3.39435878, -1.02366568,
       -2.43150422])]"
20999,moveabsj,"[array([ 655.48846237, -721.14783594,  556.56001411])]","[array([ 1.8155239 , -0.61056708, -2.96061281,  3.39320036, -1.02159153,
       -2.42999819])]"
21999,moveabsj,"[array([ 659.5566972 , -716.44630253,  548.96992478])]","[array([ 1.82102952, -0.61572082, -2.96537489,  3.39277922, -1.01714115,
       -2.42869815])]"
22999,moveabsj,"[array([ 663.18623938, -711.65971348,  535.95817586])]","[array([ 1.82608127, -0.62460144, -2.97370337,  3.39323395, -1.00997986,
       -2.42761935])]"
23999,moveabsj,"[array([ 666.18101617, -706.60349758,  516.96455246])]","[array([ 1.8305104 , -0.63769713, -2.98600302,  3.39471495, -0.99977999,
       -2.42675602])]"
24999,moveabsj,"[array([ 668.27608133, -700.95524997,  491.62135025])]","[array([ 1.83410826, -0.65543598, -3.00257514,  3.39736463, -0.98626401,
       -2.42606788])]"
25999,moveabsj,"[array([ 669.16736587, -694.2477558 ,  459.97928867])]","[array([ 1.83665825, -0.67804604, -3.02347792,  3.40127083, -0.96929344,
       -2.42546848])]"
26999,moveabsj,"[array([ 668.59656706, -685.92702272,  422.80613643])]","[array([ 1.83800929, -0.70533257, -3.04833059,  3.40638861, -0.94900657,
       -2.42483036])]"
27999,moveabsj,"[array([ 666.4923931 , -675.53453635,  381.87418046])]","[array([ 1.83818126, -0.73639009, -3.07609945,  3.41244563, -0.92600451,
       -2.42402731])]"
28999,moveabsj,"[array([ 663.10541681, -662.98157364,  339.90097641])]","[array([ 1.83745156, -0.76947489, -3.10507707,  3.41891041, -0.90145052,
       -2.42300858])]"
29999,moveabsj,"[array([ 659.01561995, -648.75894141,  299.9933434 ])]","[array([ 1.83633363, -0.80222943, -3.13317674,  3.42509334, -0.87696605,
       -2.42185232])]"
30999,moveabsj,"[array([ 654.96472294, -633.85807397,  264.782313  ])]","[array([ 1.83543481, -0.83227458, -3.15847504,  3.43035157, -0.85427431,
       -2.42074064])]"
31999,moveabsj,"[array([ 651.65414756, -619.50136972,  235.99538624])]","[array([ 1.83530201, -0.85764489, -3.17952576,  3.43422215, -0.8349098 ,
       -2.41988713])]"
32999,moveabsj,"[array([ 649.63261868, -606.84124573,  214.48742221])]","[array([ 1.83635024, -0.87695151, -3.19540782,  3.43643481, -0.82006208,
       -2.41948203])]"
33999,moveabsj,"[array([ 649.31709843, -596.87099785,  200.71361245])]","[array([ 1.83887901, -0.889146  , -3.20546179,  3.43681945, -0.81069265,
       -2.41968799])]"
34999,moveabsj,"[array([ 651.04501462, -590.43187622,  195.13977567])]","[array([ 1.84309936, -0.89328156, -3.20905331,  3.43522122, -0.80765923,
       -2.42065461])]"
35999,moveabsj,"[array([ 655.08178238, -588.11525485,  198.35325063])]","[array([ 1.84914053, -0.88853087, -3.20555169,  3.43146276, -0.8116483 ,
       -2.42252332])]"
36999,moveabsj,"[array([ 661.59001644, -590.06329352,  210.99215305])]","[array([ 1.857055  , -0.87436411, -3.19443732,  3.42532476, -0.82299174,
       -2.42541896])]"
37999,moveabsj,"[array([ 670.61250975, -595.76689274,  233.63704144])]","[array([ 1.86687358, -0.85069654, -3.17539631,  3.41650649, -0.84153536,
       -2.42943365])]"
38999,moveabsj,"[array([ 681.99974286, -603.91502498,  266.48134022])]","[array([ 1.87860729, -0.81815785, -3.14853705,  3.40467452, -0.86646444,
       -2.4345401 ])]"
39999,moveabsj,"[array([ 695.20060474, -612.32719609,  308.34137783])]","[array([ 1.89208899, -0.77882235, -3.11506849,  3.38979416, -0.89587421,
       -2.44037507])]"
40999,moveabsj,"[array([ 709.09059064, -618.45977075,  355.49250854])]","[array([ 1.90671166, -0.73679929, -3.07806645,  3.3727023 , -0.92656544,
       -2.44607955])]"
41999,moveabsj,"[array([ 722.22574689, -620.67198542,  402.00795377])]","[array([ 1.92138842, -0.69733621, -3.04209794,  3.35528014, -0.9548615 ,
       -2.45062532])]"
42999,moveabsj,"[array([ 733.46045857, -619.03561357,  441.86709613])]","[array([ 1.93494529, -0.66485312, -3.01160068,  3.33975101, -0.97787336,
       -2.4534554 ])]"
43999,moveabsj,"[array([ 742.28911871, -614.79060496,  470.58847529])]","[array([ 1.94655192, -0.64204893, -2.98975272,  3.32788173, -0.99386719,
       -2.45463473])]"
44999,moveabsj,"[array([ 748.56945886, -609.36477839,  484.92222409])]","[array([ 1.95565098, -0.63070708, -2.97884728,  3.32098578, -1.00162227,
       -2.45446264])]"
45999,moveabsj,"[array([ 752.07698271, -603.79204416,  482.35477966])]","[array([ 1.96166055, -0.6324056 , -2.98076078,  3.32015993, -1.00001619,
       -2.45312019])]"
46999,moveabsj,"[array([ 752.44550226, -598.20169368,  462.19148532])]","[array([ 1.96413549, -0.64785869, -2.99618189,  3.32589386, -0.9885696 ,
       -2.45049943])]"
47999,moveabsj,"[array([ 749.37472766, -591.42614023,  426.0454312 ])]","[array([ 1.96317075, -0.67659524, -3.02423075,  3.33772794, -0.96763846,
       -2.44610957])]"
48999,moveabsj,"[array([ 742.892307  , -581.25491852,  377.30167563])]","[array([ 1.95959924, -0.7172218 , -3.06277183,  3.35421397, -0.9380741 ,
       -2.4392637 ])]"
49999,moveabsj,"[array([ 733.83759938, -565.68451467,  321.94200867])]","[array([ 1.95510271, -0.76613815, -3.10752439,  3.37247973, -0.90202254,
       -2.42992918])]"
