primitives,points,q_bp
movel_fit,"[array([1056.23364023, -118.01429621,  988.66600593])]","[array([-0.4493519 , -0.54111469,  0.81527644,  0.65026174,  1.29332247,
       -2.35271392])]"
movel_fit,"[array([1055.87853098, -107.75610027,  988.53521639])]","[array([-0.44291287, -0.55351747,  0.82423609,  0.65896653,  1.28325754,
       -2.3334157 ])]"
movel_fit,"[array([1055.71011189,  -97.48081854,  988.48238084])]","[array([-0.43561422, -0.5647512 ,  0.83208481,  0.66655896,  1.27343423,
       -2.31043719])]"
movel_fit,"[array([1055.74475746,  -87.20115316,  988.51532762])]","[array([-0.42734535, -0.5746186 ,  0.83865096,  0.67276894,  1.263912  ,
       -2.28367048])]"
movel_fit,"[array([1055.99667048,  -76.9310737 ,  988.63888593])]","[array([-0.41799696, -0.58288374,  0.84374058,  0.67729953,  1.25478876,
       -2.25305758])]"
movel_fit,"[array([1056.47736615,  -66.66682118,  988.85640358])]","[array([-0.40747691, -0.58926369,  0.8471365 ,  0.67983713,  1.24621967,
       -2.21862659])]"
movel_fit,"[array([1057.19840851,  -56.41835949,  989.16218036])]","[array([-0.39571183, -0.59343952,  0.84861013,  0.68007746,  1.23841829,
       -2.18047223])]"
movel_fit,"[array([1058.16545347,  -46.19250642,  989.55025201])]","[array([-0.38265878, -0.59506344,  0.84793087,  0.67775335,  1.2316627 ,
       -2.13876304])]"
movel_fit,"[array([1059.38142234,  -35.99797001,  990.00833768])]","[array([-0.36831738, -0.59376725,  0.84487511,  0.67266247,  1.22630073,
       -2.09375081])]"
movel_fit,"[array([1060.84846549,  -25.82346683,  990.52025426])]","[array([-0.3527337 , -0.58917608,  0.83923638,  0.66469523,  1.22274524,
       -2.04575607])]"
movel_fit,"[array([1062.55713844,  -15.71030118,  991.06548456])]","[array([-0.33601579, -0.58094513,  0.8308528 ,  0.65387749,  1.22145158,
       -1.99520098])]"
movel_fit,"[array([1064.50499954,   -5.62583314,  991.61353822])]","[array([-0.31831763, -0.56875663,  0.81959906,  0.64036676,  1.22290961,
       -1.94255025])]"
movel_fit,"[array([1066.67685659,    4.41017688,  992.13710257])]","[array([-0.29985267, -0.5523811 ,  0.80542921,  0.62448991,  1.22758803,
       -1.88836545])]"
movel_fit,"[array([1069.0563412 ,   14.39676381,  992.60410996])]","[array([-0.28087644, -0.53168953,  0.78837879,  0.60672335,  1.23590103,
       -1.83326743])]"
movel_fit,"[array([1071.62952472,   24.355541  ,  992.98298139])]","[array([-0.26166642, -0.50667008,  0.76857091,  0.58766222,  1.2481658 ,
       -1.77790437])]"
movel_fit,"[array([1074.36764157,   34.25704776,  993.24036186])]","[array([-0.24252443, -0.47749046,  0.74625774,  0.56800862,  1.26452865,
       -1.72299799])]"
movel_fit,"[array([1077.24464238,   44.13097103,  993.34404506])]","[array([-0.22373891, -0.44446592,  0.72178955,  0.54848639,  1.2849593 ,
       -1.66925986])]"
movel_fit,"[array([1080.23221677,   53.97438625,  993.26860755])]","[array([-0.20558332, -0.40810507,  0.69564182,  0.52980673,  1.30919839,
       -1.61743292])]"
movel_fit,"[array([1083.29350628,   63.78061886,  992.99375678])]","[array([-0.18828622, -0.36907175,  0.66837961,  0.51259814,  1.33677462,
       -1.56824058])]"
movel_fit,"[array([1086.39769947,   73.56899551,  992.50741549])]","[array([-0.17202562, -0.32814788,  0.64062388,  0.49736389,  1.36704468,
       -1.52239601])]"
movel_fit,"[array([1089.51102723,   83.34791301,  991.80089096])]","[array([-0.15691856, -0.28617817,  0.61300602,  0.48446024,  1.3992523 ,
       -1.4806004 ])]"
movel_fit,"[array([1092.58662054,   93.117855  ,  990.89229513])]","[array([-0.14303133, -0.24403422,  0.58613692,  0.47410312,  1.43258321,
       -1.44358136])]"
movel_fit,"[array([1095.58700556,  102.87561602,  989.79616943])]","[array([-0.13036582, -0.20248017,  0.5605171 ,  0.46636668,  1.46630319,
       -1.41204646])]"
movel_fit,"[array([1098.48434377,  112.66522876,  988.53635407])]","[array([-0.11888311, -0.16214561,  0.53652323,  0.46122177,  1.49981144,
       -1.38672447])]"
movel_fit,"[array([1101.23277668,  122.47633422,  987.1519223 ])]","[array([-0.10852056, -0.12355677,  0.51443181,  0.45857256,  1.53262579,
       -1.36839837])]"
movel_fit,"[array([1103.79452594,  132.32037631,  985.6849592 ])]","[array([-0.09918142, -0.08705124,  0.49437444,  0.4582604 ,  1.56446787,
       -1.35783722])]"
movel_fit,"[array([1106.13221571,  142.22312631,  984.19636627])]","[array([-0.0907458 , -0.05283805,  0.47638057,  0.46007506,  1.5952119 ,
       -1.35578895])]"
movel_fit,"[array([1108.20530705,  152.19788113,  982.74327461])]","[array([-0.08306357, -0.02102547,  0.46039739,  0.46374642,  1.62485147,
       -1.3629255 ])]"
movel_fit,"[array([1109.96749211,  162.23424733,  981.39678009])]","[array([-0.07595292,  0.00830028,  0.44633088,  0.46892091,  1.6534109 ,
       -1.37975587])]"
movel_fit,"[array([1111.3747927 ,  172.35301785,  980.22801563])]","[array([-0.06919564,  0.03501643,  0.43407009,  0.47513295,  1.68086264,
       -1.40647244])]"
movel_fit,"[array([1112.37775467,  182.56098854,  979.31108545])]","[array([-0.06254207,  0.05888191,  0.42352313,  0.48179701,  1.70701049,
       -1.44278947])]"
movel_fit,"[array([1112.92628582,  192.83373461,  978.7174366 ])]","[array([-0.0557393 ,  0.07945728,  0.41465689,  0.48823163,  1.73136651,
       -1.4877489 ])]"
movel_fit,"[array([1112.97966166,  203.13631597,  978.49640311])]","[array([-0.04858089,  0.09607474,  0.40752896,  0.49374314,  1.75307987,
       -1.5395872 ])]"
movel_fit,"[array([1112.50864955,  213.43705502,  978.70036842])]","[array([-0.04093349,  0.1079236 ,  0.40228711,  0.49777065,  1.77103145,
       -1.59600873])]"
movel_fit,"[array([1111.50853173,  223.67897279,  979.32293892])]","[array([-0.0328016 ,  0.11408189,  0.39920421,  0.49999254,  1.78387959,
       -1.65429654])]"
movel_fit,"[array([1109.99045143,  233.82852762,  980.33381103])]","[array([-0.02430203,  0.11369225,  0.39864168,  0.50039101,  1.79031269,
       -1.71185365])]"
movel_fit,"[array([1107.97920992,  243.84994854,  981.67032226])]","[array([-0.01560829,  0.10607816,  0.4010169 ,  0.49921121,  1.78924704,
       -1.76663793])]"
movel_fit,"[array([1105.50691274,  253.73122239,  983.24833488])]","[array([-0.00688506,  0.09079499,  0.40677387,  0.49685502,  1.77993095,
       -1.81736005])]"
movel_fit,"[array([1102.61721857,  263.44484546,  984.95468144])]","[array([ 1.75790603e-03,  6.76577336e-02,  4.16347979e-01,  4.93781762e-01,
        1.76198858e+00, -1.86344649e+00])]"
movel_fit,"[array([1099.33301604,  273.05046925,  986.69942477])]","[array([ 0.01029417,  0.03669064,  0.43015119,  0.49043166,  1.73535845,
       -1.90491455])]"
movel_fit,"[array([1095.71904729,  282.52495018,  988.3487906 ])]","[array([ 1.87740485e-02, -1.77761138e-03,  4.48483940e-01,  4.87209510e-01,
        1.70035862e+00, -1.94206722e+00])]"
movel_fit,"[array([1091.80529847,  291.91935015,  989.83268098])]","[array([ 0.02730498, -0.04710549,  0.47147057,  0.48447638,  1.65765859,
       -1.97526104])]"
movel_fit,"[array([1087.64276502,  301.23730388,  991.09332203])]","[array([ 0.03602076, -0.09824474,  0.49894544,  0.48255931,  1.6083411 ,
       -2.00465553])]"
movel_fit,"[array([1083.30081659,  310.52429884,  992.00246095])]","[array([ 0.04504377, -0.15378817,  0.53041485,  0.48175551,  1.5538243 ,
       -2.03006037])]"
movel_fit,"[array([1078.86182379,  319.78390534,  992.52893078])]","[array([ 0.05444369, -0.21203737,  0.56505394,  0.48233959,  1.49577262,
       -2.05082133])]"
movel_fit,"[array([1074.40594019,  329.05925409,  992.6522135 ])]","[array([ 0.06421209, -0.27127744,  0.60186437,  0.48458813,  1.43581068,
       -2.06585431])]"
movel_fit,"[array([1070.03314012,  338.37008237,  992.38566047])]","[array([ 0.07424168, -0.32993378,  0.63980252,  0.48881224,  1.37536337,
       -2.07368439])]"
movel_fit,"[array([1065.83568457,  347.75116403,  991.77879313])]","[array([ 0.08435679, -0.38682855,  0.67798782,  0.49537456,  1.31539409,
       -2.07255937])]"
movel_fit,"[array([1061.93433893,  357.24054725,  990.91598128])]","[array([ 0.09437958, -0.44123759,  0.71578467,  0.50464829,  1.25633096,
       -2.06047871])]"
movel_fit,"[array([1058.4446608 ,  366.85722048,  989.91780732])]","[array([ 0.10424976, -0.49281969,  0.75277156,  0.51684334,  1.19810034,
       -2.03517586])]"
movel_fit,"[array([1055.48602553,  376.65794368,  988.92594629])]","[array([ 0.1142012 , -0.54144527,  0.78860711,  0.53164754,  1.14024193,
       -1.99411932])]"
movel_fit,"[array([1053.18576771,  386.65673229,  988.11489356])]","[array([ 0.12493178, -0.58677168,  0.82268941,  0.54764055,  1.08230305,
       -1.93471544])]"
movel_fit,"[array([1051.64331542,  396.82194439,  987.65365356])]","[array([ 0.1376077 , -0.62771581,  0.8537543 ,  0.5617215 ,  1.02447181,
       -1.85507094])]"
movel_fit,"[array([1051.01026055,  407.11661617,  987.61186146])]","[array([ 0.15339595, -0.66192344,  0.87957009,  0.56925718,  0.96854292,
       -1.75541485])]"
movel_fit,"[array([1051.47005304,  417.40478413,  987.87328506])]","[array([ 0.17247926, -0.68590153,  0.89724327,  0.565908  ,  0.91853402,
       -1.63953203])]"
movel_fit,"[array([1053.06010095,  427.59638632,  988.36792208])]","[array([ 0.19327547, -0.69612718,  0.90417678,  0.550562  ,  0.88013008,
       -1.51537307])]"
movel_fit,"[array([1055.48077185,  437.58896438,  989.24255896])]","[array([ 0.21294292, -0.69056219,  0.89908143,  0.52678034,  0.85855715,
       -1.3931969 ])]"
movel_fit,"[array([1058.64671836,  447.35858691,  990.33991339])]","[array([ 0.22878911, -0.66904536,  0.88205914,  0.50089979,  0.8567663 ,
       -1.28215105])]"
movel_fit,"[array([1062.44997185,  456.88684212,  991.43065424])]","[array([ 0.23928012, -0.63282474,  0.85422232,  0.47878614,  0.87494905,
       -1.18781085])]"
movel_fit,"[array([1066.76421182,  466.22981863,  992.36841625])]","[array([ 0.24422625, -0.58386943,  0.81725967,  0.46370293,  0.91121383,
       -1.11156023])]"
movel_fit,"[array([1071.74903909,  475.30014346,  992.50231628])]","[array([ 0.2444186 , -0.52447421,  0.77319957,  0.45626321,  0.96248227,
       -1.05171655])]"
movel_fit,"[array([1076.90172562,  484.23495151,  992.24105494])]","[array([ 0.24116464, -0.4574892 ,  0.72456414,  0.45556998,  1.0247443 ,
       -1.00556549])]"
movel_fit,"[array([1131.03451347,  582.46455463,  987.02216156])]","[array([ 0.19848786,  0.23874372,  0.30220132,  0.60217756,  1.71043334,
       -0.6536373 ])]"
