breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1164.44201608,  131.08895717, 2331.55309402])]","[array([ 0.38150299, -0.44918594,  0.64790959, -2.57045422,  1.57180809,
       -1.49447762])]"
1145,movel_fit,"[array([1191.77851599,  117.59408794, 2308.41708422])]","[array([ 0.36859473, -0.4374315 ,  0.65484993, -2.55787356,  1.56693712,
       -1.49490508])]"
2267,movel_fit,"[array([1216.05144954,  104.41875818, 2284.87085863])]","[array([ 0.35979278, -0.42579896,  0.66100337, -2.54054236,  1.56497334,
       -1.49243692])]"
3448,movel_fit,"[array([1242.8337515 ,   92.24443092, 2257.54141821])]","[array([ 0.35131577, -0.4133034 ,  0.66880288, -2.5230848 ,  1.56111065,
       -1.49152822])]"
4656,movel_fit,"[array([1270.20712714,   80.61181877, 2228.33034879])]","[array([ 0.34335593, -0.40016681,  0.67701571, -2.50553736,  1.55653746,
       -1.49089051])]"
5906,movel_fit,"[array([1298.52651662,   69.40850299, 2197.1379926 ])]","[array([ 0.33548168, -0.38612533,  0.68556291, -2.48838104,  1.55102788,
       -1.4907677 ])]"
7197,movel_fit,"[array([1327.45776424,   58.32056155, 2164.89630014])]","[array([ 0.32722508, -0.37104792,  0.69381103, -2.47234065,  1.54474669,
       -1.49086076])]"
8523,movel_fit,"[array([1356.89734331,   47.2623152 , 2132.61309411])]","[array([ 0.31808639, -0.35483475,  0.70118014, -2.45854556,  1.53761083,
       -1.49123712])]"
9879,movel_fit,"[array([1386.40985593,   36.23972417, 2100.93914097])]","[array([ 0.30826342, -0.33758615,  0.70730579, -2.44699023,  1.52997421,
       -1.49155666])]"
11276,movel_fit,"[array([1415.88114876,   25.35099991, 2069.55726084])]","[array([ 0.2982391 , -0.31934059,  0.71230085, -2.43692148,  1.52214644,
       -1.49156032])]"
12723,movel_fit,"[array([1445.16681758,   14.72367961, 2038.0798498 ])]","[array([ 0.28845547, -0.30017276,  0.71636179, -2.42762836,  1.51439149,
       -1.49102799])]"
14233,movel_fit,"[array([1474.32701837,    4.4062276 , 2006.1538315 ])]","[array([ 0.27907113, -0.28003062,  0.71962069, -2.41875505,  1.50680701,
       -1.48985823])]"
15812,movel_fit,"[array([1503.28156978,   -5.56712504, 1973.68980923])]","[array([ 0.27017315, -0.25893085,  0.72212701, -2.41013729,  1.49951481,
       -1.48794159])]"
17469,movel_fit,"[array([1531.95365732,  -15.24247184, 1940.54543286])]","[array([ 0.26181056, -0.23685952,  0.72394055, -2.40154977,  1.49266849,
       -1.485131  ])]"
19209,movel_fit,"[array([1560.16696695,  -24.74437784, 1906.82536415])]","[array([ 0.2539451 , -0.2138477 ,  0.72503673, -2.39289824,  1.48647479,
       -1.48124455])]"
21031,movel_fit,"[array([1587.62621899,  -34.2947698 , 1872.94757435])]","[array([ 0.24645817, -0.19000325,  0.72529831, -2.38419835,  1.48122254,
       -1.4760569 ])]"
22950,movel_fit,"[array([1613.97720253,  -44.35164549, 1838.85655919])]","[array([ 0.23933472, -0.165342  ,  0.72478783, -2.37481416,  1.47743056,
       -1.46907969])]"
24988,movel_fit,"[array([1638.4570411 ,  -55.71836092, 1804.30992034])]","[array([ 0.23265514, -0.13994743,  0.7237282 , -2.36339324,  1.47602113,
       -1.45945492])]"
27051,movel_fit,"[array([1659.13053394,  -68.89994121, 1771.99965616])]","[array([ 0.22631269, -0.11526265,  0.72189883, -2.35004468,  1.47794014,
       -1.44689487])]"
28911,movel_fit,"[array([1674.113761  ,  -83.06585265, 1746.6469809 ])]","[array([ 0.22024527, -0.09396946,  0.71898061, -2.33694588,  1.48296525,
       -1.43280942])]"
30521,movel_fit,"[array([1683.99094273,  -97.60443001, 1727.95738879])]","[array([ 0.21455607, -0.07640325,  0.71539671, -2.32433813,  1.49019646,
       -1.41820025])]"
31920,movel_fit,"[array([1689.98740457, -112.32182052, 1714.28901895])]","[array([ 0.20918415, -0.06188385,  0.71147159, -2.31201443,  1.49887639,
       -1.4034976 ])]"
33163,movel_fit,"[array([1693.39008275, -127.1381098 , 1704.25328303])]","[array([ 0.20391895, -0.04953146,  0.70722963, -2.30008761,  1.50835266,
       -1.3889445 ])]"
34295,movel_fit,"[array([1695.05988094, -142.04609111, 1696.71795835])]","[array([ 0.19864639, -0.03867082,  0.70271746, -2.28849099,  1.51823484,
       -1.37461372])]"
35354,movel_fit,"[array([1695.52071184, -157.14669285, 1690.68755268])]","[array([ 0.19332051, -0.02877675,  0.69801988, -2.27691458,  1.52833856,
       -1.36043074])]"
36364,movel_fit,"[array([1695.0658242 , -172.50413974, 1685.35788175])]","[array([ 0.18796029, -0.01951404,  0.69326564, -2.26500971,  1.53852871,
       -1.34634281])]"
37349,movel_fit,"[array([1693.88376872, -188.27258577, 1680.01489071])]","[array([ 0.18256399, -0.01057425,  0.68854962, -2.2523584 ,  1.54874895,
       -1.33221769])]"
38327,movel_fit,"[array([1692.06321457, -204.60118516, 1674.01650602])]","[array([ 1.77148338e-01, -1.72881369e-03,  6.83981740e-01, -2.23851209e+00,
        1.55894544e+00, -1.31793749e+00])]"
39312,movel_fit,"[array([1689.60664364, -221.64859761, 1666.71828764])]","[array([ 0.17174931,  0.00719622,  0.67970013, -2.22294182,  1.56905399,
       -1.30339037])]"
40318,movel_fit,"[array([1686.47974938, -239.62383394, 1657.46003603])]","[array([ 0.16638001,  0.01637549,  0.67582922, -2.2050614 ,  1.57898845,
       -1.28845281])]"
41350,movel_fit,"[array([1682.81691577, -258.51729745, 1645.77026176])]","[array([ 0.16103845,  0.02594808,  0.67243087, -2.18469098,  1.58845048,
       -1.27322516])]"
42419,movel_fit,"[array([1679.02460738, -278.24739524, 1631.37781314])]","[array([ 0.15562009,  0.03618277,  0.66937498, -2.16207383,  1.5970337 ,
       -1.25787632])]"
43529,movel_fit,"[array([1675.5812455 , -298.55663618, 1614.17023801])]","[array([ 0.15006838,  0.04729832,  0.66651265, -2.13769673,  1.60426784,
       -1.24268326])]"
44686,movel_fit,"[array([1672.55513073, -319.53363101, 1593.68898419])]","[array([ 0.14436891,  0.05946252,  0.6638405 , -2.11128295,  1.60986235,
       -1.22766723])]"
45914,movel_fit,"[array([1670.11970673, -341.56411694, 1569.09510465])]","[array([ 0.13837362,  0.07310778,  0.66124299, -2.08228445,  1.61340592,
       -1.21273769])]"
47224,movel_fit,"[array([1669.22737374, -364.18805346, 1540.42202032])]","[array([ 0.13198549,  0.08866796,  0.65827989, -2.05177816,  1.61412641,
       -1.19835692])]"
48620,movel_fit,"[array([1670.60439203, -386.90217265, 1507.96987154])]","[array([ 0.12521995,  0.10639238,  0.65450977, -2.02076376,  1.61147598,
       -1.18487778])]"
49999,movel_fit,"[array([1675.46457556, -406.58405865, 1475.38643288])]","[array([ 0.11889426,  0.12506653,  0.64975442, -1.99396244,  1.60544136,
       -1.17390622])]"
