average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
438.48489240732147,443.86599794921096,434.148703996093,1.4249684609197018,0.24185343084860733,0.49917873900563825,0.015126551293636686,0.13510712365917782,0.0006215390425525579,0.00589591600193858,7.972624661352348e-05,0.0007000483823859052
