breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1975.69441029,   74.27141969, 1151.67805777])]","[array([ 0.08577386,  0.1582157 ,  0.81378171, -2.87814943,  1.19499371,
       -1.71703433])]"
1665,moveabsj,"[array([1969.79128701,  102.99791674, 1157.82475268])]","[array([ 0.10223411,  0.15297183,  0.81664609, -2.87328047,  1.19795466,
       -1.71687741])]"
3332,moveabsj,"[array([1962.43486731,  130.77341769, 1166.27042566])]","[array([ 0.11920508,  0.14728943,  0.81987045, -2.86616126,  1.20402717,
       -1.71404658])]"
4999,moveabsj,"[array([1953.76531133,  157.52395785, 1177.00431421])]","[array([ 0.13669672,  0.14125884,  0.82326987, -2.85673893,  1.21308452,
       -1.7086111 ])]"
6665,moveabsj,"[array([1943.97331398,  183.25689571, 1189.99043127])]","[array([ 0.15472558,  0.13499528,  0.82658766, -2.8450382 ,  1.22488373,
       -1.7007275 ])]"
8332,moveabsj,"[array([1933.28487415,  208.09131082, 1205.10372934])]","[array([ 0.17330797,  0.1286331 ,  0.8295313 , -2.8312133 ,  1.23902836,
       -1.69067389])]"
9999,moveabsj,"[array([1921.97826933,  232.18815717, 1221.98313484])]","[array([ 0.192373  ,  0.12233304,  0.83182846, -2.81566984,  1.25487109,
       -1.67893752])]"
11665,moveabsj,"[array([1910.32313345,  255.80151877, 1239.97803969])]","[array([ 0.21177784,  0.11623118,  0.83333754, -2.7990937 ,  1.27152412,
       -1.66623781])]"
13332,moveabsj,"[array([1898.49331996,  279.28471288, 1258.19199611])]","[array([ 0.23134332,  0.11036702,  0.83415511, -2.78238697,  1.28795918,
       -1.65348223])]"
14999,moveabsj,"[array([1886.55203347,  302.9314604 , 1275.5205931 ])]","[array([ 0.25079709,  0.10464284,  0.83466858, -2.76662257,  1.30306229,
       -1.64175089])]"
16665,moveabsj,"[array([1874.40589328,  326.94581121, 1290.84491744])]","[array([ 0.26983371,  0.09877441,  0.83553707, -2.75287997,  1.31577538,
       -1.63219602])]"
18332,moveabsj,"[array([1861.81387045,  351.44393951, 1303.15225243])]","[array([ 0.28815508,  0.09229425,  0.8376055 , -2.74216151,  1.32513332,
       -1.62600091])]"
19999,moveabsj,"[array([1848.52707443,  376.38723178, 1311.42370722])]","[array([ 0.30538243,  0.08465741,  0.84178604, -2.73549115,  1.33011876,
       -1.62445631])]"
21665,moveabsj,"[array([1834.42290147,  401.75695155, 1314.47297802])]","[array([ 0.3210888 ,  0.07540882,  0.84890391, -2.73398797,  1.32952058,
       -1.62899967])]"
23332,moveabsj,"[array([1819.71469496,  427.79997215, 1310.71947853])]","[array([ 0.33484279,  0.06446214,  0.85944073, -2.73893835,  1.32173916,
       -1.64124712])]"
24999,moveabsj,"[array([1805.23747828,  455.16222365, 1298.30988811])]","[array([ 0.34628548,  0.05248491,  0.87300224, -2.75157151,  1.3047942 ,
       -1.66278144])]"
26665,moveabsj,"[array([1792.51978409,  484.77468236, 1276.20209368])]","[array([ 0.35540106,  0.04109481,  0.88761259, -2.77213448,  1.27698513,
       -1.69444572])]"
28332,moveabsj,"[array([1783.21000112,  516.90366802, 1246.4787185 ])]","[array([ 0.36282008,  0.03233291,  0.89965984, -2.79826548,  1.23895564,
       -1.73475052])]"
29999,moveabsj,"[array([1777.22847265,  549.94800921, 1216.01475369])]","[array([ 0.36988525,  0.02682298,  0.90630035, -2.82448973,  1.19661628,
       -1.77798321])]"
31665,moveabsj,"[array([1771.42259424,  581.41167954, 1192.7804934 ])]","[array([ 0.37824527,  0.02248395,  0.90891031, -2.84528743,  1.15967035,
       -1.81582799])]"
33332,moveabsj,"[array([1761.54265224,  609.72350296, 1180.54971114])]","[array([ 0.38929989,  0.01647953,  0.91194975, -2.85757468,  1.13623073,
       -1.84146446])]"
34999,moveabsj,"[array([1744.57042827,  633.92965566, 1179.70634857])]","[array([ 0.4040105 ,  0.00719172,  0.91938386, -2.85959245,  1.13140455,
       -1.85037976])]"
36665,moveabsj,"[array([1719.58834096,  652.42025983, 1191.60990781])]","[array([ 0.42273689, -0.00600532,  0.9324687 , -2.84953899,  1.14856108,
       -1.83946228])]"
38332,moveabsj,"[array([1688.10204708,  663.1570728 , 1221.02357229])]","[array([ 0.44530057, -0.02335663,  0.9482801 , -2.82550805,  1.18857032,
       -1.80809146])]"
39999,moveabsj,"[array([1654.57071576,  665.16245031, 1271.75523846])]","[array([ 0.4709853 , -0.04314099,  0.9593503 , -2.78621987,  1.24664178,
       -1.7605718 ])]"
41665,moveabsj,"[array([1625.97314725,  661.95709038, 1333.95535034])]","[array([ 0.49761422, -0.05974566,  0.95847844, -2.73650694,  1.30707558,
       -1.70975373])]"
43332,moveabsj,"[array([1603.95510622,  662.40675551, 1385.62910399])]","[array([ 0.52264464, -0.07047131,  0.95041747, -2.6912741 ,  1.35202052,
       -1.67109254])]"
44999,moveabsj,"[array([1582.99345349,  672.26870809, 1413.53888754])]","[array([ 0.54458761, -0.08044401,  0.94836097, -2.66488519,  1.37486914,
       -1.65346987])]"
46665,moveabsj,"[array([1559.605509  ,  692.2881695 , 1411.88545409])]","[array([ 0.56162048, -0.0942633 ,  0.96146281, -2.66540978,  1.37333469,
       -1.66215631])]"
48332,moveabsj,"[array([1537.7027432 ,  723.54107888, 1375.56427457])]","[array([ 0.57289663, -0.10717355,  0.98742168, -2.69229885,  1.34475153,
       -1.69787208])]"
49999,moveabsj,"[array([1524.59459796,  764.88598055, 1308.85215197])]","[array([ 0.57989437, -0.10946979,  1.01242374, -2.73297179,  1.29023463,
       -1.75524822])]"
