breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([ 715.13340548, -213.48095158, 1007.12133771])]","[array([-0.10850803, -0.56245948, -0.5588021 , -1.19272433, -0.91859367,
       -0.6523503 ])]"
5172,movec_fit,"[array([ 762.45939879, -201.56064588, 1009.04129228]), array([ 808.95925182, -194.14902931, 1014.87053029])]","[array([-0.07737798, -0.49598995, -0.53095735, -1.17217276, -0.90305206,
       -0.60765654]), array([-0.06683586, -0.42746646, -0.48756749, -1.15667859, -0.91977568,
       -0.5709028 ])]"
5967,movel_fit,"[array([ 823.09565134, -192.70890068, 1017.40416873])]","[array([-0.05591325, -0.40859125, -0.4823721 , -1.14070113, -0.89950417,
       -0.54986934])]"
9227,movec_fit,"[array([ 851.83332814, -190.65657634, 1023.59630467]), array([ 880.20866211, -189.55608469, 1030.98110787])]","[array([-0.04857908, -0.36732256, -0.45737062, -1.1198966 , -0.89507897,
       -0.52029217]), array([-0.04615066, -0.32639084, -0.42806317, -1.10080554, -0.89974292,
       -0.49287989])]"
11665,movec_fit,"[array([ 901.25710129, -189.03433611, 1037.0958854 ]), array([ 922.06741748, -188.39807735, 1043.52279371])]","[array([-0.03961968, -0.29677882, -0.41130581, -1.07851963, -0.88483536,
       -0.46695182]), array([-0.03452213, -0.26750193, -0.39349746, -1.05675814, -0.87221292,
       -0.44158428])]"
13853,movec_fit,"[array([ 940.57886452, -187.44242176, 1049.42857204]), array([ 958.8403471 , -185.86856784, 1055.31839214])]","[array([-0.03155371, -0.24115321, -0.37480095, -1.03977592, -0.86610063,
       -0.42166498]), array([-0.0282576 , -0.21538101, -0.35635023, -1.02190369, -0.85959822,
       -0.40197991])]"
15655,movec_fit,"[array([ 973.70511706, -183.88963456, 1060.09681211]), array([ 988.29732356, -181.09843329, 1064.71347694])]","[array([-0.02481339, -0.19435091, -0.34108269, -1.00880794, -0.85244837,
       -0.38600259]), array([-0.02039225, -0.17387483, -0.32672659, -0.9943318 , -0.8435561 ,
       -0.37018572])]"
17164,movec_fit,"[array([1000.32552644, -178.04097822, 1068.45848535]), array([1012.10444727, -174.21249752, 1072.01982269])]","[array([-0.01721207, -0.1569425 , -0.31282482, -0.98593147, -0.84046681,
       -0.35894604]), array([-0.01291193, -0.14049514, -0.29997682, -0.97597888, -0.83534434,
       -0.34785508])]"
18615,movec_fit,"[array([1023.19153068, -169.73794066, 1075.2935154 ]), array([1033.97603292, -164.39991766, 1078.34622054])]","[array([-0.00869936, -0.1250103 , -0.28652703, -0.96994219, -0.83283121,
       -0.33839908]), array([-0.00316591, -0.11005292, -0.274409  , -0.96201609, -0.8277697 ,
       -0.32910928])]"
20003,movec_fit,"[array([1043.99953969, -158.41991036, 1081.07238273]), array([1053.65698624, -151.53289222, 1083.52027997])]","[array([ 0.00185542, -0.09616304, -0.26097031, -0.95921893, -0.82778919,
       -0.3222097 ]), array([ 0.00833752, -0.08285642, -0.24914831, -0.95428548, -0.82483118,
       -0.31546335])]"
22356,movec_fit,"[array([1069.16634594, -137.57182063, 1086.94407696]), array([1083.3843146 , -120.49959271, 1089.00023997])]","[array([ 0.01938815, -0.06145613, -0.22560674, -0.95663595, -0.82993638,
       -0.30881057]), array([ 0.03557805, -0.04197013, -0.20868537, -0.95169482, -0.82354161,
       -0.30166437])]"
24084,movec_fit,"[array([1092.94693129, -105.82312897, 1089.29326142]), array([1101.68480081,  -89.27321811, 1088.17073636])]","[array([ 0.04606766, -0.0284652 , -0.18967677, -0.96452482, -0.83679224,
       -0.30449629]), array([ 0.05975541, -0.01608996, -0.17591929, -0.97328059, -0.84175147,
       -0.30577772])]"
25278,movec_fit,"[array([1107.28784352,  -76.6955265 , 1086.35329655]), array([1112.49100711,  -63.2592756 , 1083.58017687])]","[array([ 0.06918711, -0.00760732, -0.16427347, -0.9843278 , -0.85125136,
       -0.31125242]), array([ 8.01283508e-02,  3.42687396e-04, -1.55714173e-01, -9.93744967e-01,
       -8.56227771e-01, -3.15144776e-01])]"
26427,movec_fit,"[array([1117.19891519,  -49.50322784, 1079.85601111]), array([1121.59797033,  -35.08242617, 1075.08381328])]","[array([ 0.09011879,  0.00825109, -0.14500629, -1.00811508, -0.86751783,
       -0.32334562]), array([ 0.10127299,  0.01578491, -0.13730853, -1.02151098, -0.87466651,
       -0.32942997])]"
27542,movec_fit,"[array([1125.64901855,  -20.51596704, 1069.37133305]), array([1129.50018512,   -5.62264686, 1062.69769534])]","[array([ 0.11151421,  0.02371207, -0.12757089, -1.03796752, -0.88685434,
       -0.33997837]), array([ 0.12233139,  0.03146998, -0.12030233, -1.05418781, -0.89592661,
       -0.34823358])]"
28714,movec_fit,"[array([1133.42599207,   10.2606207 , 1054.68949005]), array([1137.25638497,   25.99528527, 1045.95845105])]","[array([ 0.1330108 ,  0.04043765, -0.11105256, -1.07317625, -0.90892166,
       -0.3603889 ]), array([ 0.14341627,  0.04947682, -0.10335865, -1.09267681, -0.9204097 ,
       -0.37043664])]"
29832,movec_fit,"[array([1140.90660931,   40.75415787, 1037.13327127]), array([1144.57256627,   54.9257612 , 1028.20449569])]","[array([ 0.15286467,  0.05880575, -0.09554797, -1.11062802, -0.93172336,
       -0.38132216]), array([ 0.16116931,  0.06843638, -0.08752581, -1.1296473 , -0.94404923,
       -0.39149327])]"
30786,movec_fit,"[array([1147.75202847,   66.56616717, 1020.65343365]), array([1150.97605405,   77.58150849, 1013.4336957 ])]","[array([ 0.16837643,  0.07677745, -0.08172383, -1.14345391, -0.95184032,
       -0.39861314]), array([ 0.17431299,  0.08542227, -0.07471805, -1.15829788, -0.9617906 ,
       -0.40620353])]"
31671,movec_fit,"[array([1154.01221782,   87.33472663, 1007.12063611]), array([1157.09546024,   96.545224  , 1001.32180939])]","[array([ 0.1801814 ,  0.09321984, -0.06959904, -1.16927649, -0.96768325,
       -0.41085237]), array([ 0.18482401,  0.10132119, -0.06284131, -1.18131491, -0.97615095,
       -0.41658667])]"
32646,movec_fit,"[array([1160.52687366,  106.17393777,  995.6295891 ]), array([1163.99494319,  115.22424547,  990.77654748])]","[array([ 0.19066788,  0.10965215, -0.05743779, -1.19068854, -0.98086817,
       -0.4193018 ]), array([ 0.19502535,  0.11835752, -0.04954222, -1.20148837, -0.9891732 ,
       -0.42400339])]"
33843,movec_fit,"[array([1168.26580891,  125.70808204,  986.0883964 ]), array([1172.53120451,  135.5042992 ,  982.94862602])]","[array([ 0.20187502,  0.12773838, -0.04340525, -1.20826945, -0.99191521,
       -0.42351896]), array([ 0.20659077,  0.13767521, -0.03286678, -1.21744718, -1.00049554,
       -0.42697794])]"
35669,movec_fit,"[array([1178.92548451,  149.36846098,  981.42182396]), array([1185.09813568,  161.75430726,  984.3475537 ])]","[array([ 0.21758763,  0.14918499, -0.02526582, -1.21620147, -0.99706151,
       -0.41733752]), array([ 0.22353504,  0.16195041, -0.00557238, -1.22141677, -1.00851386,
       -0.41947089])]"
36912,movec_fit,"[array([1189.13683617,  169.23655221,  989.12093327]), array([1193.08187912,  175.68008487,  996.34423325])]","[array([ 0.23220966,  0.16636115, -0.00328057, -1.20808942, -0.99681191,
       -0.403176  ]), array([ 0.23801569,  0.17143316,  0.00532399, -1.19814178, -0.99272503,
       -0.39290837])]"
37172,movel_fit,"[array([1194.7428505 ,  178.00552917, 1000.12514371])]","[array([ 0.24072493,  0.1730976 ,  0.00808762, -1.19175009, -0.98872336,
       -0.3866741 ])]"
38203,movec_fit,"[array([1197.97591735,  181.96869789, 1008.9559074 ]), array([1201.2135264 ,  184.92242263, 1019.5718852 ])]","[array([ 0.24572589,  0.17593251,  0.01373169, -1.17744734, -0.97990947,
       -0.37312365]), array([ 0.2484759 ,  0.1792635 ,  0.02389341, -1.16543798, -0.97675169,
       -0.36346347])]"
38978,movec_fit,"[array([1203.70479111,  186.42532631, 1028.70352365]), array([1206.21268333,  187.31600137, 1038.69147777])]","[array([ 0.25199524,  0.18055643,  0.02707554, -1.14948684, -0.96521512,
       -0.34888238]), array([ 0.2541822 ,  0.18216849,  0.03246565, -1.13491666, -0.95657809,
       -0.33595482])]"
39811,movec_fit,"[array([1208.9882308 ,  187.59572852, 1050.32346791]), array([1211.80097527,  187.25522677, 1062.58718897])]","[array([ 0.25621507,  0.18395687,  0.03828419, -1.11721742, -0.94547109,
       -0.32091271]), array([ 0.25696153,  0.18607207,  0.04585059, -1.10092601, -0.9368802 ,
       -0.30677639])]"
40693,movec_fit,"[array([1214.85283221,  186.33732587, 1076.08626206]), array([1217.9113952 ,  185.06180977, 1089.60442728])]","[array([ 0.25806592,  0.18834013,  0.05215491, -1.07977396, -0.92279879,
       -0.28888075]), array([ 0.25828638,  0.1909004 ,  0.05882671, -1.05988955, -0.90957375,
       -0.27045926])]"
41550,movec_fit,"[array([1220.8909762 ,  183.70708451, 1102.54976803]), array([1223.81543326,  182.49716014, 1114.86776962])]","[array([ 0.25812028,  0.19408688,  0.06641893, -1.04029574, -0.89740932,
       -0.25442764]), array([ 0.25792367,  0.19738655,  0.07266956, -1.02118791, -0.88375409,
       -0.23652345])]"
42300,movec_fit,"[array([1226.3107563 ,  181.75739792, 1125.02640922]), array([1228.70735637,  181.46950008, 1134.32949279])]","[array([ 0.25752872,  0.20086325,  0.07964645, -1.00584135, -0.87441845,
       -0.22388827]), array([ 0.25764368,  0.20431848,  0.08465148, -0.99034264, -0.86256148,
       -0.20935038])]"
42996,movec_fit,"[array([1230.82685432,  181.73739775, 1142.24736616]), array([1232.82958242,  182.58684268, 1149.30866846])]","[array([ 0.25761062,  0.20790633,  0.09107192, -0.97850078, -0.85557077,
       -0.19933758]), array([ 0.25832515,  0.21142376,  0.09540539, -0.96607379, -0.84567853,
       -0.18763981])]"
43774,movec_fit,"[array([1234.90060201,  184.35040207, 1156.28573761]), array([1236.78018193,  187.00746243, 1162.18551646])]","[array([ 0.25914847,  0.21557152,  0.10221371, -0.95581004, -0.83988694,
       -0.17859045]), array([ 0.26118002,  0.21958711,  0.10619833, -0.94423843, -0.82985155,
       -0.16760046])]"
44708,movec_fit,"[array([1238.73363118,  191.52220644, 1167.94862503]), array([1240.32202037,  197.494149  , 1172.16608862])]","[array([ 0.26373427,  0.22441332,  0.11409916, -0.93690642, -0.82701052,
       -0.16053182]), array([ 0.26836302,  0.22896233,  0.11761295, -0.92681974, -0.81721233,
       -0.15095284])]"
46464,movec_fit,"[array([1242.13882228,  212.87317797, 1175.91011612]), array([1242.35399754,  233.34164184, 1173.46202436])]","[array([ 0.27803233,  0.2366033 ,  0.13205587, -0.92870371, -0.82614408,
       -0.15000891]), array([ 0.29559984,  0.24285734,  0.12852911, -0.91869658, -0.80689227,
       -0.13967942])]"
46755,movec_fit,"[array([1242.24222911,  237.2011635 , 1172.39225822]), array([1242.09324282,  241.15735195, 1171.12322857])]","[array([ 0.29719378,  0.24374729,  0.13485341, -0.92841948, -0.82123968,
       -0.14738997]), array([ 0.29890403,  0.24470199,  0.14070578, -0.93783054, -0.83464637,
       -0.15484698])]"
46963,movel_fit,"[array([1241.84241217,  247.02989008, 1168.92196774])]","[array([ 0.30453729,  0.24592182,  0.13663751, -0.93425665, -0.8260216 ,
       -0.15137825])]"
