breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1406.94943176,  343.52444338, 1444.06623489])]","[array([-0.1623468 ,  0.02534591,  0.18471899, -2.11911015, -1.61594753,
        2.53549879])]"
992,movel_fit,"[array([1415.35802427,  315.57240572, 1432.84897492])]","[array([-0.17699532,  0.02952034,  0.18143214, -2.13576812, -1.61229457,
        2.52982582])]"
2142,movec_fit,"[array([1419.52150944,  299.4141081 , 1426.98279483]), array([1423.40670577,  283.15198703, 1421.40450525])]","[array([-0.17086905,  0.02772987,  0.1828403 , -2.12878469, -1.61388741,
        2.5322191 ]), array([-0.19464742,  0.03037171,  0.18078838, -2.15296786, -1.60470927,
        2.52311857])]"
3420,movec_fit,"[array([1427.59427555,  264.50996198, 1415.23716886]), array([1431.33249657,  245.76084876, 1409.31449599])]","[array([-0.17181226,  0.02800133,  0.18262665, -2.12985829, -1.61364834,
        2.53185254]), array([-0.21436902,  0.03123379,  0.17886381, -2.17374041, -1.59680441,
        2.51519961])]"
4764,movec_fit,"[array([1434.90439706,  225.6801123 , 1403.14654215]), array([1437.99305379,  205.54749122, 1397.10655771])]","[array([-0.17229818,  0.02814177,  0.18251613, -2.13041161, -1.61352431,
        2.53166343]), array([-0.2351869 ,  0.03178817,  0.17662366, -2.19636001, -1.5891318 ,
        2.50676777])]"
6097,movec_fit,"[array([1440.54447368,  185.54359518, 1391.19132341]), array([1442.62112836,  165.51596715, 1385.28251974])]","[array([-0.17220985,  0.02811621,  0.18253624, -2.13031102, -1.6135469 ,
        2.53169782]), array([-0.25557542,  0.03188052,  0.17472293, -2.21923564, -1.58212032,
        2.49842009])]"
7430,movec_fit,"[array([1444.11360085,  145.77354911, 1379.39400711]), array([1445.11201378,  126.06286884, 1373.40409515])]","[array([-0.17220985,  0.02811621,  0.18253624, -2.13031102, -1.6135469 ,
        2.53169782]), array([-0.27543803,  0.03177186,  0.17353458, -2.24209339, -1.57602039,
        2.4903471 ])]"
8749,movec_fit,"[array([1445.51249893,  107.10558721, 1367.47571855]), array([1445.39879937,   88.22092684, 1361.40561129])]","[array([-0.17210679,  0.02808641,  0.1825597 , -2.13019366, -1.61357323,
        2.53173794]), array([-0.29433108,  0.03166538,  0.17323836, -2.2644141 , -1.57115991,
        2.48281371])]"
10099,movec_fit,"[array([1444.72361666,   69.59319427, 1355.24317852]), array([1443.49853312,   51.0912991 , 1348.97214729])]","[array([-0.17234234,  0.02815456,  0.18250607, -2.1304619 , -1.61351301,
        2.53164623]), array([-0.31284262,  0.03131423,  0.1740882 , -2.2866443 , -1.56716029,
        2.47557269])]"
11522,movec_fit,"[array([1441.68208117,   32.38453232, 1342.5032395 ]), array([1439.27512895,   13.79614043, 1335.97187535])]","[array([-0.17287208,  0.02830817,  0.18238522, -2.13106531, -1.61337706,
        2.53143983]), array([-0.33151368,  0.03034916,  0.17626978, -2.3093067 , -1.56364503,
        2.46834287])]"
13047,movec_fit,"[array([1436.19651504,   -5.25159378, 1329.20096853]), array([1432.4929775 ,  -24.1551963 , 1322.41999458])]","[array([-0.17362197,  0.02852644,  0.18221352, -2.13191979, -1.6131834 ,
        2.53114728]), array([-0.35068981,  0.02840746,  0.17996003, -2.33271883, -1.56035573,
        2.46092557])]"
14697,movec_fit,"[array([1428.00199601,  -43.69085717, 1315.36816841]), array([1422.86185514,  -63.02578712, 1308.36139683])]","[array([-0.17454736,  0.02879713,  0.18200063, -2.13297474, -1.61294245,
        2.53078566]), array([-0.37060445,  0.02525187,  0.18527563, -2.35709731, -1.55723534,
        2.45321681])]"
16510,movec_fit,"[array([1416.75440149,  -83.30947536, 1301.00465466]), array([1409.96972352, -103.3838876 , 1293.74320486])]","[array([-0.17573561,  0.02914689,  0.18172565, -2.13433017, -1.61262988,
        2.53032033]), array([-0.39168499,  0.02063204,  0.19238577, -2.38280174, -1.5542166 ,
        2.44507628])]"
18520,movec_fit,"[array([1402.04270673, -124.65984229, 1286.09213652]), array([1393.46260594, -145.68362198, 1278.59912586])]","[array([-0.17719343,  0.02953271,  0.1814263 , -2.13596353, -1.61220681,
        2.529748  ]), array([-0.41435337,  0.01431969,  0.20143133, -2.41000085, -1.55115027,
        2.43640969])]"
20739,movec_fit,"[array([1383.71158748, -167.92325201, 1270.75371754]), array([1373.40828478, -189.95515971, 1263.10531091])]","[array([-0.17877951,  0.02962936,  0.18137843, -2.13752605, -1.61150636,
        2.5291271 ]), array([-0.4388672 ,  0.00642998,  0.21229861, -2.43830716, -1.54788151,
        2.42733995])]"
23311,movel_fit,"[array([1349.38876006, -239.3014898 , 1246.43069286])]","[array([-0.46724812, -0.00304313,  0.22531159, -2.46849343, -1.54322081,
        2.41726449])]"
25371,movel_fit,"[array([1331.11196896, -277.61746717, 1234.82547808])]","[array([-0.49012565, -0.01090034,  0.23533707, -2.48972653, -1.53748045,
        2.40997979])]"
27431,movel_fit,"[array([1315.34182643, -315.58598162, 1224.2078262 ])]","[array([-0.51326393, -0.01741589,  0.24406269, -2.50773649, -1.52952863,
        2.4032071 ])]"
29163,movel_fit,"[array([1305.09075567, -346.37564719, 1216.93177696])]","[array([-0.53262984, -0.0215308 ,  0.2497902 , -2.51874953, -1.52128381,
        2.39876995])]"
30765,movel_fit,"[array([1298.74754648, -373.8246943 , 1211.8537789 ])]","[array([-0.55025858, -0.02393252,  0.25329785, -2.52513185, -1.51237169,
        2.39571478])]"
32203,movel_fit,"[array([1296.36833843, -397.00905582, 1209.40846868])]","[array([-0.56556894, -0.0249132 ,  0.25458265, -2.52670715, -1.50339414,
        2.39425161])]"
