average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
602.1540293246186,711.0457440924419,522.7953316983185,25.952162847447774,0.06519683616379496,0.3668706177926791,0.0032767708929998737,0.07108156218269414,0.002747208075527806,0.02505425437057122,2.685734134503322e-05,0.002751634443744691
