breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-288.14257528,  573.81635338,  412.1823398 ])]","[array([1.16228945, 0.10099549, 0.79048097, 3.09933411, 0.72466855,
       0.88125513])]"
999,moveabsj,"[array([-367.94732524,  505.00851515,  389.70628618])]","[array([1.29882408, 0.10505756, 0.80376513, 3.04993095, 0.73109023,
       0.87815924])]"
1999,moveabsj,"[array([-371.26357496,  501.91194325,  389.65039455])]","[array([1.30518063, 0.10415053, 0.80327848, 3.04701757, 0.73218524,
       0.87864652])]"
2999,moveabsj,"[array([-374.67539508,  499.16280384,  390.50031643])]","[array([1.31199069, 0.10217779, 0.80183917, 3.04409121, 0.73424308,
       0.87936701])]"
3999,moveabsj,"[array([-378.18435379,  496.74409091,  392.26462728])]","[array([1.31922443, 0.09912341, 0.79945169, 3.0411099 , 0.73723368,
       0.88035341])]"
4999,moveabsj,"[array([-381.80461801,  494.65396942,  394.94316772])]","[array([1.32689493, 0.09504037, 0.79608669, 3.03810457, 0.74113471,
       0.88159343])]"
5999,moveabsj,"[array([-385.53933114,  492.87466742,  398.54876681])]","[array([1.33497344, 0.08995209, 0.79172054, 3.03505367, 0.74586245,
       0.88311346])]"
6999,moveabsj,"[array([-389.41155212,  491.3514661 ,  403.03360622])]","[array([1.34346305, 0.08394208, 0.78645756, 3.03201862, 0.75145935,
       0.88487488])]"
7999,moveabsj,"[array([-393.41410463,  490.04592038,  408.3537989 ])]","[array([1.35230142, 0.07713785, 0.7803334 , 3.02898119, 0.75787003,
       0.88689432])]"
8999,moveabsj,"[array([-397.56242929,  488.88140166,  414.49431966])]","[array([1.36147246, 0.06951887, 0.77344273, 3.02599867, 0.7648535 ,
       0.88914889])]"
9999,moveabsj,"[array([-401.83157589,  487.79741146,  421.315976  ])]","[array([1.37087337, 0.0613432 , 0.76592015, 3.02306164, 0.77238315,
       0.89163229])]"
10999,moveabsj,"[array([-406.20313675,  486.72393232,  428.6732829 ])]","[array([1.38042771, 0.05281751, 0.75792973, 3.02021314, 0.78029807,
       0.89430318])]"
11999,moveabsj,"[array([-410.6409524 ,  485.57335164,  436.36196229])]","[array([1.39001809, 0.0441763 , 0.74972511, 3.01746124, 0.78845591,
       0.89712942])]"
12999,moveabsj,"[array([-415.11324407,  484.27700271,  444.2224735 ])]","[array([1.39956505, 0.03554627, 0.74148642, 3.01484886, 0.79644125,
       0.90006521])]"
13999,moveabsj,"[array([-419.56945669,  482.77691338,  451.9188715 ])]","[array([1.40895662, 0.02733521, 0.73355144, 3.01241882, 0.80421487,
       0.90301865])]"
14999,moveabsj,"[array([-423.93787073,  481.01351956,  459.2150419 ])]","[array([1.41803321, 0.01970677, 0.72618152, 3.01009856, 0.81138095,
       0.90600458])]"
15999,moveabsj,"[array([-428.17333628,  478.95645081,  465.74597293])]","[array([1.42672382, 0.01304615, 0.71974157, 3.00795985, 0.81784302,
       0.90890266])]"
16999,moveabsj,"[array([-432.21021477,  476.57854374,  471.27154777])]","[array([1.43490468, 0.00750152, 0.71447693, 3.00594741, 0.82313769,
       0.91171875])]"
17999,moveabsj,"[array([-436.00218276,  473.85334583,  475.40930752])]","[array([1.4425023 , 0.00343246, 0.7108114 , 3.00411791, 0.82716245,
       0.91434668])]"
18999,moveabsj,"[array([-439.49398099,  470.76982524,  477.84644771])]","[array([1.44942123e+00, 1.12459976e-03, 7.09068711e-01, 3.00248373e+00,
       8.29603856e-01, 9.16739447e-01])]"
19999,moveabsj,"[array([-442.61028136,  467.29444059,  478.25219108])]","[array([1.45550026e+00, 8.78288353e-04, 7.09640545e-01, 3.00100661e+00,
       8.30174324e-01, 9.18897308e-01])]"
20999,moveabsj,"[array([-445.30212109,  463.38622341,  476.29656907])]","[array([1.46063854, 0.0030564 , 0.71291524, 2.99975912, 0.82856283,
       0.92075511])]"
21999,moveabsj,"[array([-447.5068321 ,  458.93858845,  471.65711748])]","[array([1.4646687 , 0.00800149, 0.71937663, 2.99878085, 0.82444925,
       0.92229665])]"
22999,moveabsj,"[array([-449.15047647,  453.82353696,  464.05227949])]","[array([1.46736745, 0.0161655 , 0.72944431, 2.99808195, 0.81752148,
       0.92356096])]"
23999,moveabsj,"[array([-450.23741086,  447.8558701 ,  453.37996037])]","[array([1.46867143, 0.02788945, 0.74338745, 2.99785866, 0.80721555,
       0.92452155])]"
24999,moveabsj,"[array([-450.71864756,  440.67020222,  439.4675189 ])]","[array([1.46826649, 0.0437121 , 0.76180232, 2.99797647, 0.79370482,
       0.92537463])]"
25999,moveabsj,"[array([-450.83372531,  432.0216959 ,  422.86571951])]","[array([1.46659063, 0.06357615, 0.7842254 , 2.99893531, 0.7759901 ,
       0.92603537])]"
26999,moveabsj,"[array([-450.67754198,  421.42764272,  403.95050163])]","[array([1.46355742, 0.08767983, 0.81076614, 3.00027734, 0.75502683,
       0.92687246])]"
27999,moveabsj,"[array([-450.59278714,  408.78939643,  383.84836887])]","[array([1.45988291, 0.11550369, 0.8400935 , 3.00193036, 0.73133069,
       0.92790863])]"
28999,moveabsj,"[array([-450.88147003,  394.16704208,  363.98161353])]","[array([1.45634535, 0.14536338, 0.87068422, 3.00345396, 0.70613206,
       0.9291357 ])]"
29999,moveabsj,"[array([-451.7111267 ,  378.31868321,  345.70422999])]","[array([1.45376757, 0.17548417, 0.90021398, 3.00454554, 0.68127075,
       0.93026729])]"
30999,moveabsj,"[array([-453.02559075,  362.2196026 ,  330.11332986])]","[array([1.45254911, 0.20333348, 0.92685707, 3.00483243, 0.65838618,
       0.93112328])]"
31999,moveabsj,"[array([-454.65255503,  347.06535635,  317.73117888])]","[array([1.45284228, 0.22698936, 0.94915512, 3.00431009, 0.63905754,
       0.93149033])]"
32999,moveabsj,"[array([-456.41888236,  333.95938631,  308.71754837])]","[array([1.45469229, 0.24485971, 0.96612275, 3.00319154, 0.62421855,
       0.93127282])]"
33999,moveabsj,"[array([-458.09541826,  323.61925343,  302.93286398])]","[array([1.45770388, 0.25573903, 0.97754258, 3.00124529, 0.61511563,
       0.9305466 ])]"
34999,moveabsj,"[array([-459.57705017,  317.01818596,  300.2862984 ])]","[array([1.46186872, 0.2590937 , 0.98227418, 2.9985904 , 0.61246865,
       0.92926624])]"
35999,moveabsj,"[array([-460.87660302,  314.63972096,  300.67168095])]","[array([1.4673121 , 0.25457869, 0.97980252, 2.99538463, 0.61747869,
       0.92718479])]"
36999,moveabsj,"[array([-462.07786274,  316.54973114,  304.76382056])]","[array([1.47421511, 0.24010773, 0.96960865, 2.99097251, 0.62882742,
       0.92462944])]"
37999,moveabsj,"[array([-463.34961145,  322.22108031,  312.89879042])]","[array([1.48285294, 0.21561118, 0.95138638, 2.98446969, 0.64621723,
       0.92165632])]"
38999,moveabsj,"[array([-465.32932763,  330.29913576,  324.18052286])]","[array([1.49473254, 0.18501356, 0.9259969 , 2.97690411, 0.6724894 ,
       0.9167981 ])]"
39999,moveabsj,"[array([-468.55951267,  338.88981365,  338.79585655])]","[array([1.51071269, 0.14914058, 0.89458483, 2.96737838, 0.70401351,
       0.91071126])]"
40999,moveabsj,"[array([-473.36936148,  345.96340799,  355.65641343])]","[array([1.53067615, 0.11213875, 0.85987473, 2.95588599, 0.73700366,
       0.90452125])]"
41999,moveabsj,"[array([-479.430875  ,  350.15866895,  372.90085666])]","[array([1.55265175, 0.07860853, 0.82610971, 2.94337685, 0.76716257,
       0.89988944])]"
42999,moveabsj,"[array([-485.88926237,  351.24173778,  387.95249479])]","[array([1.57384756, 0.05251709, 0.79805048, 2.93219411, 0.79243697,
       0.89717499])]"
43999,moveabsj,"[array([-491.61186738,  349.81511215,  398.97107027])]","[array([1.59140991, 0.03499334, 0.77876582, 2.92363844, 0.81064394,
       0.8964476 ])]"
