timestamp,cmd_num,J1,J2,J3,J4,J5,J6,J1_2,J2_2,J3_2,J4_2,J5_2,J6_2
2.579999854788184166e-04,-1.000000000000000000e+00,5.492905616760253906e+00,1.202486038208007812e+01,3.508054733276367188e+01,-1.087819824218750000e+02,9.036631011962890625e+01,-6.516045379638671875e+01,5.363669204711914062e+01,-1.548919105529785156e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491069030761718750e+01
1.724999980069696903e-03,-1.000000000000000000e+00,5.492848396301269531e+00,1.202486038208007812e+01,3.508057022094726562e+01,-1.087818832397460938e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363657760620117188e+01,-1.548905372619628906e+01,-1.037325286865234375e+02,-1.146968383789062500e+02,6.423960876464843750e+01,-3.491080474853515625e+01
4.308999981731176376e-03,-1.000000000000000000e+00,5.492762088775634766e+00,1.202486038208007812e+01,3.508050918579101562e+01,-1.087820434570312500e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363657760620117188e+01,-1.548909854888916016e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423960876464843750e+01,-3.491080474853515625e+01
7.288999855518341064e-03,-1.000000000000000000e+00,5.492762088775634766e+00,1.202486038208007812e+01,3.508050918579101562e+01,-1.087820434570312500e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363657760620117188e+01,-1.548909854888916016e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423960876464843750e+01,-3.491080474853515625e+01
1.151499990373849869e-02,-1.000000000000000000e+00,5.492848396301269531e+00,1.202486038208007812e+01,3.508057022094726562e+01,-1.087819824218750000e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363657760620117188e+01,-1.548919105529785156e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423960876464843750e+01,-3.491080474853515625e+01
1.580700092017650604e-02,-1.000000000000000000e+00,5.492905616760253906e+00,1.202486038208007812e+01,3.508050918579101562e+01,-1.087818832397460938e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363657760620117188e+01,-1.548919105529785156e+01,-1.037325286865234375e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491080474853515625e+01
2.006099931895732880e-02,-1.000000000000000000e+00,5.492848396301269531e+00,1.202486038208007812e+01,3.508054733276367188e+01,-1.087819824218750000e+02,9.036631011962890625e+01,-6.516045379638671875e+01,5.363657760620117188e+01,-1.548919105529785156e+01,-1.037325286865234375e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491080474853515625e+01
2.397999912500381470e-02,-1.000000000000000000e+00,5.492848396301269531e+00,1.202486038208007812e+01,3.508054733276367188e+01,-1.087819824218750000e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363657760620117188e+01,-1.548919105529785156e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491069030761718750e+01
2.784099988639354706e-02,-1.000000000000000000e+00,5.492848396301269531e+00,1.202486038208007812e+01,3.508054733276367188e+01,-1.087819824218750000e+02,9.036609649658203125e+01,-6.516059112548828125e+01,5.363657760620117188e+01,-1.548919105529785156e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491069030761718750e+01
3.307100012898445129e-02,-1.000000000000000000e+00,5.492905616760253906e+00,1.202486038208007812e+01,3.508054733276367188e+01,-1.087820434570312500e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363657760620117188e+01,-1.548919105529785156e+01,-1.037325286865234375e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491080474853515625e+01
