average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
1520.4275726925484,1705.825841461684,1347.8672071917733,53.13022580252747,0.14997451569365325,0.46483383282867,0.012537069084104966,0.07823765982006728,0.002699632510642134,0.01568026037453618,0.0003348459390384691,0.0022245453608789297
