timestamp,cmd_num,J1,J2,J3,J4,J5,J6,J1_2,J2_2,J3_2,J4_2,J5_2,J6_2
1.196200028061866760e-02,-1.000000000000000000e+00,5.492905616760253906e+00,1.202490615844726562e+01,3.508050918579101562e+01,-1.087818298339843750e+02,9.036620330810546875e+01,-6.516024780273437500e+01,5.363669204711914062e+01,-1.548909854888916016e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423960876464843750e+01,-3.491080474853515625e+01
1.327199954539537430e-02,-1.000000000000000000e+00,5.492905616760253906e+00,1.202490615844726562e+01,3.508050918579101562e+01,-1.087818298339843750e+02,9.036620330810546875e+01,-6.516024780273437500e+01,5.363669204711914062e+01,-1.548909854888916016e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423960876464843750e+01,-3.491080474853515625e+01
1.568200066685676575e-02,-1.000000000000000000e+00,5.492848396301269531e+00,1.202486038208007812e+01,3.508050918579101562e+01,-1.087818298339843750e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363669204711914062e+01,-1.548919105529785156e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491080474853515625e+01
1.707999967038631439e-02,-1.000000000000000000e+00,5.492848396301269531e+00,1.202486038208007812e+01,3.508050918579101562e+01,-1.087818298339843750e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363669204711914062e+01,-1.548919105529785156e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491080474853515625e+01
2.066799998283386230e-02,-1.000000000000000000e+00,5.492762088775634766e+00,1.202486038208007812e+01,3.508050918579101562e+01,-1.087819824218750000e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363669204711914062e+01,-1.548919105529785156e+01,-1.037325286865234375e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491069030761718750e+01
2.200699970126152039e-02,-1.000000000000000000e+00,5.492762088775634766e+00,1.202486038208007812e+01,3.508050918579101562e+01,-1.087819824218750000e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363669204711914062e+01,-1.548919105529785156e+01,-1.037325286865234375e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491069030761718750e+01
2.444300055503845215e-02,-1.000000000000000000e+00,5.492905616760253906e+00,1.202486038208007812e+01,3.508050918579101562e+01,-1.087818832397460938e+02,9.036631011962890625e+01,-6.516045379638671875e+01,5.363669204711914062e+01,-1.548909854888916016e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491069030761718750e+01
2.770799957215785980e-02,-1.000000000000000000e+00,5.492905616760253906e+00,1.202486038208007812e+01,3.508050918579101562e+01,-1.087818832397460938e+02,9.036631011962890625e+01,-6.516045379638671875e+01,5.363669204711914062e+01,-1.548909854888916016e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491069030761718750e+01
3.224899992346763611e-02,-1.000000000000000000e+00,5.492905616760253906e+00,1.202490615844726562e+01,3.508050918579101562e+01,-1.087818298339843750e+02,9.036620330810546875e+01,-6.516045379638671875e+01,5.363669204711914062e+01,-1.548919105529785156e+01,-1.037324752807617188e+02,-1.146968383789062500e+02,6.423960876464843750e+01,-3.491080474853515625e+01
3.606100007891654968e-02,-1.000000000000000000e+00,5.492762088775634766e+00,1.202486038208007812e+01,3.508054733276367188e+01,-1.087818832397460938e+02,9.036631011962890625e+01,-6.516045379638671875e+01,5.363657760620117188e+01,-1.548909854888916016e+01,-1.037323684692382812e+02,-1.146968383789062500e+02,6.423976135253906250e+01,-3.491080474853515625e+01
