breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1164.60607924,  131.11571325, 2331.55852626])]","[array([ 0.38130706, -0.44916342,  0.64793927, -2.57075061,  1.57160464,
       -1.49467167])]"
1405,movel_fit,"[array([1197.60493596,  114.46662172, 2303.15257209])]","[array([ 0.36614474, -0.43471272,  0.65624027, -2.55436086,  1.56626504,
       -1.49457428])]"
2796,movel_fit,"[array([1227.78071284,   98.69032178, 2273.01911363])]","[array([ 0.35599197, -0.42023546,  0.66424938, -2.53240855,  1.56360636,
       -1.491662  ])]"
4265,movel_fit,"[array([1261.4562903 ,   84.3062172 , 2237.89423521])]","[array([ 0.34579915, -0.4044305 ,  0.67434361, -2.51126671,  1.55799284,
       -1.49117778])]"
6114,movec_fit,"[array([1282.40648761,   75.84413913, 2215.013933  ]), array([1303.21740642,   67.68883459, 2191.94473423])]","[array([ 0.37128779, -0.43979384,  0.65354703, -2.55992893,  1.56812123,
       -1.49456205]), array([ 0.33436858, -0.38356249,  0.68678192, -2.48539769,  1.55033255,
       -1.49071387])]"
7705,movec_fit,"[array([1320.91386319,   60.85155017, 2172.1307354 ]), array([1338.77741668,   54.13848307, 2152.47249906])]","[array([ 0.37267554, -0.44113295,  0.65279839, -2.56142975,  1.56861405,
       -1.49456694]), array([ 0.32389691, -0.36497475,  0.69672412, -2.46666356,  1.54196023,
       -1.49117942])]"
9277,movel_fit,"[array([1373.43017463,   41.03439088, 2114.72964244])]","[array([ 0.31263696, -0.34527122,  0.70479661, -2.45177399,  1.53344206,
       -1.49136149])]"
10958,movel_fit,"[array([1409.31411259,   27.77733531, 2076.58712172])]","[array([ 0.30049031, -0.32351481,  0.71124911, -2.43905123,  1.52385466,
       -1.49168487])]"
12721,movel_fit,"[array([1445.18561824,   14.69588752, 2038.07380369])]","[array([ 0.28843422, -0.30015997,  0.71635327, -2.42762356,  1.51438535,
       -1.49104808])]"
14581,movel_fit,"[array([1480.90498264,    2.11038533, 1998.88958057])]","[array([ 0.27700538, -0.27535092,  0.72022937, -2.41678768,  1.50509479,
       -1.48955526])]"
16549,movel_fit,"[array([1516.3245636,   -9.996215 , 1958.7931265])]","[array([ 0.266299  , -0.2490589 ,  0.72301107, -2.40627048,  1.49631539,
       -1.48684146])]"
18640,movel_fit,"[array([1551.2336379 ,  -21.71694938, 1917.66936264])]","[array([ 0.25640061, -0.22131129,  0.72475092, -2.39568199,  1.48831779,
       -1.48268591])]"
20859,movel_fit,"[array([1585.22203767,  -33.40875336, 1876.00802327])]","[array([ 0.2471141 , -0.19219582,  0.72529908, -2.3850116 ,  1.481578  ,
       -1.47666978])]"
23219,movel_fit,"[array([1617.56473204,  -45.77269961, 1834.13528001])]","[array([ 0.2383688 , -0.16188031,  0.72464499, -2.37348144,  1.47695112,
       -1.46805376])]"
25757,movel_fit,"[array([1646.84850027,  -60.29974799, 1791.74541906])]","[array([ 0.23026822, -0.13054616,  0.72315303, -2.35870176,  1.47612713,
       -1.45526926])]"
28194,movel_fit,"[array([1668.91817948,  -77.18436016, 1755.72547145])]","[array([ 0.22268738, -0.10200738,  0.72031759, -2.34214494,  1.48044879,
       -1.4387011 ])]"
30242,movel_fit,"[array([1682.62590037,  -94.82224777, 1730.8833084 ])]","[array([ 0.21558111, -0.07934434,  0.71609325, -2.32672119,  1.48860263,
       -1.42100415])]"
31974,movel_fit,"[array([1690.26774412, -112.84280078, 1713.69713271])]","[array([ 0.20899272, -0.06130791,  0.71132923, -2.31155071,  1.49913993,
       -1.40297048])]"
33471,movel_fit,"[array([1694.02829823, -131.00725619, 1702.00261043])]","[array([ 0.20254816, -0.04652839,  0.70607587, -2.29702656,  1.510865  ,
       -1.3851846 ])]"
34963,movel_fit,"[array([1695.56294397, -151.34564357, 1692.74449829])]","[array([ 0.19535918, -0.03238308,  0.69981663, -2.28133386,  1.52441109,
       -1.3658174 ])]"
36276,movel_fit,"[array([1695.16133464, -171.10562154, 1685.84025161])]","[array([ 0.18843728, -0.02031594,  0.69367268, -2.26612333,  1.53760118,
       -1.34760127])]"
38411,movel_fit,"[array([1692.16883981, -205.73141652, 1673.77307998])]","[array([ 1.76680898e-01, -9.69248640e-04,  6.83422058e-01, -2.23776903e+00,
        1.55956535e+00, -1.31684724e+00])]"
39877,movel_fit,"[array([1687.86805042, -231.74536671, 1661.85879231])]","[array([ 0.16867597,  0.01232716,  0.67742593, -2.21316058,  1.57476937,
       -1.29495119])]"
41180,movel_fit,"[array([1683.49296691, -255.31895945, 1647.97651728])]","[array([ 0.16190261,  0.02434474,  0.67289927, -2.18831157,  1.58692574,
       -1.27573352])]"
42405,movec_fit,"[array([1681.27634035, -266.80011745, 1639.88510826]), array([1679.19666881, -277.94686032, 1631.34301688])]","[array([ 0.37465035, -0.44301541,  0.65171729, -2.56356433,  1.56930955,
       -1.49457974]), array([ 0.15571688,  0.03633325,  0.66936123, -2.16232296,  1.59712771,
       -1.25784849])]"
43680,movel_fit,"[array([1675.07171947, -301.33258036, 1611.85805489])]","[array([ 0.14929328,  0.04868758,  0.66614425, -2.13437609,  1.60504836,
       -1.24076189])]"
45069,movel_fit,"[array([1671.69163029, -326.44188783, 1586.34789052])]","[array([ 0.14249065,  0.06368116,  0.66297765, -2.10232609,  1.61133062,
       -1.2228013 ])]"
46614,movel_fit,"[array([1669.29729633, -353.83896331, 1554.16766522])]","[array([ 0.13493871,  0.08121403,  0.65969929, -2.0658523 ,  1.61424172,
       -1.20481207])]"
48280,movel_fit,"[array([1669.83723073, -381.68965942, 1515.97224679])]","[array([ 0.12682444,  0.1019411 ,  0.65552436, -2.02788492,  1.61254923,
       -1.18786105])]"
49999,movel_fit,"[array([1675.3164973 , -406.69979488, 1475.43610665])]","[array([ 0.11885718,  0.12501927,  0.64976022, -1.99384306,  1.6055368 ,
       -1.17384135])]"
