breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 83.782202  , 514.34167841, 575.37430924])]","[array([-0.0757328 , -0.31155645, -1.96611282, -2.9652528 ,  1.18365053,
       -1.09188968])]"
1405,movel_fit,"[array([ 84.67648232, 518.71878555, 585.03744696])]","[array([-0.06852664, -0.3216037 , -1.97393972, -2.96920187,  1.1915277 ,
       -1.09648657])]"
2796,movel_fit,"[array([ 84.02641689, 523.15375303, 596.54979739])]","[array([-0.05579789, -0.33246261, -1.98598894, -2.96621761,  1.20618162,
       -1.09901107])]"
4265,movel_fit,"[array([ 82.95249927, 529.91099261, 609.86020873])]","[array([-0.04490093, -0.34251698, -1.99593717, -2.96696521,  1.21919547,
       -1.10550399])]"
6114,movel_fit,"[array([ 79.28718434, 539.15918575, 626.93790656])]","[array([-0.02949668, -0.35385905, -2.0087107 , -2.96703938,  1.23554279,
       -1.11449027])]"
7705,movel_fit,"[array([ 73.6729906 , 547.37775086, 640.49844812])]","[array([-0.015664  , -0.36269389, -2.01688609, -2.96796445,  1.24743043,
       -1.12308337])]"
9277,movel_fit,"[array([ 66.16781008, 554.59324039, 651.57506004])]","[array([-1.01716461e-03, -3.69920732e-01, -2.02409452e+00, -2.96849883e+00,
        1.25652675e+00, -1.13075171e+00])]"
10958,movel_fit,"[array([ 55.96904754, 561.27336426, 660.84059068])]","[array([ 0.01609575, -0.37660877, -2.03008668, -2.96782522,  1.2643752 ,
       -1.13773723])]"
12721,movel_fit,"[array([ 43.23323949, 567.03850805, 668.05404614])]","[array([ 0.03603344, -0.38250972, -2.03579017, -2.96437566,  1.27190641,
       -1.14319648])]"
14581,movel_fit,"[array([ 27.92761657, 571.80490927, 673.16077253])]","[array([ 0.05897681, -0.38767428, -2.04113552, -2.95752566,  1.2796356 ,
       -1.14697668])]"
16549,movel_fit,"[array([ 10.09754145, 575.18476741, 675.67415468])]","[array([ 0.08506794, -0.39187245, -2.04611042, -2.94661005,  1.28759375,
       -1.14861559])]"
18640,movel_fit,"[array([-10.23817484, 576.72347575, 674.99221597])]","[array([ 0.1144877 , -0.39482824, -2.05047234, -2.93083084,  1.29575468,
       -1.14763769])]"
20859,movel_fit,"[array([-32.89441444, 575.58672487, 669.95522205])]","[array([ 0.14729209, -0.39598777, -2.05366812, -2.9092866 ,  1.30350812,
       -1.14324297])]"
23219,movel_fit,"[array([-57.81717528, 570.76415978, 659.34762995])]","[array([ 0.18392224, -0.39461012, -2.05518365, -2.88026934,  1.3105612 ,
       -1.1344574 ])]"
25757,movel_fit,"[array([-85.44998835, 560.82196329, 641.83276204])]","[array([ 0.22584213, -0.38957854, -2.05462852, -2.8402982 ,  1.3173737 ,
       -1.11985807])]"
28194,movel_fit,"[array([-112.52928426,  544.5651247 ,  617.07272608])]","[array([ 0.2689401 , -0.37971113, -2.05067225, -2.79215344,  1.32078127,
       -1.0996796 ])]"
30242,movel_fit,"[array([-135.54267713,  523.69350486,  588.99526695])]","[array([ 0.30757764, -0.36636748, -2.04324391, -2.74378464,  1.3189839 ,
       -1.07738114])]"
31974,movel_fit,"[array([-155.23827977,  499.81452818,  560.70129814])]","[array([ 0.34234224, -0.35133743, -2.03350831, -2.69673844,  1.3140504 ,
       -1.05475216])]"
33471,movel_fit,"[array([-172.29801398,  473.51454636,  533.18532352])]","[array([ 0.37402076, -0.33524645, -2.02234066, -2.65195047,  1.30615247,
       -1.03259621])]"
34963,movec_fit,"[array([-180.88531281,  457.67052773,  518.43845483]), array([-189.01581946,  441.31030668,  504.10027582])]","[array([-0.07185137, -0.31710402, -1.9698971 , -2.96740347,  1.18798315,
       -1.09429254]), array([ 0.40781467, -0.317159  , -2.00829919, -2.60525451,  1.294445  ,
       -1.00819396])]"
36276,movec_fit,"[array([-196.28399942,  425.39906677,  491.00168084]), array([-203.0574687 ,  408.8860634 ,  478.44956653])]","[array([-0.0723129 , -0.31646045, -1.96939565, -2.96715063,  1.18747861,
       -1.09399801]), array([ 0.43768454, -0.29939706, -1.99391585, -2.56130594,  1.28231568,
       -0.98590566])]"
