average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
1197.4320569800877,1230.7147306507818,1165.922146376434,13.33445108236856,0.11546532258499943,0.4627675962908523,0.007962796442029676,0.08317300875950524,0.003395949279660037,0.020488908778542165,0.0005224470124114488,0.003416971726210843
