average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
399.885041311231,431.6398472073752,362.55504462434857,7.902345386947419,0.06007545307215003,0.4418422193516071,0.003750045270852408,0.06772349867809986,0.0015971292695585134,0.004696297661707598,2.950414488478589e-05,0.0012730019698459676
