breakpoints,primitives,p_bp,q_bp
40499,movel_fit,"[array([1587.23628109, -446.5887389 ,  766.25094843])]","[array([-0.6778984 ,  0.53902444,  0.37824707,  1.23048281,  1.48056552,
       -0.36417819])]"
40999,movel_fit,"[array([1597.58948097, -446.41179781,  766.07281678])]","[array([-0.66528347,  0.53006321,  0.34732832,  1.18658362,  1.45804389,
       -0.38942091])]"
41499,movel_fit,"[array([1607.9228609 , -445.64773897,  765.75877017])]","[array([-0.65162513,  0.52216417,  0.31767709,  1.14316554,  1.43732543,
       -0.41392177])]"
41999,movel_fit,"[array([1618.1754944 , -444.33052897,  765.17146984])]","[array([-0.63748102,  0.5157872 ,  0.28994434,  1.10175163,  1.4188016 ,
       -0.436966  ])]"
42499,movel_fit,"[array([1628.36522094, -442.72906635,  764.3084017 ])]","[array([-0.62342825,  0.51113507,  0.26452082,  1.06358257,  1.40265295,
       -0.45786184])]"
42999,movel_fit,"[array([1638.53286967, -440.89594296,  763.20592901])]","[array([-0.60996761,  0.50835281,  0.24159868,  1.02971536,  1.38890484,
       -0.47608557])]"
43499,movel_fit,"[array([1648.62735526, -438.89087746,  761.55756461])]","[array([-0.59763958,  0.50759434,  0.22135195,  1.00106018,  1.37749043,
       -0.49139697])]"
43999,movel_fit,"[array([1658.58125519, -437.53585051,  758.73761711])]","[array([-0.58703947,  0.5091648 ,  0.20363842,  0.97817928,  1.36829636,
       -0.50371158])]"
44499,movel_fit,"[array([1668.38575362, -436.92537843,  755.21223085])]","[array([-0.57858545,  0.51294225,  0.18847165,  0.96179085,  1.36137464,
       -0.51262083])]"
44999,movel_fit,"[array([1678.17709075, -436.54068099,  751.57537077])]","[array([-0.57238391,  0.51868001,  0.17594496,  0.95254647,  1.35667382,
       -0.51758361])]"
45499,movel_fit,"[array([1687.67229497, -435.99192821,  747.08099899])]","[array([-0.56861161,  0.52640924,  0.16656642,  0.95116676,  1.35404107,
       -0.51861135])]"
45999,movel_fit,"[array([1696.71599799, -436.10495513,  741.65272765])]","[array([-0.56767376,  0.53629361,  0.16038205,  0.95806226,  1.35367961,
       -0.51567677])]"
46499,movel_fit,"[array([1705.29153662, -437.10053052,  735.55487874])]","[array([-0.5695816 ,  0.54830164,  0.15740232,  0.97333767,  1.35576578,
       -0.50863578])]"
46999,movel_fit,"[array([1713.03206888, -438.76609233,  728.56006567])]","[array([-0.57414134,  0.56229405,  0.15802923,  0.99686222,  1.36037699,
       -0.4976848 ])]"
47499,movel_fit,"[array([1719.91136775, -440.85150064,  720.93586007])]","[array([-0.58091681,  0.5781493 ,  0.16239115,  1.02827156,  1.36767981,
       -0.48284542])]"
47999,movel_fit,"[array([1726.24508914, -443.01754193,  712.96034909])]","[array([-0.58933954,  0.59591102,  0.17038287,  1.06713348,  1.37795792,
       -0.46408133])]"
48499,movel_fit,"[array([1732.10038937, -445.28046961,  704.62205424])]","[array([-0.59886204,  0.61569945,  0.18189174,  1.11281893,  1.39154573,
       -0.44159698])]"
48999,movel_fit,"[array([1737.46632801, -447.39504403,  695.90639689])]","[array([-0.60864589,  0.63741663,  0.19677193,  1.16427509,  1.40856597,
       -0.41577953])]"
49499,movel_fit,"[array([1742.32574371, -448.85144826,  686.76231534])]","[array([-0.61782046,  0.66084331,  0.21439642,  1.21962761,  1.42897048,
       -0.38732921])]"
49999,movel_fit,"[array([1801.27315007, -453.43475781,  589.54948679])]","[array([-0.59833097,  0.85524419,  0.5248704 ,  1.91953766,  1.67804818,
       -0.01965742])]"
