breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1886.67852687,  245.5520347 , -324.10333617])]","[array([ 1.36397805,  0.42688973, -0.64374881,  0.74168586,  1.09297607,
        1.05122191])]"
1266,movel_fit,"[array([1846.98756678,  225.60531803, -325.99272715])]","[array([ 1.35268449,  0.42662209, -0.63432847,  0.72610757,  1.10178514,
        1.04417474])]"
2523,movel_fit,"[array([1806.37948128,  208.62653299, -329.7114421 ])]","[array([ 1.34097438,  0.4201116 , -0.6214005 ,  0.70661004,  1.10309601,
        1.03924003])]"
3787,movel_fit,"[array([1764.63551443,  194.53811587, -335.26090902])]","[array([ 1.32776864,  0.4185368 , -0.61689687,  0.69043125,  1.11631281,
        1.03290786])]"
5077,movel_fit,"[array([1721.36894197,  183.26833485, -342.69445035])]","[array([ 1.31541438,  0.41394165, -0.60856654,  0.672143  ,  1.12714639,
        1.0260032 ])]"
6413,movel_fit,"[array([1676.16928909,  174.82598848, -352.10404201])]","[array([ 1.30302221,  0.40956026, -0.60100649,  0.65427988,  1.14117037,
        1.01870182])]"
7817,movel_fit,"[array([1628.53383077,  169.27618294, -363.62838655])]","[array([ 1.29115628,  0.40412453, -0.59155057,  0.63657404,  1.15598683,
        1.01159369])]"
9317,movel_fit,"[array([1577.75765344,  166.74893528, -377.48245439])]","[array([ 1.27961097,  0.3983292 , -0.58080505,  0.62029683,  1.1729972 ,
        1.00497503])]"
10952,movel_fit,"[array([1522.76054313,  167.47209161, -394.01321355])]","[array([ 1.26834262,  0.39096504, -0.56758013,  0.60478342,  1.19117165,
        0.99935359])]"
12781,movel_fit,"[array([1461.79758727,  171.84962317, -413.79622095])]","[array([ 1.25697865,  0.3810622 , -0.55160099,  0.58926191,  1.21088132,
        0.99495549])]"
14919,movel_fit,"[array([1391.27166547,  180.68679364, -438.02289629])]","[array([ 1.2450126 ,  0.36703664, -0.53165882,  0.57285754,  1.23297328,
        0.99208829])]"
17662,movel_fit,"[array([1301.65306287,  196.09470883, -469.85248334])]","[array([ 1.23112215,  0.34552647, -0.50470221,  0.55428483,  1.26037588,
        0.99146007])]"
21444,movel_fit,"[array([1178.63444181,  221.23531   , -513.14605941])]","[array([ 1.21352958,  0.3098475 , -0.4652306 ,  0.53225773,  1.29655942,
        0.99590302])]"
24132,movel_fit,"[array([1090.42392156,  239.12352071, -541.54781853])]","[array([ 1.20026537,  0.27727539, -0.43028439,  0.51995225,  1.31570846,
        1.00483547])]"
26320,movel_fit,"[array([1017.58425568,  251.66043336, -562.54682033])]","[array([ 1.1886789 ,  0.2489896 , -0.40254368,  0.50914555,  1.33168656,
        1.01412794])]"
28157,movel_fit,"[array([ 955.49627472,  260.05520349, -577.87272986])]","[array([ 1.17729624,  0.22234992, -0.37587131,  0.502004  ,  1.34214611,
        1.02521516])]"
29779,movel_fit,"[array([ 899.91676528,  264.98294393, -589.27271552])]","[array([ 1.1657773 ,  0.19772464, -0.35107594,  0.49689968,  1.35060929,
        1.0369244 ])]"
31248,movel_fit,"[array([ 849.01726443,  266.91161316, -597.39450407])]","[array([ 1.1537162 ,  0.17393434, -0.32650037,  0.49336028,  1.35640833,
        1.04990303])]"
32608,movel_fit,"[array([ 801.57216598,  266.04972593, -602.74674258])]","[array([ 1.14096849,  0.15113928, -0.30227148,  0.49113921,  1.36059255,
        1.06370178])]"
33890,movel_fit,"[array([ 756.78766749,  262.55912712, -605.59510544])]","[array([ 1.12740739,  0.12920202, -0.27787087,  0.49039836,  1.36332721,
        1.07836188])]"
35122,movel_fit,"[array([ 713.97032728,  256.48882515, -606.136067  ])]","[array([ 1.11293439,  0.10816833, -0.25326581,  0.49096709,  1.36509501,
        1.09362242])]"
36326,movel_fit,"[array([ 672.63594453,  247.8291727 , -604.45427906])]","[array([ 1.09741556,  0.08793927, -0.22836051,  0.49248757,  1.36602229,
        1.10937456])]"
37519,movel_fit,"[array([ 632.485353  ,  236.53408761, -600.59014957])]","[array([ 1.08070091,  0.06851749, -0.2032665 ,  0.49451518,  1.36626496,
        1.12538756])]"
38716,movel_fit,"[array([ 593.30436576,  222.53986438, -594.54795897])]","[array([ 1.06256697,  0.04987045, -0.17810248,  0.4965531 ,  1.36583291,
        1.14149568])]"
39935,movel_fit,"[array([ 554.80776706,  205.70731263, -586.28100941])]","[array([ 1.04266426,  0.03186124, -0.15291759,  0.49794928,  1.36453678,
        1.15769467])]"
41198,movel_fit,"[array([ 516.62877686,  185.77463302, -575.6545029 ])]","[array([ 1.02063655,  0.01433654, -0.12756513,  0.4980456 ,  1.36197642,
        1.17421205])]"
42520,movel_fit,"[array([ 478.65233608,  162.5222814 , -562.53865354])]","[array([ 0.99647429, -0.00237755, -0.1019912 ,  0.4967306 ,  1.35808328,
        1.1910241 ])]"
43919,movel_fit,"[array([ 440.68642627,  135.64550037, -546.75061243])]","[array([ 0.96997783, -0.01761131, -0.07627561,  0.49450083,  1.35329043,
        1.20769328])]"
45411,movel_fit,"[array([ 402.64440323,  104.8311223 , -528.08713811])]","[array([ 0.94098019, -0.03135657, -0.05020131,  0.49042902,  1.34653662,
        1.22475607])]"
47018,movel_fit,"[array([ 364.33246842,   69.63280884, -506.25932354])]","[array([ 0.90980888, -0.04320754, -0.02347863,  0.48390829,  1.33728055,
        1.24256205])]"
48753,movel_fit,"[array([ 325.8020882 ,   29.75666138, -481.06975907])]","[array([ 0.87750179, -0.05290989,  0.00467651,  0.47522797,  1.32525364,
        1.26149717])]"
