average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
550.7267102015236,617.5014334523585,484.1921099978817,22.744988617843784,0.0750302744162999,0.41826041989850166,0.0005180565691340151,0.07817362711274563,0.0029644657007820803,0.02551004719615446,1.0086204048308013e-05,0.0029740027869488493
