breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-924.6169468 , -104.12733032,  508.88995375])]","[array([-0.39375059, -0.52777754, -3.18332068,  0.65011383,  0.52172983,
        0.531671  ])]"
999,moveabsj,"[array([-904.12391972, -207.93466071,  524.40635621])]","[array([-0.28806633, -0.51242012, -3.1597639 ,  0.62370942,  0.5023011 ,
        0.5320788 ])]"
1999,moveabsj,"[array([-902.70670747, -214.12330287,  527.04888893])]","[array([-0.28151049, -0.51025831, -3.15719841,  0.62188008,  0.50185697,
        0.532335  ])]"
2999,moveabsj,"[array([-901.42844227, -220.34400323,  531.39664651])]","[array([-0.27474292, -0.5068404 , -3.15360762,  0.6198774 ,  0.50226526,
        0.53282378])]"
3999,moveabsj,"[array([-900.29062057, -226.57448207,  537.48188767])]","[array([-0.26779824, -0.5021965 , -3.14889505,  0.61775954,  0.50345485,
        0.53348603])]"
4999,moveabsj,"[array([-899.24127611, -232.81119751,  545.31011394])]","[array([-0.26070254, -0.49630684, -3.14311886,  0.61552372,  0.50542611,
        0.53434392])]"
5999,moveabsj,"[array([-898.28533943, -239.025955  ,  554.8074523 ])]","[array([-0.25349393, -0.48937652, -3.13618797,  0.61312056,  0.50820368,
        0.53547436])]"
6999,moveabsj,"[array([-897.29105213, -245.23067238,  566.02951015])]","[array([-0.24620037, -0.48118916, -3.12830557,  0.61071891,  0.51166527,
        0.5367172 ])]"
7999,moveabsj,"[array([-896.24824632, -251.39302291,  578.80788136])]","[array([-0.23886723, -0.47203739, -3.11943507,  0.60826033,  0.51583373,
        0.53816784])]"
8999,moveabsj,"[array([-895.09129327, -257.4780922 ,  592.97189734])]","[array([-0.23156692, -0.46209004, -3.10968372,  0.60571213,  0.520652  ,
        0.53988168])]"
9999,moveabsj,"[array([-893.72737147, -263.47298072,  608.33588092])]","[array([-0.22434635, -0.45143341, -3.09925164,  0.60317095,  0.52598609,
        0.54177741])]"
10999,moveabsj,"[array([-892.10393891, -269.34939802,  624.63464781])]","[array([-0.21726509, -0.44027519, -3.08827848,  0.60073056,  0.53164084,
        0.54376371])]"
11999,moveabsj,"[array([-890.17261012, -275.10229576,  641.46777828])]","[array([-0.21034991, -0.42889913, -3.07704985,  0.59838208,  0.53752064,
        0.54587121])]"
12999,moveabsj,"[array([-887.93654651, -280.69874326,  658.38302504])]","[array([-0.203665  , -0.41767126, -3.06578227,  0.59608451,  0.54342786,
        0.54814001])]"
13999,moveabsj,"[array([-885.38468829, -286.17634991,  674.93791408])]","[array([-0.19717575, -0.40681429, -3.05481952,  0.5939771 ,  0.54913273,
        0.55042633])]"
14999,moveabsj,"[array([-882.56210941, -291.55503545,  690.62602404])]","[array([-0.19087015, -0.39665731, -3.04446617,  0.59208456,  0.55439488,
        0.55269731])]"
15999,moveabsj,"[array([-879.53937555, -296.87612107,  704.92731607])]","[array([-0.18470567, -0.38752591, -3.03505082,  0.59042507,  0.55897907,
        0.55493158])]"
16999,moveabsj,"[array([-876.39550673, -302.19452947,  717.32980603])]","[array([-0.17862474, -0.37970292, -3.02693785,  0.58902851,  0.56262452,
        0.55709882])]"
17999,moveabsj,"[array([-873.26831352, -307.5842871 ,  727.28758804])]","[array([-0.17252815, -0.37358415, -3.02041879,  0.5879483 ,  0.56509979,
        0.55915903])]"
18999,moveabsj,"[array([-870.22055464, -313.13313493,  734.27787849])]","[array([-0.16632067, -0.36937942, -3.0159909 ,  0.58724342,  0.56614716,
        0.56107469])]"
19999,moveabsj,"[array([-867.37027253, -318.895419  ,  737.76913668])]","[array([-0.1599454 , -0.36744377, -3.01396562,  0.58702732,  0.56539859,
        0.56275007])]"
20999,moveabsj,"[array([-864.83114837, -324.94263198,  737.06575482])]","[array([-0.15331755, -0.36829832, -3.0148096 ,  0.58726679,  0.56270251,
        0.5642936 ])]"
21999,moveabsj,"[array([-862.59615911, -331.30541587,  731.59015663])]","[array([-0.14644171, -0.37223794, -3.01902364,  0.58811134,  0.55762771,
        0.56560228])]"
22999,moveabsj,"[array([-860.67826668, -338.00091305,  720.61876422])]","[array([-0.13931821, -0.37988905, -3.02703241,  0.58963755,  0.54993694,
        0.56669829])]"
23999,moveabsj,"[array([-858.851119  , -344.99696529,  703.51444931])]","[array([-0.13205781, -0.39162901, -3.03951467,  0.59184116,  0.53938252,
        0.56771085])]"
24999,moveabsj,"[array([-856.85741144, -352.20152412,  679.90192681])]","[array([-0.12483245, -0.40799688, -3.05654654,  0.59499257,  0.52552354,
        0.56847231])]"
25999,moveabsj,"[array([-854.17032797, -359.49545254,  649.64144368])]","[array([-0.11786127, -0.42932185, -3.07838671,  0.5989419 ,  0.50839516,
        0.56929868])]"
26999,moveabsj,"[array([-850.19271674, -366.76500732,  613.51433722])]","[array([-0.11131309, -0.45548462, -3.10438434,  0.60398483,  0.4879304 ,
        0.56993094])]"
27999,moveabsj,"[array([-844.31647961, -373.85185946,  573.05278265])]","[array([-0.10539904, -0.48588493, -3.13352326,  0.60940169,  0.4649239 ,
        0.57098689])]"
28999,moveabsj,"[array([-836.25884799, -380.74181207,  531.14633082])]","[array([-0.10003135, -0.51865927, -3.16373301,  0.61526104,  0.44021699,
        0.57191551])]"
29999,moveabsj,"[array([-826.2655708 , -387.41066204,  490.96258752])]","[array([-0.09507483, -0.55139665, -3.19282715,  0.6208517 ,  0.41541872,
        0.57271614])]"
30999,moveabsj,"[array([-815.19404805, -393.86325804,  455.31474065])]","[array([-0.09028252, -0.58163816, -3.21862635,  0.62574405,  0.39217423,
        0.57307513])]"
31999,moveabsj,"[array([-804.07871206, -400.10355726,  426.11237739])]","[array([-0.08540861, -0.60714803, -3.23989035,  0.62934825,  0.37218204,
        0.5730724 ])]"
32999,moveabsj,"[array([-793.96512065, -406.11705245,  404.27735491])]","[array([-0.08026949, -0.62651902, -3.25591797,  0.6308039 ,  0.35697637,
        0.57332047])]"
33999,moveabsj,"[array([-785.89118407, -411.92083494,  390.7489395 ])]","[array([-0.07465242, -0.63816708, -3.26586787,  0.63102595,  0.34712444,
        0.57274432])]"
34999,moveabsj,"[array([-780.79106676, -417.4487848 ,  385.76141005])]","[array([-0.06852827, -0.64189147, -3.26882265,  0.62890904,  0.34396023,
        0.57237012])]"
35999,moveabsj,"[array([-779.12923618, -422.68050662,  390.59153212])]","[array([-0.06188879, -0.63571096, -3.26430678,  0.62587561,  0.34743791,
        0.57050929])]"
36999,moveabsj,"[array([-780.90949967, -427.54986795,  405.91928018])]","[array([-0.05492349, -0.61907416, -3.25188273,  0.62121904,  0.3578728 ,
        0.56751218])]"
37999,moveabsj,"[array([-785.54327875, -432.41201525,  431.53367059])]","[array([-0.04723081, -0.59326277, -3.23128319,  0.61339348,  0.37636082,
        0.56488319])]"
38999,moveabsj,"[array([-791.58188822, -437.38316505,  468.25268247])]","[array([-0.03898703, -0.55768068, -3.20261087,  0.6034854 ,  0.40081919,
        0.56085238])]"
39999,moveabsj,"[array([-797.1691625 , -442.9294819 ,  514.20127335])]","[array([-0.02982295, -0.51566767, -3.16655555,  0.59115282,  0.42980995,
        0.55611668])]"
40999,moveabsj,"[array([-800.23851342, -449.15445325,  565.4653879 ])]","[array([-0.01992136, -0.47154212, -3.12603526,  0.57725122,  0.45978676,
        0.55122632])]"
41999,moveabsj,"[array([-799.76533079, -455.72454718,  615.99177828])]","[array([-0.00992573, -0.43061968, -3.08578287,  0.56325987,  0.48688913,
        0.5473096 ])]"
42999,moveabsj,"[array([-796.27193244, -462.15401262,  659.76870714])]","[array([-5.22717937e-04, -3.97044187e-01, -3.05073360e+00,  5.51148970e-01,
        5.08273559e-01,  5.44893742e-01])]"
43999,moveabsj,"[array([-791.29500214, -468.25099764,  692.06217989])]","[array([ 0.00805975, -0.37346877, -3.02484759,  0.54222539,  0.52294669,
        0.54420358])]"
44999,moveabsj,"[array([-786.3236252 , -473.98752621,  709.95032905])]","[array([ 0.01574181, -0.36081475, -3.01092978,  0.53812925,  0.5294739 ,
        0.54435347])]"
45999,moveabsj,"[array([-782.64829331, -479.30674742,  710.43629525])]","[array([ 0.02237227, -0.36090205, -3.01164668,  0.53907353,  0.52760526,
        0.54602766])]"
46999,moveabsj,"[array([-780.46626027, -484.0093146 ,  692.7809128 ])]","[array([ 0.02765996, -0.37428616, -3.02780192,  0.54555594,  0.51667123,
        0.5492225 ])]"
47999,moveabsj,"[array([-778.50682748, -487.93654912,  658.25927901])]","[array([ 0.03144614, -0.40059614, -3.05880611,  0.55636303,  0.49708501,
        0.55524887])]"
48999,moveabsj,"[array([-774.66334282, -491.70142568,  610.52726424])]","[array([ 0.03477855, -0.43870705, -3.10094837,  0.5717592 ,  0.46859156,
        0.56306683])]"
49999,moveabsj,"[array([-746.70180648, -506.8180796 ,  458.99962625])]","[array([ 0.05340996, -0.57924987, -3.22688213,  0.6359672 ,  0.37146012,
        0.57789326])]"
