average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
354.2574158933126,363.2751895116499,344.62910399967257,2.003527517239875,0.1687756638557278,0.47139076362316645,0.02287369503665607,0.10327833522053206,0.0002800914000638389,0.0044338817474872325,0.0001032170038886667,0.00038512437356088446
