timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0.000407, -1, 11.3778, 13.6139, 17.3394, -145.519, -97.9229, 142.516
0.004221, -1, 11.3778, 13.6139, 17.3394, -145.519, -97.9229, 142.516
0.00762, -1, 11.3778, 13.6139, 17.3394, -145.519, -97.9229, 142.516
0.028962, -1, 11.3778, 13.6139, 17.3394, -145.519, -97.9229, 142.516
0.031673, -1, 11.3778, 13.6139, 17.3394, -145.519, -97.9229, 142.516
0.034474, -1, 11.3778, 13.6139, 17.3394, -145.519, -97.9229, 142.516
0.039489, -1, 11.3778, 13.6139, 17.3394, -145.519, -97.9229, 142.516
0.047501, -1, 11.3778, 13.6139, 17.3394, -145.519, -97.9228, 142.516
0.055495, -1, 11.3771, 13.6138, 17.3394, -145.519, -97.9228, 142.516
0.063503, -1, 11.3744, 13.6136, 17.3394, -145.519, -97.9229, 142.516
0.071561, -1, 11.3681, 13.6127, 17.3393, -145.519, -97.9229, 142.515
0.079508, -1, 11.357, 13.6108, 17.3389, -145.52, -97.9228, 142.512
0.087522, -1, 11.3396, 13.6071, 17.3381, -145.521, -97.9227, 142.502
0.095752, -1, 11.3129, 13.601, 17.3374, -145.525, -97.9222, 142.479
0.103874, -1, 11.2748, 13.5916, 17.3368, -145.532, -97.9206, 142.438
0.11159, -1, 11.2249, 13.5791, 17.337, -145.544, -97.9173, 142.373
0.119721, -1, 11.1635, 13.5635, 17.3387, -145.561, -97.9118, 142.276
0.128936, -1, 11.0905, 13.5442, 17.3427, -145.584, -97.904, 142.146
0.135588, -1, 11.0057, 13.5211, 17.3491, -145.613, -97.8938, 141.981
0.143622, -1, 10.9092, 13.4947, 17.3577, -145.647, -97.8818, 141.782
0.152999, -1, 10.8019, 13.4648, 17.3681, -145.686, -97.8681, 141.557
0.159563, -1, 10.6836, 13.4319, 17.3793, -145.728, -97.8534, 141.311
0.167632, -1, 10.5546, 13.3962, 17.3905, -145.772, -97.838, 141.05
0.177205, -1, 10.4165, 13.3583, 17.4013, -145.818, -97.8222, 140.781
0.183791, -1, 10.2717, 13.3187, 17.4115, -145.866, -97.806, 140.507
0.191849, -1, 10.1224, 13.2783, 17.4217, -145.913, -97.7894, 140.23
0.201396, -1, 9.96993, 13.2373, 17.4317, -145.961, -97.7723, 139.952
0.207941, -1, 9.81533, 13.196, 17.4418, -146.009, -97.7551, 139.674
0.216003, -1, 9.65984, 13.1546, 17.4519, -146.057, -97.738, 139.394
0.22562, -1, 9.50475, 13.1134, 17.4618, -146.105, -97.7209, 139.115
0.23213, -1, 9.35021, 13.0723, 17.4717, -146.153, -97.7041, 138.836
0.24005, -1, 9.19601, 13.0312, 17.4817, -146.201, -97.6874, 138.557
0.248862, -1, 9.04229, 12.9902, 17.4917, -146.249, -97.6707, 138.277
0.256135, -1, 8.9655, 12.9697, 17.4968, -146.297, -97.6539, 137.998
0.263478, -1, 8.81198, 12.9287, 17.5069, -146.321, -97.6453, 137.858
0.271525, -1, 8.65889, 12.8877, 17.5169, -146.369, -97.628, 137.578
0.279491, -1, 8.50616, 12.8465, 17.5271, -146.417, -97.6104, 137.298
0.287534, -1, 8.35341, 12.8053, 17.5372, -146.465, -97.593, 137.018
0.295525, -1, 8.20017, 12.7639, 17.5474, -146.512, -97.5759, 136.739
0.303477, -1, 8.04641, 12.7224, 17.5576, -146.56, -97.559, 136.459
0.311524, -1, 7.89216, 12.6809, 17.5678, -146.608, -97.5423, 136.179
0.319542, -1, 7.73732, 12.6393, 17.5778, -146.656, -97.5257, 135.899
0.327517, -1, 7.58225, 12.5977, 17.588, -146.704, -97.5089, 135.619
0.335439, -1, 7.42713, 12.5562, 17.5981, -146.752, -97.4919, 135.339
0.345006, -1, 7.19426, 12.4941, 17.6133, -146.824, -97.4659, 134.919
0.351478, -1, 7.11662, 12.4734, 17.6185, -146.848, -97.4572, 134.779
0.35949, -1, 6.96134, 12.4321, 17.6287, -146.897, -97.44, 134.499
0.36924, -1, 6.72883, 12.3704, 17.6442, -146.969, -97.4146, 134.079
0.375476, -1, 6.65152, 12.3497, 17.6494, -146.993, -97.4062, 133.938
0.38348, -1, 6.4971, 12.3085, 17.6597, -147.041, -97.3895, 133.658
0.393114, -1, 6.34277, 12.2673, 17.67, -147.089, -97.3728, 133.237
0.400528, -1, 6.18859, 12.2259, 17.6803, -147.137, -97.3557, 133.097
0.407479, -1, 6.03426, 12.1845, 17.6905, -147.185, -97.3384, 132.816
0.415593, -1, 5.87966, 12.1431, 17.7007, -147.233, -97.3208, 132.536
0.42348, -1, 5.72492, 12.1014, 17.7109, -147.281, -97.3033, 132.255
0.43155, -1, 5.57001, 12.0598, 17.7211, -147.329, -97.2861, 131.975
0.439628, -1, 5.4148, 12.0182, 17.7313, -147.377, -97.2691, 131.694
0.447477, -1, 5.25934, 11.9766, 17.7416, -147.425, -97.2523, 131.413
0.455614, -1, 5.10354, 11.935, 17.752, -147.473, -97.2355, 131.132
0.463476, -1, 4.94755, 11.8935, 17.7624, -147.521, -97.2186, 130.851
0.471476, -1, 4.79161, 11.852, 17.7728, -147.569, -97.2015, 130.57
0.479564, -1, 4.63575, 11.8105, 17.7832, -147.618, -97.1841, 130.289
0.487471, -1, 4.48001, 11.7691, 17.7935, -147.666, -97.1666, 130.009
0.495511, -1, 4.32439, 11.7277, 17.8038, -147.715, -97.1493, 129.728
0.503563, -1, 4.16908, 11.6864, 17.8142, -147.763, -97.1323, 129.446
0.645046, -1, 1.44526, 10.9581, 17.9952, -148.609, -96.833, 124.519
0.646338, -1, 1.44526, 10.9581, 17.9952, -148.609, -96.833, 124.519
0.648452, -1, 1.36725, 10.9373, 18.0004, -148.633, -96.8245, 124.378
0.649728, -1, 1.36725, 10.9373, 18.0004, -148.633, -96.8245, 124.378
0.651553, -1, 1.28931, 10.9165, 18.0055, -148.657, -96.8161, 124.237
0.652961, -1, 1.28931, 10.9165, 18.0055, -148.657, -96.8161, 124.237
0.654161, -1, 1.28931, 10.9165, 18.0055, -148.657, -96.8161, 124.237
0.657513, -1, 1.21148, 10.8956, 18.0107, -148.681, -96.8077, 124.096
0.818271, -1, -1.91176, 10.0601, 18.2181, -149.652, -96.4657, 118.44
0.81962, -1, -1.91176, 10.0601, 18.2181, -149.652, -96.4657, 118.44
0.821669, -1, -1.98945, 10.0392, 18.2234, -149.676, -96.4569, 118.299
0.82286, -1, -1.98945, 10.0392, 18.2234, -149.676, -96.4569, 118.299
0.824693, -1, -1.98945, 10.0182, 18.2286, -149.7, -96.4481, 118.157
0.826056, -1, -2.06708, 10.0182, 18.2286, -149.7, -96.4481, 118.157
0.827329, -1, -2.06708, 10.0182, 18.2286, -149.7, -96.4481, 118.157
0.831583, -1, -2.1447, 9.99732, 18.2338, -149.725, -96.4393, 118.015
0.833722, -1, -2.2223, 9.97643, 18.239, -149.749, -96.4305, 117.874
0.83493, -1, -2.2223, 9.97643, 18.239, -149.749, -96.4305, 117.874
0.836826, -1, -2.2223, 9.97643, 18.2441, -149.774, -96.4218, 117.732
0.838189, -1, -2.2999, 9.95554, 18.2441, -149.774, -96.4218, 117.732
0.839527, -1, -2.2999, 9.95554, 18.2441, -149.774, -96.4218, 117.732
0.84163, -1, -2.37755, 9.93462, 18.2493, -149.798, -96.4132, 117.59
0.842909, -1, -2.37755, 9.93462, 18.2493, -149.798, -96.4132, 117.59
0.846419, -1, -2.45529, 9.91364, 18.2545, -149.822, -96.4047, 117.448
0.847599, -1, -2.45529, 9.91364, 18.2545, -149.822, -96.4047, 117.448
0.849635, -1, -2.53312, 9.89266, 18.2598, -149.846, -96.3962, 117.306
0.850848, -1, -2.53312, 9.89266, 18.2598, -149.846, -96.3962, 117.306
0.852104, -1, -2.53312, 9.89266, 18.2598, -149.846, -96.3962, 117.306
0.855706, -1, -2.61102, 9.87171, 18.2649, -149.87, -96.3878, 117.165
0.857731, -1, -2.689, 9.85077, 18.2701, -149.895, -96.3794, 117.023
0.861106, -1, -2.76703, 9.8298, 18.2752, -149.919, -96.371, 116.881
0.862461, -1, -2.76703, 9.8298, 18.2752, -149.919, -96.371, 116.881
0.863728, -1, -2.76703, 9.8298, 18.2752, -149.919, -96.371, 116.881
0.865686, -1, -2.84516, 9.80884, 18.2804, -149.943, -96.3626, 116.739
0.866963, -1, -2.84516, 9.80884, 18.2804, -149.943, -96.3626, 116.739
0.86815, -1, -2.84516, 9.80884, 18.2804, -149.943, -96.3626, 116.739
0.87022, -1, -2.92342, 9.78789, 18.2856, -149.967, -96.3542, 116.597
0.871413, -1, -2.92342, 9.78789, 18.2856, -149.967, -96.3542, 116.597
0.874282, -1, -3.00181, 9.76692, 18.2908, -149.991, -96.3457, 116.455
