average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
123.0536591715848,125.32949998651239,120.67836651830319,0.9522468072153084,0.18724492880686042,0.6091411938742726,0.0035894141827585435,0.17783317088816392,0.0011011937520069024,0.00453905062326512,2.7336053292902976e-05,0.0011516317946088893
