primitives,points,q_bp
movel_fit,"[array([1309.58262751, -436.39106308,  945.08930504])]","[array([-0.71823877,  0.19805276,  0.46033639,  0.91966858,  1.49196456,
       -0.47342368])]"
movel_fit,"[array([1317.47899495, -437.3349853 ,  938.56013419])]","[array([-0.72131623,  0.21126932,  0.46361454,  0.93786005,  1.49270906,
       -0.46516194])]"
movel_fit,"[array([1325.44532096, -438.33641866,  931.69787089])]","[array([-0.72528292,  0.22570303,  0.46833954,  0.95913847,  1.49453377,
       -0.45528957])]"
movel_fit,"[array([1333.49089377, -439.36099932,  924.42656085])]","[array([-0.73010204,  0.24153523,  0.47474247,  0.98379797,  1.49759968,
       -0.44366431])]"
movel_fit,"[array([1341.54855316, -440.42267705,  916.83232959])]","[array([-0.73567289,  0.25877747,  0.48291601,  1.01182611,  1.50210969,
       -0.43020816])]"
movel_fit,"[array([1349.49013116, -441.31472177,  908.9226765 ])]","[array([-0.74170404,  0.27727648,  0.49303554,  1.04297626,  1.50811335,
       -0.41509735])]"
movel_fit,"[array([1357.2377477 , -442.17228299,  900.81585895])]","[array([-0.74796221,  0.29693192,  0.50482256,  1.07662425,  1.51570628,
       -0.39858623])]"
movel_fit,"[array([1364.87077175, -442.93835663,  892.64390981])]","[array([-0.75403735,  0.31757616,  0.51789669,  1.11209899,  1.52484021,
       -0.38087385])]"
movel_fit,"[array([1372.35772673, -443.28277938,  884.4558196 ])]","[array([-0.75947734,  0.33887609,  0.53213294,  1.14879232,  1.53535292,
       -0.36231382])]"
movel_fit,"[array([1379.78780627, -443.32986876,  876.25213409])]","[array([-0.76406523,  0.36081313,  0.5470385 ,  1.18610188,  1.54717601,
       -0.3431925 ])]"
movel_fit,"[array([1387.20635755, -443.08320827,  867.988931  ])]","[array([-0.76759143,  0.38329081,  0.56220088,  1.22345019,  1.56016464,
       -0.32389174])]"
movel_fit,"[array([1394.72533355, -442.58235779,  859.67888562])]","[array([-0.76992148,  0.40627907,  0.57720773,  1.2604794 ,  1.57425316,
       -0.30455076])]"
movel_fit,"[array([1402.34592669, -441.82090276,  851.34453079])]","[array([-0.77090864,  0.42938066,  0.5914212 ,  1.29623106,  1.58899557,
       -0.28580674])]"
movel_fit,"[array([1410.04876952, -440.73228982,  843.1523634 ])]","[array([-0.77050078,  0.4519881 ,  0.60428353,  1.32981577,  1.60382814,
       -0.26816225])]"
movel_fit,"[array([1417.7298927 , -439.33717845,  835.43092593])]","[array([-0.76879172,  0.47310512,  0.61501928,  1.3598739 ,  1.61782608,
       -0.25239896])]"
movel_fit,"[array([1425.09337292, -438.14340986,  828.35662913])]","[array([-0.76636371,  0.49204665,  0.62304805,  1.3853042 ,  1.63021697,
       -0.23914577])]"
movel_fit,"[array([1431.83351502, -437.04743815,  821.92129366])]","[array([-0.76359261,  0.50846404,  0.62876977,  1.40609492,  1.64061161,
       -0.22864374])]"
movel_fit,"[array([1438.27390694, -435.95646706,  816.31634841])]","[array([-0.76054626,  0.52254854,  0.63259472,  1.42336318,  1.64921518,
       -0.22023635])]"
movel_fit,"[array([1455.94013771, -433.53090305,  802.56642696])]","[array([-0.75146651,  0.55419813,  0.6349106 ,  1.45792   ,  1.66531315,
       -0.20477774])]"
movel_fit,"[array([1472.5507139 , -432.602314  ,  792.05845181])]","[array([-0.74334052,  0.57449603,  0.62698495,  1.47430841,  1.66958213,
       -0.19959759])]"
movel_fit,"[array([1489.22731415, -433.21920571,  783.53411503])]","[array([-0.7362887 ,  0.5867067 ,  0.61062926,  1.47692151,  1.66364074,
       -0.20281248])]"
movel_fit,"[array([1507.03521157, -435.43089871,  776.83822445])]","[array([-0.72979337,  0.59124492,  0.58460869,  1.46493637,  1.64661235,
       -0.21471476])]"
movel_fit,"[array([1527.30333622, -439.12189489,  771.80918492])]","[array([-0.72238134,  0.58697739,  0.5447685 ,  1.43254281,  1.61514182,
       -0.23862327])]"
movel_fit,"[array([1542.62586665, -442.21281088,  769.30971677])]","[array([-0.71543653,  0.57831308,  0.50764823,  1.39447439,  1.58426915,
       -0.26411117])]"
movel_fit,"[array([1550.78562331, -443.69535075,  768.43242731])]","[array([-0.71079828,  0.57220052,  0.48588061,  1.36989916,  1.5661604 ,
       -0.27995985])]"
movel_fit,"[array([1559.13031727, -444.98146589,  767.89229348])]","[array([-0.70518977,  0.56515078,  0.46255117,  1.34214815,  1.54699846,
       -0.29741306])]"
movel_fit,"[array([1567.50334587, -445.83807066,  767.45913632])]","[array([-0.69847161,  0.55751441,  0.43824262,  1.31169121,  1.52725814,
       -0.31628386])]"
movel_fit,"[array([1575.89412809, -446.46053695,  767.20935852])]","[array([-0.6906978 ,  0.54958715,  0.41317419,  1.27895681,  1.50746482,
       -0.33605563])]"
movel_fit,"[array([1584.22877525, -446.89750255,  767.15115478])]","[array([-0.68195583,  0.54165905,  0.38780071,  1.244596  ,  1.48812831,
       -0.35626046])]"
movel_fit,"[array([1592.62491652, -447.07060581,  767.16052687])]","[array([-0.67223438,  0.53407106,  0.36239803,  1.20919114,  1.46951644,
       -0.37653267])]"
movel_fit,"[array([1601.03033742, -447.09959898,  767.06946677])]","[array([-0.66175056,  0.52716777,  0.33732225,  1.17337779,  1.45193728,
       -0.39665175])]"
movel_fit,"[array([1609.45799933, -446.45291587,  766.73721974])]","[array([-0.6504748 ,  0.52102601,  0.31332789,  1.13814506,  1.43545456,
       -0.41643864])]"
movel_fit,"[array([1617.90863561, -444.5207731 ,  766.6290597 ])]","[array([-0.63838959,  0.51526966,  0.29106871,  1.10441326,  1.42017761,
       -0.43525009])]"
movel_fit,"[array([1626.22111557, -442.33869961,  766.48319998])]","[array([-0.62640724,  0.51059867,  0.27049005,  1.0729695 ,  1.40661915,
       -0.45223202])]"
movel_fit,"[array([1634.20298213, -441.39003452,  765.10361849])]","[array([-0.61563532,  0.50823734,  0.25140994,  1.04443982,  1.39496069,
       -0.46750374])]"
movel_fit,"[array([1654.88036364, -437.35961271,  761.39732258])]","[array([-0.5902818 ,  0.50682866,  0.21017091,  0.98598094,  1.37158069,
       -0.49798863])]"
movel_fit,"[array([1671.14000426, -437.02593869,  755.09148207])]","[array([-0.57642793,  0.51368796,  0.18418237,  0.9576182 ,  1.35990676,
       -0.5135368 ])]"
movel_fit,"[array([1685.50982877, -435.46432478,  749.68172261])]","[array([-0.56844679,  0.52300292,  0.16803032,  0.94948401,  1.35434273,
       -0.51741256])]"
movel_fit,"[array([1698.44776634, -435.18423441,  741.95248471])]","[array([-0.56645025,  0.53671028,  0.15902846,  0.95829246,  1.35329832,
       -0.51380086])]"
movel_fit,"[array([1710.0075452 , -437.96912289,  731.44712537])]","[array([-0.57143474,  0.55607858,  0.15684905,  0.98543504,  1.35777144,
       -0.5021765 ])]"
movel_fit,"[array([1721.78338394, -441.64865903,  718.65763542])]","[array([-0.58295114,  0.58284003,  0.16383725,  1.03795933,  1.36990962,
       -0.47753638])]"
movel_fit,"[array([1732.80255328, -447.08592063,  701.62677078])]","[array([-0.60237327,  0.6214591 ,  0.18591065,  1.12612829,  1.39552019,
       -0.43479   ])]"
movel_fit,"[array([1799.33278887, -457.56239714,  579.32475941])]","[array([-0.6063453 ,  0.85225216,  0.51874793,  1.90015248,  1.65238677,
       -0.05393959])]"
