primitives,points,q_bp
movel_fit,"[array([1455.95579562, -433.54199424,  802.5865732 ])]","[array([-0.75146169,  0.55410606,  0.6347412 ,  1.45765854,  1.66516935,
       -0.20472762])]"
movel_fit,"[array([1472.55236518, -432.62203871,  792.06565016])]","[array([-0.74335072,  0.57438652,  0.62679928,  1.47398776,  1.6693957 ,
       -0.19955284])]"
movel_fit,"[array([1489.23548516, -433.2487657 ,  783.56238583])]","[array([-0.73629996,  0.586565  ,  0.61039027,  1.47652326,  1.66341805,
       -0.20274011])]"
movel_fit,"[array([1507.04341699, -435.45014087,  776.8658893 ])]","[array([-0.72979159,  0.59109623,  0.58432796,  1.46446416,  1.64637244,
       -0.21464449])]"
movel_fit,"[array([1527.30461232, -439.12858121,  771.8181221 ])]","[array([-0.72236087,  0.58686938,  0.54448515,  1.43206411,  1.61494689,
       -0.23857805])]"
movel_fit,"[array([1542.63944658, -442.18975601,  769.32982135])]","[array([-0.71538547,  0.57822948,  0.50738744,  1.39405071,  1.58413062,
       -0.26406478])]"
movel_fit,"[array([1550.79847041, -443.66730823,  768.45270911])]","[array([-0.71073986,  0.572132  ,  0.4856306 ,  1.36949596,  1.56604986,
       -0.27991501])]"
movel_fit,"[array([1559.13251578, -444.92463735,  767.90510446])]","[array([-0.70511359,  0.56508408,  0.46231693,  1.34173727,  1.54689985,
       -0.29737993])]"
movel_fit,"[array([1567.50051021, -445.80404528,  767.47480224])]","[array([-0.69840026,  0.55746148,  0.43799203,  1.3112648 ,  1.52718352,
       -0.31623957])]"
movel_fit,"[array([1575.89630604, -446.46183643,  767.2236395 ])]","[array([-0.69063368,  0.5495606 ,  0.41289415,  1.2785185 ,  1.50741595,
       -0.33599783])]"
movel_fit,"[array([1584.23245397, -446.88471761,  767.12757937])]","[array([-0.68187913,  0.54167021,  0.38753231,  1.24417318,  1.4880952 ,
       -0.35622629])]"
movel_fit,"[array([1592.62750587, -447.05951121,  767.11728234])]","[array([-0.67216039,  0.53411563,  0.36215153,  1.20881279,  1.46951426,
       -0.37651206])]"
movel_fit,"[array([1601.03390802, -446.99748069,  767.05907993])]","[array([-0.66164079,  0.5271726 ,  0.33715986,  1.1730841 ,  1.45194483,
       -0.39662134])]"
movel_fit,"[array([1609.44712528, -446.25561845,  766.79583609])]","[array([-0.6503341 ,  0.5209494 ,  0.31326187,  1.13792575,  1.43546576,
       -0.41637702])]"
movel_fit,"[array([1617.91143954, -444.44967795,  766.64636343])]","[array([-0.63829572,  0.51525573,  0.29092479,  1.10414815,  1.42018754,
       -0.43519148])]"
movel_fit,"[array([1626.2105808 , -442.41019139,  766.38044995])]","[array([-0.62638701,  0.51069442,  0.27031803,  1.07270443,  1.40663005,
       -0.45225412])]"
movel_fit,"[array([1634.20500258, -441.41724241,  765.07921937])]","[array([-0.61562846,  0.50830578,  0.25131272,  1.04434624,  1.39502368,
       -0.46749296])]"
movel_fit,"[array([1654.88141197, -437.44069241,  761.33205265])]","[array([-0.59037705,  0.50697729,  0.21017896,  0.98618078,  1.37170732,
       -0.49805182])]"
movel_fit,"[array([1671.16547473, -436.94890788,  755.17094752])]","[array([-0.5764771 ,  0.51372584,  0.18427597,  0.95796609,  1.36004662,
       -0.51351717])]"
movel_fit,"[array([1685.47216326, -435.5210873 ,  749.61576823])]","[array([-0.56860508,  0.52314031,  0.16818021,  0.94991947,  1.35449891,
       -0.51753115])]"
movel_fit,"[array([1698.38416054, -435.34284619,  741.89005953])]","[array([-0.56665829,  0.5368561 ,  0.15915088,  0.95869566,  1.3534739 ,
       -0.51393435])]"
movel_fit,"[array([1710.0490158 , -437.94863726,  731.48152462])]","[array([-0.57149181,  0.55615357,  0.15690334,  0.98574406,  1.35788828,
       -0.50217879])]"
movel_fit,"[array([1721.7505475 , -441.7124942 ,  718.63419863])]","[array([-0.58302753,  0.5829409 ,  0.1638411 ,  1.03808848,  1.370054  ,
       -0.47757047])]"
movel_fit,"[array([1732.90301779, -446.91084746,  701.66965488])]","[array([-0.60226136,  0.62156642,  0.18576979,  1.12613478,  1.39567792,
       -0.43469481])]"
movel_fit,"[array([1799.01547144, -457.87515136,  582.24539392])]","[array([-0.60716842,  0.84880016,  0.51851268,  1.8969277 ,  1.64979049,
       -0.05289296])]"
