breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1779.99292255,  -64.01967375, 1151.80748284])]","[array([-0.3581883 ,  0.11692019,  0.80991241,  2.16979255,  1.44532397,
       -3.05411137])]"
1665,moveabsj,"[array([1775.79062476,  -36.40897134, 1155.91467202])]","[array([-0.34353114,  0.11037245,  0.81416432,  2.16996165,  1.44570095,
       -3.0594082 ])]"
3332,moveabsj,"[array([1770.6815538 ,   -9.99307926, 1164.17806836])]","[array([-0.32934042,  0.10283261,  0.81819813,  2.17201674,  1.44923145,
       -3.06641861])]"
4999,moveabsj,"[array([1764.74523529,   15.23560423, 1176.40447979])]","[array([-0.31556082,  0.09441331,  0.82198049,  2.1759832 ,  1.45579131,
       -3.07517265])]"
6665,moveabsj,"[array([1758.08725174,   39.41449306, 1192.30655388])]","[array([-0.30205079,  0.08528606,  0.82542666,  2.18183476,  1.46515678,
       -3.08564243])]"
8332,moveabsj,"[array([1750.82465845,   62.82344013, 1211.41900871])]","[array([-0.28858924,  0.07568718,  0.82843086,  2.18944747,  1.47696487,
       -3.09770736])]"
9999,moveabsj,"[array([1743.0934278 ,   85.78531073, 1232.91549731])]","[array([-0.27495728,  0.06594646,  0.83091031,  2.19850541,  1.49061608,
       -3.11105931])]"
11665,moveabsj,"[array([1735.00821862,  108.66048053, 1255.56489766])]","[array([-0.26097556,  0.05642546,  0.83288969,  2.20845349,  1.50526155,
       -3.12518213])]"
13332,moveabsj,"[array([1726.6121163 ,  131.80244728, 1277.83647332])]","[array([-0.24655286,  0.04741125,  0.83457217,  2.21852031,  1.51987322,
       -3.13939179])]"
14999,moveabsj,"[array([1717.88314771,  155.38782229, 1298.00337078])]","[array([-0.23179103,  0.03905063,  0.83635282,  2.2277496 ,  1.53328017,
       -3.152845  ])]"
16665,moveabsj,"[array([1708.71814702,  179.42166347, 1314.42312059])]","[array([-0.2169591 ,  0.03126671,  0.83877645,  2.23512405,  1.54429269,
       -3.16464746])]"
18332,moveabsj,"[array([1698.93978738,  203.80581969, 1325.68176146])]","[array([-0.20241991,  0.02376157,  0.84245631,  2.23963997,  1.55174412,
       -3.17390957])]"
19999,moveabsj,"[array([1688.37955869,  228.32185485, 1330.44503811])]","[array([-0.18861818,  0.01614945,  0.84798075,  2.24025918,  1.55438511,
       -3.17966529])]"
21665,moveabsj,"[array([1676.92917456,  252.82014961, 1327.23935705])]","[array([-0.17594478,  0.00813436,  0.85583704,  2.23585074,  1.55080488,
       -3.18082367])]"
23332,moveabsj,"[array([1664.62574883,  277.48884737, 1314.16201054])]","[array([-1.64528203e-01, -2.04484570e-04,  8.66275008e-01,  2.22512713e+00,
        1.53934016e+00, -3.17611410e+00])]"
24999,moveabsj,"[array([1651.82059675,  303.16005323, 1289.08829134])]","[array([-0.15388707, -0.00804005,  0.87889892,  2.20686271,  1.51822554,
       -3.16424421])]"
26665,moveabsj,"[array([1639.32148248,  331.59040509, 1251.11570491])]","[array([-0.14244103, -0.01365691,  0.89199422,  2.18072105,  1.48631016,
       -3.14457561])]"
28332,moveabsj,"[array([1628.33902319,  364.65612094, 1203.59433834])]","[array([-0.12774664, -0.01519714,  0.90226162,  2.14882094,  1.44489508,
       -3.11850781])]"
29999,moveabsj,"[array([1619.55235793,  401.87007198, 1156.13547639])]","[array([-0.1086363 , -0.01282724,  0.90679988,  2.11654268,  1.40015939,
       -3.09063596])]"
31665,moveabsj,"[array([1611.60227443,  439.49292088, 1119.5835796 ])]","[array([-0.08721859, -0.00993577,  0.90663971,  2.08964881,  1.36155582,
       -3.06696103])]"
33332,moveabsj,"[array([1601.43973192,  472.99668438, 1099.35965004])]","[array([-0.0673613 , -0.01088862,  0.90646399,  2.07126547,  1.33680489,
       -3.05209607])]"
34999,moveabsj,"[array([1586.11037502,  498.63029747, 1096.46966719])]","[array([-0.05246435, -0.01892023,  0.91132248,  2.0628559 ,  1.33062583,
       -3.04927598])]"
36665,moveabsj,"[array([1564.70988417,  513.52968851, 1112.19028746])]","[array([-0.04460848, -0.03572159,  0.92360508,  2.06619718,  1.34592413,
       -3.06111883])]"
38332,moveabsj,"[array([1539.6620226 ,  517.46905432, 1150.1704897 ])]","[array([-0.04303685, -0.06084608,  0.94050113,  2.0836368 ,  1.38294324,
       -3.08895926])]"
39999,moveabsj,"[array([1516.01153005,  514.7776822 , 1211.89135447])]","[array([-0.04275178, -0.08992458,  0.95416499,  2.11636129,  1.43626155,
       -3.13140756])]"
41665,moveabsj,"[array([1498.32644504,  514.04859999, 1284.03687452])]","[array([-0.03671025, -0.11396732,  0.95774809,  2.1581132 ,  1.49081162,
       -3.18013813])]"
43332,moveabsj,"[array([1484.73671899,  521.41096322, 1341.63372197])]","[array([-0.02392816, -0.12879801,  0.95540014,  2.19361882,  1.53089768,
       -3.2209448 ])]"
44999,moveabsj,"[array([1469.15078062,  535.80645758, 1370.42140321])]","[array([-0.01000441, -0.14024727,  0.95705194,  2.21016097,  1.55023841,
       -3.24301822])]"
46665,moveabsj,"[array([1448.38529818,  553.89524581, 1365.5363226 ])]","[array([-1.66385150e-04, -1.54175101e-01,  9.68339334e-01,  2.20091065e+00,
        1.54569737e+00, -3.23981423e+00])]"
48332,moveabsj,"[array([1424.66998112,  576.17062983, 1323.80114166])]","[array([ 0.00628963, -0.16729959,  0.9878178 ,  2.16525079,  1.51581089,
       -3.21056854])]"
49999,moveabsj,"[array([1403.73860358,  607.48200425, 1251.10063168])]","[array([ 0.01737893, -0.16985213,  1.00599255,  2.11195574,  1.46267534,
       -3.16322294])]"
