breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 908.47920051, 1722.63378477, 1772.87887773])]","[array([ 0.8349796 ,  0.1876166 , -0.33395722,  0.84554207,  1.17840998,
       -0.34464396])]"
1665,moveabsj,"[array([ 969.59025412, 1717.83456842, 1767.86950767])]","[array([ 0.81385532,  0.19949871, -0.3433028 ,  0.83663822,  1.15535852,
       -0.3499574 ])]"
3332,moveabsj,"[array([1033.17490174, 1711.84648667, 1767.30990159])]","[array([ 0.79177931,  0.21111467, -0.35374152,  0.83090234,  1.12875168,
       -0.3542435 ])]"
4999,moveabsj,"[array([1097.21329388, 1702.39067757, 1766.21597393])]","[array([ 0.7696427 ,  0.22232299, -0.36394264,  0.82327152,  1.10273739,
       -0.35938849])]"
6665,moveabsj,"[array([1160.87613502, 1690.30888797, 1763.71087054])]","[array([ 0.74769624,  0.23358936, -0.37349466,  0.8148145 ,  1.07753155,
       -0.36483544])]"
8332,moveabsj,"[array([1223.27991414, 1676.12959855, 1758.33242657])]","[array([ 0.72620159,  0.24529217, -0.38190111,  0.80584981,  1.05388816,
       -0.37031272])]"
9999,moveabsj,"[array([1283.87994251, 1660.56388734, 1749.92929135])]","[array([ 0.7053158 ,  0.25761483, -0.38912966,  0.79713721,  1.03185385,
       -0.37544922])]"
11665,moveabsj,"[array([1342.67557292, 1644.30441601, 1739.6723708 ])]","[array([ 0.68507224,  0.27054618, -0.39564876,  0.78957379,  1.01071866,
       -0.37992795])]"
13332,moveabsj,"[array([1399.86913227, 1627.75159216, 1728.54657547])]","[array([ 0.66545436,  0.284046  , -0.40190588,  0.78360911,  0.98990263,
       -0.38362426])]"
14999,moveabsj,"[array([1455.47663176, 1611.1437274 , 1716.99315353])]","[array([ 0.64648985,  0.29807675, -0.40814069,  0.77937485,  0.96924086,
       -0.38650288])]"
16665,moveabsj,"[array([1509.50422728, 1594.66883302, 1705.29557582])]","[array([ 0.62819809,  0.312616  , -0.41453141,  0.77694893,  0.94868027,
       -0.38853238])]"
18332,moveabsj,"[array([1562.03340659, 1578.4659882 , 1693.64329421])]","[array([ 0.61055989,  0.32767612, -0.42123245,  0.7764198 ,  0.92820168,
       -0.38966273])]"
19999,moveabsj,"[array([1612.98886241, 1562.67822574, 1682.10904018])]","[array([ 0.59358211,  0.34325243, -0.42832512,  0.77789175,  0.90795104,
       -0.38981091])]"
21665,moveabsj,"[array([1662.30095026, 1547.48065982, 1670.91414191])]","[array([ 0.57726412,  0.35932931, -0.43593413,  0.78158135,  0.88803998,
       -0.38884163])]"
23332,moveabsj,"[array([1710.01888197, 1533.10651862, 1660.64252592])]","[array([ 0.56158452,  0.37589229, -0.44432337,  0.78791322,  0.86839703,
       -0.38653987])]"
24999,moveabsj,"[array([1756.00090525, 1519.82221421, 1651.8900834 ])]","[array([ 0.54655444,  0.39288242, -0.45371168,  0.79739467,  0.8491232 ,
       -0.38262365])]"
26665,moveabsj,"[array([1799.87789678, 1507.7699386 , 1644.70607365])]","[array([ 0.53215121,  0.41024372, -0.46407943,  0.81043933,  0.83080601,
       -0.3767807 ])]"
28332,moveabsj,"[array([1841.19491486, 1496.98702264, 1638.83968263])]","[array([ 0.51828737,  0.42793116, -0.47527816,  0.82744994,  0.81434208,
       -0.36866094])]"
29999,moveabsj,"[array([1879.37682699, 1487.59295185, 1634.43115609])]","[array([ 0.50490227,  0.44580053, -0.48721881,  0.8489515 ,  0.80062078,
       -0.35787752])]"
31665,moveabsj,"[array([1913.78457186, 1479.70970973, 1631.79388582])]","[array([ 0.49194583,  0.46363873, -0.49979239,  0.87543384,  0.79055851,
       -0.34408815])]"
33332,moveabsj,"[array([1943.77193586, 1473.26628541, 1630.68256666])]","[array([ 0.47934637,  0.48123697, -0.51263724,  0.9068821 ,  0.7852696 ,
       -0.32722099])]"
34999,moveabsj,"[array([1968.86331941, 1468.12903039, 1630.67167947])]","[array([ 0.46713409,  0.49835122, -0.52528918,  0.94252967,  0.78549407,
       -0.30769509])]"
36665,moveabsj,"[array([1989.17686682, 1464.34861051, 1632.11749868])]","[array([ 0.45551053,  0.51476751, -0.53764763,  0.98131317,  0.7907376 ,
       -0.28626891])]"
38332,moveabsj,"[array([2005.48919198, 1462.1785062 , 1636.26088583])]","[array([ 0.4447889 ,  0.53038212, -0.55009114,  1.02241555,  0.79928578,
       -0.26369498])]"
39999,moveabsj,"[array([2018.93343116, 1462.02398946, 1645.06492648])]","[array([ 0.43532354,  0.54515652, -0.56334224,  1.06570368,  0.80869855,
       -0.24038591])]"
41665,moveabsj,"[array([2030.84574501, 1464.12633734, 1659.79999007])]","[array([ 0.42737721,  0.55925291, -0.57801321,  1.1113063 ,  0.81657721,
       -0.21651712])]"
43332,moveabsj,"[array([2042.73352765, 1468.13354123, 1679.12773102])]","[array([ 0.42101401,  0.57314288, -0.59405471,  1.15824652,  0.82121766,
       -0.19265817])]"
44999,moveabsj,"[array([2055.90236721, 1473.81712892, 1702.30661037])]","[array([ 0.41625138,  0.58726881, -0.61157566,  1.20648072,  0.82108117,
       -0.16882343])]"
46665,moveabsj,"[array([2071.55089565, 1480.91342816, 1728.33891587])]","[array([ 0.41309997,  0.60208361, -0.63060891,  1.25602957,  0.8148095 ,
       -0.14492431])]"
48332,moveabsj,"[array([2090.22157313, 1488.60458865, 1754.71134414])]","[array([ 0.41133453,  0.61783157, -0.65055734,  1.30571961,  0.80252704,
       -0.12133681])]"
