breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 778.56353707, -216.91697769, 1024.821515  ])]","[array([-1.92064869, -0.32057469,  0.50333541,  3.17884879,  0.13923177,
        4.51065207])]"
1665,moveabsj,"[array([ 784.41960431, -207.16570722, 1011.46773738])]","[array([-1.90583598, -0.31567636,  0.50131778,  3.1691315 ,  0.13991748,
        4.50338976])]"
3332,moveabsj,"[array([ 791.4298577 , -191.86420294,  997.35531688])]","[array([-1.88941704, -0.31510932,  0.49464605,  3.1597629 ,  0.14485621,
        4.49682241])]"
4999,moveabsj,"[array([ 797.87511403, -178.43893873,  980.94152682])]","[array([-1.87470649, -0.31395372,  0.4890041 ,  3.14894411,  0.14900819,
        4.48863463])]"
6665,moveabsj,"[array([ 803.53281558, -166.63064241,  963.62683313])]","[array([-1.86180618, -0.31263568,  0.48392804,  3.13763982,  0.1527358 ,
        4.47976522])]"
8332,moveabsj,"[array([ 808.08836673, -157.17592109,  946.7248166 ])]","[array([-1.85122955, -0.31085202,  0.47978608,  3.12661065,  0.15565791,
        4.47088254])]"
9999,moveabsj,"[array([ 811.57328028, -149.87565605,  931.23874759])]","[array([-1.84298625, -0.30889373,  0.47622026,  3.11653665,  0.15807846,
        4.4626508 ])]"
11665,moveabsj,"[array([ 814.27462483, -143.81701713,  917.42099144])]","[array([-1.83659356, -0.30745471,  0.47232789,  3.10771956,  0.16083855,
        4.45544222])]"
13332,moveabsj,"[array([ 816.39936981, -138.52657444,  905.20964749])]","[array([-1.83171911, -0.30687266,  0.4675984 ,  3.1002012 ,  0.16443647,
        4.44935389])]"
14999,moveabsj,"[array([ 818.02249536, -134.06865065,  894.66389875])]","[array([-1.82833384, -0.30711528,  0.46198511,  3.09402639,  0.16894704,
        4.44443757])]"
16665,moveabsj,"[array([ 819.18382227, -130.63656032,  885.90786138])]","[array([-1.82652566, -0.30806686,  0.45554939,  3.08926915,  0.1743476 ,
        4.44075217])]"
18332,moveabsj,"[array([ 819.90332903, -128.47598911,  879.12625973])]","[array([-1.82647245, -0.30959171,  0.4483776 ,  3.08604541,  0.1805955 ,
        4.43837982])]"
19999,moveabsj,"[array([ 820.16328506, -127.93911772,  874.66186771])]","[array([-1.82847962, -0.31150154,  0.44064493,  3.08456483,  0.18757218,
        4.43746553])]"
21665,moveabsj,"[array([ 819.93595388, -129.32133661,  872.8662649 ])]","[array([-1.83289974, -0.31368256,  0.43243857,  3.08507566,  0.19525301,
        4.43817401])]"
23332,moveabsj,"[array([ 819.18766652, -132.78165263,  873.9894838 ])]","[array([-1.84011665, -0.31619712,  0.42361476,  3.08783545,  0.20385174,
        4.44066255])]"
24999,moveabsj,"[array([ 817.80931863, -138.57929225,  878.42263297])]","[array([-1.85067658, -0.31907969,  0.41408874,  3.09321581,  0.21355867,
        4.4451499 ])]"
26665,moveabsj,"[array([ 815.51737207, -147.32762241,  886.97221477])]","[array([-1.86542474, -0.32206183,  0.40418048,  3.1018089 ,  0.22422369,
        4.45198292])]"
28332,moveabsj,"[array([ 811.80570818, -159.85773248,  900.67966278])]","[array([-1.88544861, -0.32466412,  0.39447022,  3.11435558,  0.23550892,
        4.4615656 ])]"
29999,moveabsj,"[array([ 805.95149003, -176.84464371,  920.35280184])]","[array([-1.91184177, -0.32648326,  0.38543869,  3.13153871,  0.24724471,
        4.47419382])]"
31665,moveabsj,"[array([ 796.93844724, -198.81346949,  946.48145767])]","[array([-1.94562996, -0.32709923,  0.37756988,  3.15390943,  0.25934726,
        4.48999906])]"
33332,moveabsj,"[array([ 783.34010148, -226.29590099,  979.19640342])]","[array([-1.9876114 , -0.32574215,  0.37173923,  3.18172869,  0.27142946,
        4.5088409 ])]"
34999,moveabsj,"[array([ 763.59833258, -259.25336103, 1017.61222996])]","[array([-2.03767641, -0.32157299,  0.36883808,  3.21450632,  0.28303539,
        4.5300657 ])]"
36665,moveabsj,"[array([ 736.68245754, -296.36212853, 1059.66554926])]","[array([-2.09450349, -0.31434129,  0.36891286,  3.251013  ,  0.29432122,
        4.55267096])]"
38332,moveabsj,"[array([ 702.62989148, -335.01203035, 1102.89604019])]","[array([-2.15596602, -0.30455455,  0.37099066,  3.2898481 ,  0.30615405,
        4.57577552])]"
39999,moveabsj,"[array([ 662.86332667, -371.56135694, 1145.32491265])]","[array([-2.21962834, -0.29343129,  0.37326566,  3.33003912,  0.31993908,
        4.59903992])]"
41665,moveabsj,"[array([ 619.77303058, -402.58073424, 1185.77606173])]","[array([-2.28321479, -0.28213977,  0.37405021,  3.37107048,  0.33679594,
        4.62251533])]"
43332,moveabsj,"[array([ 575.75335191, -426.6222901 , 1223.21690952])]","[array([-2.3446327 , -0.2708044 ,  0.37297482,  3.41202344,  0.35642577,
        4.64578523])]"
44999,moveabsj,"[array([ 532.99247128, -442.61201555, 1257.72258223])]","[array([-2.4023938 , -0.25969156,  0.36953542,  3.45281185,  0.37868599,
        4.6692019 ])]"
46665,moveabsj,"[array([ 493.29429036, -450.16476969, 1289.55365533])]","[array([-2.45520679, -0.24881331,  0.36353863,  3.49342005,  0.40315672,
        4.69318361])]"
48332,moveabsj,"[array([ 457.02602556, -451.01715896, 1318.46259084])]","[array([-2.5025104 , -0.23742542,  0.3560215 ,  3.53314391,  0.42845792,
        4.71722741])]"
49999,moveabsj,"[array([ 423.97906605, -449.24393212, 1342.72378112])]","[array([-2.54308288, -0.22433378,  0.34904423,  3.56908288,  0.45196527,
        4.73890467])]"
