breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 83.70186964, 514.29260813, 575.42584079])]","[array([-0.07539474, -0.31171397, -1.96622852, -2.9648537 ,  1.18406639,
       -1.09169609])]"
1145,movel_fit,"[array([ 84.64804588, 517.99317097, 583.16213436])]","[array([-0.07040881, -0.31964787, -1.9720011 , -2.96918523,  1.18947504,
       -1.09594664])]"
2267,movel_fit,"[array([ 84.23840872, 521.21400948, 592.01876324])]","[array([-0.06024361, -0.32857391, -1.98160398, -2.96684659,  1.20096351,
       -1.0975734 ])]"
3448,movel_fit,"[array([ 83.73574319, 526.12556571, 602.41170973])]","[array([-0.05121086, -0.33706633, -1.99013368, -2.96678565,  1.21186308,
       -1.10191597])]"
5038,movel_fit,"[array([ 81.71347148, 533.62612137, 616.99903076])]","[array([-0.03844806, -0.3474236 , -2.00159789, -2.96680748,  1.22626674,
       -1.10897992])]"
6445,movel_fit,"[array([ 78.18704466, 540.96955294, 629.89939983])]","[array([-0.02668245, -0.35595427, -2.01001941, -2.96737365,  1.23821213,
       -1.11639607])]"
7723,movel_fit,"[array([ 73.56875546, 547.39914347, 640.55328248])]","[array([-0.01542762, -0.36274226, -2.01705192, -2.96791123,  1.24749303,
       -1.12307253])]"
9060,movel_fit,"[array([ 67.27397496, 553.65094714, 650.14990106])]","[array([-0.0030841 , -0.36902099, -2.02304014, -2.96849451,  1.25537117,
       -1.12975418])]"
10428,movel_fit,"[array([ 59.34686542, 559.2540908 , 658.11172227])]","[array([ 0.01058247, -0.37462084, -2.02822185, -2.96822768,  1.26199522,
       -1.13564613])]"
11844,movel_fit,"[array([ 49.75641261, 564.28771493, 664.69634252])]","[array([ 0.02594863, -0.37969991, -2.03298135, -2.96640293,  1.26818889,
       -1.14065083])]"
13313,movel_fit,"[array([ 38.49831456, 568.67619511, 669.89516273])]","[array([ 0.04321332, -0.38427412, -2.03751324, -2.96249554,  1.27437881,
       -1.14456461])]"
14845,movel_fit,"[array([ 25.57987836, 572.31351976, 673.59065075])]","[array([ 0.06245599, -0.38829545, -2.04182733, -2.95620994,  1.28069262,
       -1.14725814])]"
16452,movel_fit,"[array([ 10.96993688, 575.00964732, 675.5359179 ])]","[array([ 0.08382356, -0.39166885, -2.04587475, -2.94716443,  1.28717714,
       -1.14850894])]"
18140,movel_fit,"[array([ -5.30245001, 576.5023866 , 675.38839177])]","[array([ 0.10739796, -0.39422644, -2.04954106, -2.93491818,  1.29380561,
       -1.1480379 ])]"
19912,movel_fit,"[array([-23.14468511, 576.36974925, 672.55675092])]","[array([ 0.13320381, -0.39569196, -2.05253458, -2.91901639,  1.30027498,
       -1.1454397 ])]"
21769,movel_fit,"[array([-42.43276815, 574.08256511, 666.34862571])]","[array([ 0.16130071, -0.39569171, -2.05451341, -2.89881181,  1.30624481,
       -1.14022146])]"
23734,movel_fit,"[array([-63.38166202, 569.06214253, 656.17760954])]","[array([ 0.19236402, -0.39378618, -2.05534167, -2.87279423,  1.31196173,
       -1.13176793])]"
25806,movel_fit,"[array([-86.01208703, 560.38619284, 641.20060039])]","[array([ 0.22691642, -0.389238  , -2.05466375, -2.8392344 ,  1.31737544,
       -1.11925937])]"
27812,movel_fit,"[array([-108.26960486,  547.42619218,  621.29614168])]","[array([ 0.26225367, -0.38143529, -2.05158901, -2.80021641,  1.3204162 ,
       -1.1029865 ])]"
29572,movel_fit,"[array([-127.98796869,  531.12686665,  598.68751763])]","[array([ 0.29491051, -0.37112035, -2.04601684, -2.76037714,  1.31995106,
       -1.08494275])]"
31093,movel_fit,"[array([-145.20805646,  512.59007706,  575.49360059])]","[array([ 0.32464105, -0.35938018, -2.03870284, -2.72132336,  1.31701859,
       -1.06644659])]"
32422,movel_fit,"[array([-160.34677929,  492.34432716,  552.62489712])]","[array([ 0.35190123, -0.34675992, -2.03024862, -2.68370917,  1.31202792,
       -1.04810939])]"
33616,movel_fit,"[array([-173.94243424,  470.53631912,  530.37306247])]","[array([ 0.37736269, -0.3335757 , -2.02085223, -2.6474962 ,  1.30523043,
       -1.03012924])]"
34828,movec_fit,"[array([-180.89121146,  457.64424168,  518.41664951]), array([-187.52917008,  444.42257996,  506.745288  ])]","[array([-0.07271688, -0.31603798, -1.96906249, -2.96718212,  1.18702013,
       -1.09391933]), array([ 0.40469273, -0.31883902, -2.00944297, -2.60943931,  1.295771  ,
       -1.01035825])]"
35888,movec_fit,"[array([-193.44323557,  431.83620755,  496.1638388 ]), array([-199.02467514,  418.88749457,  485.95390854])]","[array([-0.07304785, -0.31551117, -1.96867966, -2.96689462,  1.18666099,
       -1.0936372 ]), array([ 0.4286872 , -0.30469173, -1.99816853, -2.57424402,  1.28622786,
       -0.99254436])]"
37402,movec_fit,"[array([-206.86164763,  398.89671025,  471.25685203]), array([-213.9681301 ,  378.17174837,  457.34787852])]","[array([-0.07206337, -0.31707157, -1.9698463 , -2.96774958,  1.18772412,
       -1.09448263]), array([ 0.46431765, -0.28366525, -1.98150242, -2.52324358,  1.27020879,
       -0.96636095])]"
