breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1164.44201608,  131.08895717, 2331.55309402])]","[array([ 0.38150299, -0.44918594,  0.64790959, -2.57045422,  1.57180809,
       -1.49447762])]"
1145,movel_fit,"[array([1191.77851599,  117.59408794, 2308.41708422])]","[array([ 0.36859473, -0.4374315 ,  0.65484993, -2.55787356,  1.56693712,
       -1.49490508])]"
2267,movel_fit,"[array([1216.05144954,  104.41875818, 2284.87085863])]","[array([ 0.35979278, -0.42579896,  0.66100337, -2.54054236,  1.56497334,
       -1.49243692])]"
3448,movel_fit,"[array([1242.8337515 ,   92.24443092, 2257.54141821])]","[array([ 0.35131577, -0.4133034 ,  0.66880288, -2.5230848 ,  1.56111065,
       -1.49152822])]"
5038,movec_fit,"[array([1260.95838891,   84.55214167, 2238.26919787]), array([1278.91100354,   77.21006907, 2218.79921569])]","[array([ 0.37250742, -0.44111092,  0.65282326, -2.56169097,  1.56843955,
       -1.49474202]), array([ 0.3410332 , -0.39577192,  0.67960698, -2.5000852 ,  1.55518046,
       -1.4907755 ])]"
6445,movec_fit,"[array([1294.80452358,   70.90753612, 2201.26828922]), array([1310.62849574,   64.790933  , 2183.6573268 ])]","[array([ 0.37354072, -0.44206551,  0.65227667, -2.56269848,  1.5688325 ,
       -1.49470394]), array([ 0.33214857, -0.37993735,  0.6890888 , -2.48138534,  1.54844079,
       -1.49086119])]"
7723,movel_fit,"[array([1339.18516259,   53.87538053, 2151.93766042])]","[array([ 0.32365092, -0.36469195,  0.69690236, -2.46655999,  1.54200553,
       -1.49094911])]"
9060,movel_fit,"[array([1368.67183813,   42.86946023, 2119.91326179])]","[array([ 0.31424014, -0.34808055,  0.70376822, -2.45368826,  1.53459404,
       -1.49140911])]"
10428,movel_fit,"[array([1398.1216962 ,   31.88794097, 2088.47068642])]","[array([ 0.30427141, -0.330456  ,  0.70941458, -2.44287086,  1.52687842,
       -1.49159964])]"
11844,movel_fit,"[array([1427.53294877,   21.09782427, 2057.0915723 ])]","[array([ 0.29431446, -0.31184105,  0.71401421, -2.43316141,  1.51904716,
       -1.49142553])]"
13313,movel_fit,"[array([1456.73071959,   10.5970409 , 2025.49791056])]","[array([ 0.28468489, -0.29231281,  0.71774595, -2.42407566,  1.51136391,
       -1.49064329])]"
14845,movel_fit,"[array([1.48573586e+03, 4.46683578e-01, 1.99346549e+03])]","[array([ 0.2755131 , -0.27185213,  0.72069209, -2.41534787,  1.50389797,
       -1.48920169])]"
16452,movel_fit,"[array([1514.56538883,   -9.39192317, 1960.77777432])]","[array([ 0.26682881, -0.25039167,  0.72291888, -2.40677799,  1.49676705,
       -1.48695518])]"
18140,movel_fit,"[array([1543.06162707,  -18.97133277, 1927.3987737 ])]","[array([ 0.25868048, -0.22796264,  0.72446139, -2.39816802,  1.49015419,
       -1.48374865])]"
19912,movel_fit,"[array([1571.01975576,  -28.45805736, 1893.57055933])]","[array([ 0.25097528, -0.20461116,  0.72524219, -2.38951102,  1.4842862 ,
       -1.47938742])]"
21769,movel_fit,"[array([1598.09973365,  -38.13408694, 1859.65709282])]","[array([ 0.24362077, -0.18045018,  0.72517658, -2.38067718,  1.4795226 ,
       -1.47358032])]"
23734,movel_fit,"[array([1623.8549932 ,  -48.59395152, 1825.34969446])]","[array([ 0.23666786, -0.15546196,  0.72443476, -2.37064755,  1.47653248,
       -1.46567691])]"
25806,movel_fit,"[array([1647.15700374,  -60.68535735, 1791.076907  ])]","[array([ 0.23014078, -0.13003165,  0.72313506, -2.35827872,  1.47635221,
       -1.45483627])]"
27812,movel_fit,"[array([1665.69100924,  -74.39267051, 1761.13564162])]","[array([ 0.2238962 , -0.10643383,  0.72087324, -2.34480832,  1.47959417,
       -1.44146815])]"
29572,movel_fit,"[array([1678.54388939,  -88.74970985, 1738.60972174])]","[array([ 0.21795894, -0.0866502 ,  0.71762061, -2.33196225,  1.48558664,
       -1.42710313])]"
31093,movel_fit,"[array([1686.73263703, -103.37383067, 1722.06598892])]","[array([ 0.21242019, -0.07038334,  0.71389276, -2.31945096,  1.49347668,
       -1.41241411])]"
32422,movel_fit,"[array([1691.56933339, -118.108447  , 1710.00058904])]","[array([ 0.20711997, -0.05683686,  0.70984806, -2.30730098,  1.50251623,
       -1.39777974])]"
33616,movel_fit,"[array([1694.21303163, -132.94493063, 1701.07016953])]","[array([ 0.2018649 , -0.04514495,  0.70549624, -2.295532  ,  1.51217685,
       -1.38332355])]"
34828,movel_fit,"[array([1695.4503652 , -149.47835993, 1693.56033035])]","[array([ 0.19601995, -0.0336558 ,  0.700408  , -2.28278153,  1.5231919 ,
       -1.36758461])]"
35888,movel_fit,"[array([1695.37264768, -165.1666657 , 1687.86562626])]","[array([ 0.19051109, -0.02386556,  0.69552474, -2.27073676,  1.53368573,
       -1.35303342])]"
37402,movel_fit,"[array([1693.92482105, -189.00923406, 1679.75791985])]","[array([ 0.18228751, -0.01008546,  0.68825793, -2.251805  ,  1.54917746,
       -1.33152292])]"
38777,movel_fit,"[array([1691.03164562, -212.30930467, 1670.98325181])]","[array([ 0.17464671,  0.00233496,  0.68192464, -2.23170785,  1.56359957,
       -1.31130036])]"
39996,movel_fit,"[array([1687.57403897, -233.78294551, 1660.70219294])]","[array([ 0.16807428,  0.0134249 ,  0.67697979, -2.2110828 ,  1.57584804,
       -1.29324632])]"
41056,movel_fit,"[array([1683.87249851, -253.11438903, 1649.3214103 ])]","[array([ 0.16254534,  0.02319616,  0.67334988, -2.19065764,  1.5858625 ,
       -1.27753041])]"
42063,movel_fit,"[array([1680.25884313, -271.67889626, 1636.39322557])]","[array([ 0.15741972,  0.03273297,  0.67036082, -2.16971786,  1.59433082,
       -1.26292705])]"
43063,movec_fit,"[array([1678.57656496, -280.97189115, 1629.05287117]), array([1677.03292801, -290.01150169, 1621.44804752])]","[array([ 0.37582784, -0.44415326,  0.65105018, -2.56492761,  1.56969666,
       -1.49462689]), array([ 0.15242105,  0.04274819,  0.66770073, -2.14798931,  1.60155692,
       -1.24883176])]"
44126,movel_fit,"[array([1673.92646871, -309.4151663 , 1604.01680337])]","[array([ 0.14710669,  0.05341674,  0.66509517, -2.12422147,  1.60734397,
       -1.23491274])]"
45283,movel_fit,"[array([1671.24381353, -330.29337743, 1582.00974679])]","[array([ 0.14145995,  0.06603555,  0.66257412, -2.0972191 ,  1.61194311,
       -1.22022018])]"
46550,movel_fit,"[array([1669.43890439, -352.68333443, 1555.46925982])]","[array([ 0.13526844,  0.08050905,  0.65985074, -2.06737289,  1.6141363 ,
       -1.2055707 ])]"
47900,movel_fit,"[array([1669.47611592, -375.4905834 , 1524.81189468])]","[array([ 0.12868623,  0.0971049 ,  0.65657892, -2.03633167,  1.61330649,
       -1.19152722])]"
49320,movel_fit,"[array([1672.87975471, -396.97799004, 1491.73119314])]","[array([ 0.12199513,  0.11574863,  0.65215198, -2.0071396 ,  1.60879476,
       -1.17913974])]"
49999,movel_fit,"[array([1675.59304108, -406.55077184, 1475.08007986])]","[array([ 0.11893235,  0.12514128,  0.64980791, -1.99386486,  1.60522134,
       -1.17398605])]"
