primitives,points,q_bp
moveabsj,"[array([ 585.94550038,  679.92622233, 2571.84487099])]","[array([ 1.07425678, -0.52987242,  0.53420988, -2.75530532,  1.63085444,
       -1.51247562])]"
movel,"[array([ 985.96341331,  697.07479092, 2272.77676828])]","[array([ 0.88647374, -0.43228128,  0.67962658, -2.55203357,  1.5821603 ,
       -1.48099403])]"
movel,"[array([1027.31775022,  700.3865381 , 2235.47067839])]","[array([ 0.87556197, -0.41189535,  0.68790152, -2.52448289,  1.58074309,
       -1.47781251])]"
movel,"[array([1068.05736047,  705.55173013, 2194.85225176])]","[array([ 0.864749  , -0.39321575,  0.69896804, -2.50025087,  1.57369043,
       -1.47696775])]"
movel,"[array([1107.86228545,  711.82054097, 2153.03592711])]","[array([ 0.85459307, -0.37331138,  0.70952724, -2.47782565,  1.56604287,
       -1.4766718 ])]"
movel,"[array([1146.99616011,  718.29181859, 2112.13352884])]","[array([ 0.84335116, -0.35258796,  0.71875986, -2.45967373,  1.5568319 ,
       -1.47681654])]"
movel,"[array([1185.21171342,  724.58454771, 2073.12574627])]","[array([ 0.83098717, -0.33100608,  0.72616666, -2.44606514,  1.54688143,
       -1.4767366 ])]"
movel,"[array([1221.88547476,  730.8900288 , 2035.94798997])]","[array([ 0.8189807 , -0.30852035,  0.73148073, -2.4347995 ,  1.53742289,
       -1.47616404])]"
movel,"[array([1256.62779207,  737.18355453, 2000.0508476 ])]","[array([ 0.80798035, -0.28568379,  0.7353123 , -2.42470123,  1.52859439,
       -1.47499389])]"
movel,"[array([1289.40815015,  743.48152772, 1965.35768748])]","[array([ 0.79810385, -0.26266941,  0.73782996, -2.41533114,  1.52048015,
       -1.47315996])]"
movel,"[array([1320.17294399,  749.54562734, 1931.55284275])]","[array([ 0.7891916 , -0.23979856,  0.73960596, -2.40665744,  1.51315823,
       -1.47043714])]"
movel,"[array([1349.02841857,  755.40867218, 1898.72928598])]","[array([ 0.78128743, -0.21706589,  0.74055011, -2.3982784 ,  1.50668156,
       -1.46697846])]"
movel,"[array([1376.13968055,  760.87217063, 1867.12599941])]","[array([ 0.77416478, -0.19449359,  0.74060218, -2.39016533,  1.50115787,
       -1.46269698])]"
movel,"[array([1401.49786616,  765.36626564, 1836.62618931])]","[array([ 0.76742979, -0.17245139,  0.74031849, -2.38254863,  1.49665932,
       -1.45721831])]"
movel,"[array([1425.09576331,  768.89982868, 1807.42988818])]","[array([ 0.76148639, -0.15070842,  0.73926963, -2.37423223,  1.49368996,
       -1.45063095])]"
movel,"[array([1446.81971114,  770.63867003, 1779.41112801])]","[array([ 0.75618957, -0.12967502,  0.73787341, -2.36452629,  1.49243326,
       -1.44263996])]"
movel,"[array([1466.77510108,  770.10842236, 1753.19494008])]","[array([ 0.7511736 , -0.10924089,  0.73590957, -2.35361343,  1.49349239,
       -1.43273935])]"
movel,"[array([1485.20706116,  766.8195245 , 1729.56937119])]","[array([ 0.74590502, -0.08962922,  0.73318511, -2.34197151,  1.49677397,
       -1.42081795])]"
movel,"[array([1502.13097491,  760.17517269, 1709.0615055 ])]","[array([ 0.74017978, -0.07098719,  0.72955166, -2.32928571,  1.50263288,
       -1.40661324])]"
movel,"[array([1517.42459216,  749.6721809 , 1691.89521627])]","[array([ 0.73399935, -0.05311698,  0.72483168, -2.31487926,  1.51199363,
       -1.3895533 ])]"
movel,"[array([1531.34098939,  734.98971355, 1678.26335927])]","[array([ 0.72703208, -0.03601145,  0.71881595, -2.29871257,  1.5247139 ,
       -1.36965976])]"
movel,"[array([1544.23632168,  716.25585882, 1667.7806167 ])]","[array([ 0.71892918, -0.01958455,  0.71157752, -2.28125077,  1.54017474,
       -1.3472296 ])]"
movel,"[array([1556.30879832,  694.04635934, 1658.86792661])]","[array([ 0.70990906, -0.00347869,  0.7035008 , -2.26199909,  1.55766484,
       -1.32278866])]"
movel,"[array([1567.7452466 ,  668.82597405, 1649.04726841])]","[array([ 0.70041218,  0.01235975,  0.69541091, -2.23957238,  1.57560586,
       -1.29730624])]"
movel,"[array([1578.46987973,  641.20121297, 1635.61304349])]","[array([ 0.69116635,  0.02819228,  0.68815304, -2.21216137,  1.59282239,
       -1.2714907 ])]"
movel,"[array([1588.6175111 ,  611.99754053, 1616.72419355])]","[array([ 0.68278599,  0.04432425,  0.68188962, -2.17830932,  1.60790918,
       -1.24632273])]"
movel,"[array([1599.1487129 ,  582.69017181, 1592.28857671])]","[array([ 0.67445816,  0.06106298,  0.6769586 , -2.1417232 ,  1.61924378,
       -1.22246417])]"
movel,"[array([1610.46869494,  554.40022783, 1562.47643188])]","[array([ 0.66636604,  0.07899808,  0.67267564, -2.10306848,  1.62635107,
       -1.20044793])]"
movel,"[array([1623.12263551,  527.58445739, 1527.62766745])]","[array([ 0.65838355,  0.09827027,  0.66843991, -2.06296787,  1.62827403,
       -1.18086582])]"
movel,"[array([1637.77779302,  503.66085438, 1489.40227069])]","[array([ 0.65059961,  0.11946312,  0.66265514, -2.02295526,  1.6250285 ,
       -1.1641838 ])]"
movel,"[array([1718.35151285,  445.98530691, 1325.5766209 ])]","[array([ 0.6223754 ,  0.23276185,  0.60608626, -1.88005483,  1.58528347,
       -1.11600134])]"
